ladder,arm,seed,offset,root,window,task,eps,group,count,fraction,free_rms,full_w_rms,free_growth_ratio,full_w_growth_ratio,median_unit_free_growth_ratio,unit_shrink_fraction,v_rms,root_distance_rms,sigma_rms
A,LRoffp0p5_1216,0,0.5,-5.0,final,500,0.1,mean_near_root_FINAL_SELECTED,21,0.21,1.0875070393117132,2.0983073414404827,1.4829399800879695,1.5068272501403837,1.438042911851993,0.19047619047619047,0.1541886273953028,0.06175106138507552,0.5437535196558566
A,LRoffp0p5_1216,0,0.5,-5.0,final,500,0.1,mean_far_root_FINAL_SELECTED,79,0.79,2.0320611930719097,2.7181294395473907,2.8245966425719495,1.8717059614794254,1.764364144779887,0.08860759493670886,0.28254097814701984,0.890267041337967,1.0160305965359548
A,LRoffp0p5_1216,0,0.5,-5.0,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,0,0.5,-5.0,final,500,0.2,ALL,100,1.0,1.87362922017757,2.6002514340782628,2.5937475428178707,1.805866447238408,1.68357093628584,0.11,0.260878893960947,0.7917924857672355,0.936814610088785
A,LRoffp0p5_1216,0,0.5,-5.0,final,500,0.2,mean_near_root_FINAL_SELECTED,43,0.43,1.330929861309494,2.2518727225419903,1.8412168151168202,1.5995293451750754,1.5082473315607032,0.13953488372093023,0.16781022436240153,0.11771399431201775,0.665464930654747
A,LRoffp0p5_1216,0,0.5,-5.0,final,500,0.2,mean_far_root_FINAL_SELECTED,57,0.57,2.1960073448976516,2.8348728410663004,3.0415860768816425,1.9369046164529489,1.8479087933411509,0.08771929824561403,0.3132984693520334,1.0437592392287747,1.0980036724488258
A,LRoffp0p5_1216,0,0.5,-5.0,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,1,0.5,-5.0,final,500,0.05,ALL,100,1.0,1.661774505862831,2.5356833003093913,2.3314850165363965,1.7852899035513168,1.665140302089576,0.07,0.2541350121016519,0.26488285681233553,0.8308872529314155
A,LRoffp0p5_1216,1,0.5,-5.0,final,500,0.05,mean_near_root_FINAL_SELECTED,14,0.14,1.6380627005192332,2.4392423092812887,2.296980465430602,1.841255769071085,1.7913106281203037,0.14285714285714285,0.18293112590116808,0.030985602133759685,0.8190313502596166
A,LRoffp0p5_1216,1,0.5,-5.0,final,500,0.05,mean_far_root_FINAL_SELECTED,86,0.86,1.6656026183780515,2.5510379495854503,2.3370607889428907,1.7773889041629505,1.623673097573835,0.05813953488372093,0.26391434661563856,0.2853567998658453,0.8328013091890257
A,LRoffp0p5_1216,1,0.5,-5.0,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,1,0.5,-5.0,final,500,0.1,ALL,100,1.0,1.661774505862831,2.5356833003093913,2.3314850165363965,1.7852899035513168,1.665140302089576,0.07,0.2541350121016519,0.26488285681233553,0.8308872529314155
A,LRoffp0p5_1216,1,0.5,-5.0,final,500,0.1,mean_near_root_FINAL_SELECTED,40,0.4,1.301678531657318,2.233406471434873,1.9289246884922124,1.6365406563158968,1.704761812298659,0.075,0.18063939946270216,0.061923803352146124,0.650839265828659
A,LRoffp0p5_1216,1,0.5,-5.0,final,500,0.1,mean_far_root_FINAL_SELECTED,60,0.6,1.8635752862104589,2.718592777157899,2.528739040759838,1.8668920635192205,1.623673097573835,0.06666666666666667,0.2930653150198447,0.338203845987461,0.9317876431052294
A,LRoffp0p5_1216,1,0.5,-5.0,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,1,0.5,-5.0,final,500,0.2,ALL,100,1.0,1.661774505862831,2.5356833003093913,2.3314850165363965,1.7852899035513168,1.665140302089576,0.07,0.2541350121016519,0.26488285681233553,0.8308872529314155
A,LRoffp0p5_1216,1,0.5,-5.0,final,500,0.2,mean_near_root_FINAL_SELECTED,74,0.74,1.325872617493889,2.2463914008669916,1.9272979193375663,1.6050778959110281,1.6528573914460063,0.08108108108108109,0.19277620108784776,0.11491997895204545,0.6629363087469445
A,LRoffp0p5_1216,1,0.5,-5.0,final,500,0.2,mean_far_root_FINAL_SELECTED,26,0.26,2.3701835712327175,3.2197986071217044,3.042387299375564,2.178733075411679,2.368710952635471,0.038461538461538464,0.37766607774985067,0.4819433523883108,1.1850917856163588
A,LRoffp0p5_1216,1,0.5,-5.0,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,2,0.5,-5.0,final,500,0.05,ALL,100,1.0,1.5198657194635699,2.3812106027431788,2.1863100715506714,1.7159546513327073,1.5056492730774673,0.02,0.23780786145265106,0.5380975668963134,0.7599328597317849
A,LRoffp0p5_1216,2,0.5,-5.0,final,500,0.05,mean_near_root_FINAL_SELECTED,4,0.04,2.0509341498766993,2.6551580725924873,3.028389709861544,1.88939930030174,2.803664805131419,0.0,0.09227671954957531,0.026932720138053742,1.0254670749383497
A,LRoffp0p5_1216,2,0.5,-5.0,final,500,0.05,mean_far_root_FINAL_SELECTED,96,0.96,1.4936457668358878,2.3691087808759104,2.1463163208920513,1.7081426375568352,1.498625535286791,0.020833333333333332,0.2419796376803782,0.5491660122433863,0.7468228834179439
A,LRoffp0p5_1216,2,0.5,-5.0,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,2,0.5,-5.0,final,500,0.1,ALL,100,1.0,1.5198657194635699,2.3812106027431788,2.1863100715506714,1.7159546513327073,1.5056492730774673,0.02,0.23780786145265106,0.5380975668963134,0.7599328597317849
A,LRoffp0p5_1216,2,0.5,-5.0,final,500,0.1,mean_near_root_FINAL_SELECTED,6,0.06,1.7635538597663534,2.444217814749636,2.746254744121747,1.7570094691553642,1.8632441150549903,0.0,0.10399974192049005,0.04837799827193501,0.8817769298831767
A,LRoffp0p5_1216,2,0.5,-5.0,final,500,0.1,mean_far_root_FINAL_SELECTED,94,0.94,1.5029702762532438,2.377132165218221,2.15195532634204,1.7132867189772163,1.498625535286791,0.02127659574468085,0.24386869110133916,0.5548706631516057,0.7514851381266219
A,LRoffp0p5_1216,2,0.5,-5.0,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,2,0.5,-5.0,final,500,0.2,ALL,100,1.0,1.5198657194635699,2.3812106027431788,2.1863100715506714,1.7159546513327073,1.5056492730774673,0.02,0.23780786145265106,0.5380975668963134,0.7599328597317849
A,LRoffp0p5_1216,2,0.5,-5.0,final,500,0.2,mean_near_root_FINAL_SELECTED,14,0.14,1.6334401566482437,2.4199569288998823,2.3307282721710325,1.6952039548175466,1.6585704145563949,0.0,0.24021134522137558,0.13180653963756647,0.8167200783241219
A,LRoffp0p5_1216,2,0.5,-5.0,final,500,0.2,mean_far_root_FINAL_SELECTED,86,0.86,1.5005634836393376,2.374843230893126,2.1614194746600774,1.7195380919274155,1.498625535286791,0.023255813953488372,0.23741429375586934,0.5778033548919325,0.7502817418196688
A,LRoffp0p5_1216,2,0.5,-5.0,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,3,0.5,-5.0,final,500,0.05,ALL,100,1.0,1.6209033344795492,2.4549405760350465,2.309233725850234,1.7535466993435445,1.4526333739399928,0.1,0.17519263648437888,0.32595761276218044,0.8104516672397746
A,LRoffp0p5_1216,3,0.5,-5.0,final,500,0.05,mean_near_root_FINAL_SELECTED,12,0.12,1.0440458368042813,2.092724455967282,1.5438941616168849,1.5550558073304854,1.2124844288619503,0.3333333333333333,0.07878956880860417,0.03214506127216122,0.5220229184021407
A,LRoffp0p5_1216,3,0.5,-5.0,final,500,0.05,mean_far_root_FINAL_SELECTED,88,0.88,1.684327426670091,2.5002712930143067,2.387924381582174,1.7767463654692564,1.4860603301600723,0.06818181818181818,0.18447568311045964,0.34726916584636847,0.8421637133350455
A,LRoffp0p5_1216,3,0.5,-5.0,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,3,0.5,-5.0,final,500,0.1,ALL,100,1.0,1.6209033344795492,2.4549405760350465,2.309233725850234,1.7535466993435445,1.4526333739399928,0.1,0.17519263648437888,0.32595761276218044,0.8104516672397746
A,LRoffp0p5_1216,3,0.5,-5.0,final,500,0.1,mean_near_root_FINAL_SELECTED,24,0.24,1.4841920049668114,2.3720400294525064,2.0683924238933145,1.704105522388284,1.4052529700617207,0.16666666666666666,0.15814801503490958,0.06106727121829032,0.7420960024834057
A,LRoffp0p5_1216,3,0.5,-5.0,final,500,0.1,mean_far_root_FINAL_SELECTED,76,0.76,1.6617402901702754,2.480544161316985,2.3844329335939265,1.768643773672107,1.4590870399353186,0.07894736842105263,0.18024058906767704,0.3723208762723641,0.8308701450851377
A,LRoffp0p5_1216,3,0.5,-5.0,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,3,0.5,-5.0,final,500,0.2,ALL,100,1.0,1.6209033344795492,2.4549405760350465,2.309233725850234,1.7535466993435445,1.4526333739399928,0.1,0.17519263648437888,0.32595761276218044,0.8104516672397746
A,LRoffp0p5_1216,3,0.5,-5.0,final,500,0.2,mean_near_root_FINAL_SELECTED,48,0.48,1.3052845324546483,2.2581126758763643,1.780288520831154,1.6003450102121564,1.2893396488084403,0.14583333333333334,0.13361611342745364,0.12155329768480438,0.6526422662273241
A,LRoffp0p5_1216,3,0.5,-5.0,final,500,0.2,mean_far_root_FINAL_SELECTED,52,0.52,1.8654341207506313,2.623553909565303,2.7768822829160187,1.8878205391043685,1.6449787628262107,0.057692307692307696,0.20626202673544886,0.43667508452675935,0.9327170603753157
A,LRoffp0p5_1216,3,0.5,-5.0,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,4,0.5,-5.0,final,500,0.05,ALL,100,1.0,1.780134664806313,2.6061478386639716,2.5838355619946833,1.8608590325572507,1.7527764967046977,0.02,0.2537745418302851,0.39970213884678657,0.8900673324031565
A,LRoffp0p5_1216,4,0.5,-5.0,final,500,0.05,mean_near_root_FINAL_SELECTED,17,0.17,1.0812353697136872,2.0289530450838105,1.64398524548514,1.5014240888600718,1.648565673049632,0.058823529411764705,0.14812974908370746,0.029497411744524433,0.5406176848568436
A,LRoffp0p5_1216,4,0.5,-5.0,final,500,0.05,mean_far_root_FINAL_SELECTED,83,0.83,1.8916868030980456,2.709238095652654,2.721148918608729,1.920948784222329,1.7783918593127266,0.012048192771084338,0.2703663428235059,0.43852694722569063,0.9458434015490228
A,LRoffp0p5_1216,4,0.5,-5.0,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,4,0.5,-5.0,final,500,0.1,ALL,100,1.0,1.780134664806313,2.6061478386639716,2.5838355619946833,1.8608590325572507,1.7527764967046977,0.02,0.2537745418302851,0.39970213884678657,0.8900673324031565
A,LRoffp0p5_1216,4,0.5,-5.0,final,500,0.1,mean_near_root_FINAL_SELECTED,40,0.4,1.2347798004680468,2.1284713041859415,1.7881901817909047,1.5299722776610423,1.6470288850611217,0.025,0.14830781123923759,0.06246027835285809,0.6173899002340234
A,LRoffp0p5_1216,4,0.5,-5.0,final,500,0.1,mean_far_root_FINAL_SELECTED,60,0.6,2.065190452310037,2.880928820095957,3.002155458874527,2.048019303953139,1.8866476769094536,0.016666666666666666,0.30442140565161147,0.5134869119557791,1.0325952261550184
A,LRoffp0p5_1216,4,0.5,-5.0,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,4,0.5,-5.0,final,500,0.2,ALL,100,1.0,1.780134664806313,2.6061478386639716,2.5838355619946833,1.8608590325572507,1.7527764967046977,0.02,0.2537745418302851,0.39970213884678657,0.8900673324031565
A,LRoffp0p5_1216,4,0.5,-5.0,final,500,0.2,mean_near_root_FINAL_SELECTED,54,0.54,1.4066618319242532,2.288951758249794,2.050182434702946,1.6408909005336911,1.6470288850611217,0.018518518518518517,0.17726468125056946,0.08793542250342534,0.7033309159621266
A,LRoffp0p5_1216,4,0.5,-5.0,final,500,0.2,mean_far_root_FINAL_SELECTED,46,0.46,2.1368316497812403,2.9350892420739862,3.086730843427011,2.0860459391558526,1.9676254922224727,0.021739130434782608,0.3211163400950675,0.5815761473788906,1.0684158248906201
A,LRoffp0p5_1216,4,0.5,-5.0,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,5,0.5,-5.0,final,500,0.05,ALL,100,1.0,1.8007760609262777,2.60166128779015,2.4607187054708484,1.826848167609949,1.55788104929306,0.06,0.3030000979956896,0.5034563912568348,0.9003880304631389
A,LRoffp0p5_1216,5,0.5,-5.0,final,500,0.05,mean_near_root_FINAL_SELECTED,11,0.11,0.9815724562006394,2.0207077939765843,1.3867594402517152,1.463367801335399,1.3686411718713196,0.09090909090909091,0.11912946600644207,0.02996326084246592,0.4907862281003197
A,LRoffp0p5_1216,5,0.5,-5.0,final,500,0.05,mean_far_root_FINAL_SELECTED,89,0.89,1.8773670087281749,2.664684322142003,2.5552147881581346,1.8642212791056347,1.6105663141747903,0.056179775280898875,0.3184371211662008,0.5335587330404508,0.9386835043640874
A,LRoffp0p5_1216,5,0.5,-5.0,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,5,0.5,-5.0,final,500,0.1,ALL,100,1.0,1.8007760609262777,2.60166128779015,2.4607187054708484,1.826848167609949,1.55788104929306,0.06,0.3030000979956896,0.5034563912568348,0.9003880304631389
A,LRoffp0p5_1216,5,0.5,-5.0,final,500,0.1,mean_near_root_FINAL_SELECTED,25,0.25,1.1220323621778763,2.0863807863663477,1.5618655131174055,1.4777350582765947,1.3748089212109806,0.08,0.16887359186999903,0.05699621865366831,0.5610161810889381
A,LRoffp0p5_1216,5,0.5,-5.0,final,500,0.1,mean_far_root_FINAL_SELECTED,75,0.75,1.9758728927275135,2.7520647424449005,2.68378274558166,1.9269665484867806,1.6105663141747903,0.05333333333333334,0.33601485458756886,0.5804092758989423,0.9879364463637568
A,LRoffp0p5_1216,5,0.5,-5.0,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,5,0.5,-5.0,final,500,0.2,ALL,100,1.0,1.8007760609262777,2.60166128779015,2.4607187054708484,1.826848167609949,1.55788104929306,0.06,0.3030000979956896,0.5034563912568348,0.9003880304631389
A,LRoffp0p5_1216,5,0.5,-5.0,final,500,0.2,mean_near_root_FINAL_SELECTED,47,0.47,1.4386819837324492,2.3030147754687547,1.9629670572048479,1.6266968316258554,1.468534955635498,0.0851063829787234,0.18816372341003235,0.11344969411404232,0.7193409918662246
A,LRoffp0p5_1216,5,0.5,-5.0,final,500,0.2,mean_far_root_FINAL_SELECTED,53,0.53,2.0695390389843236,2.8403491813152413,2.8317672167177275,1.9841741379142814,1.6314661389443044,0.03773584905660377,0.3765995660922454,0.6832484096770663,1.0347695194921618
A,LRoffp0p5_1216,5,0.5,-5.0,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,6,0.5,-5.0,final,500,0.05,ALL,100,1.0,1.7493239532132003,2.598374078760442,2.456145151460289,1.8290445884640716,1.6014733769841087,0.1,0.23504380816532208,0.4198788706975024,0.8746619766066002
A,LRoffp0p5_1216,6,0.5,-5.0,final,500,0.05,mean_near_root_FINAL_SELECTED,5,0.05,1.820244853337585,2.612348874223624,2.903049917594062,1.9406081190811284,1.6670733814874998,0.0,0.12917196953416282,0.03800403281330767,0.9101224266687925
A,LRoffp0p5_1216,6,0.5,-5.0,final,500,0.05,mean_far_root_FINAL_SELECTED,95,0.95,1.7455114548254034,2.597636480613078,2.4364104169139953,1.8236325200590433,1.5925357732974852,0.10526315789473684,0.23932211693423616,0.4306983933501814,0.8727557274127017
A,LRoffp0p5_1216,6,0.5,-5.0,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,6,0.5,-5.0,final,500,0.1,ALL,100,1.0,1.7493239532132003,2.598374078760442,2.456145151460289,1.8290445884640716,1.6014733769841087,0.1,0.23504380816532208,0.4198788706975024,0.8746619766066002
A,LRoffp0p5_1216,6,0.5,-5.0,final,500,0.1,mean_near_root_FINAL_SELECTED,9,0.09,1.5421852341797486,2.4978471710938726,2.4236351703300203,1.8481345725900435,1.6670733814874998,0.1111111111111111,0.12358517948400996,0.05526264537794785,0.7710926170898743
A,LRoffp0p5_1216,6,0.5,-5.0,final,500,0.1,mean_far_root_FINAL_SELECTED,91,0.91,1.768492285336588,2.6081057521414306,2.4586434055452546,1.8273419471386274,1.5925357732974852,0.0989010989010989,0.24330823182672295,0.43980941134573276,0.884246142668294
A,LRoffp0p5_1216,6,0.5,-5.0,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,6,0.5,-5.0,final,500,0.2,ALL,100,1.0,1.7493239532132003,2.598374078760442,2.456145151460289,1.8290445884640716,1.6014733769841087,0.1,0.23504380816532208,0.4198788706975024,0.8746619766066002
A,LRoffp0p5_1216,6,0.5,-5.0,final,500,0.2,mean_near_root_FINAL_SELECTED,29,0.29,1.3639503581438936,2.3998109536365226,1.9112477286041165,1.7312571526390639,1.5911420034811243,0.10344827586206896,0.1439295133837517,0.13042677774872236,0.6819751790719468
A,LRoffp0p5_1216,6,0.5,-5.0,final,500,0.2,mean_far_root_FINAL_SELECTED,71,0.71,1.8841928541420636,2.675241464775897,2.6476684039325877,1.8649919634472387,1.6144075982069541,0.09859154929577464,0.2633426444612795,0.49128322085367293,0.9420964270710318
A,LRoffp0p5_1216,6,0.5,-5.0,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,7,0.5,-5.0,final,500,0.05,ALL,100,1.0,1.6574578604979235,2.4227415455222805,2.4428314689512356,1.7280202010485886,1.7343641711529814,0.0,0.18847726440034174,0.4725198716499485,0.8287289302489618
A,LRoffp0p5_1216,7,0.5,-5.0,final,500,0.05,mean_near_root_FINAL_SELECTED,14,0.14,1.4021433656723459,2.2046005408853087,2.023561465887529,1.4901575156026658,1.8171201647008555,0.0,0.14181838469459165,0.03047513804898742,0.7010716828361729
A,LRoffp0p5_1216,7,0.5,-5.0,final,500,0.05,mean_far_root_FINAL_SELECTED,86,0.86,1.6953855693797337,2.4564200885230476,2.507507742195669,1.7684509895838672,1.7343641711529814,0.0,0.195019186899239,0.5093828988129008,0.8476927846898669
A,LRoffp0p5_1216,7,0.5,-5.0,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,7,0.5,-5.0,final,500,0.1,ALL,100,1.0,1.6574578604979235,2.4227415455222805,2.4428314689512356,1.7280202010485886,1.7343641711529814,0.0,0.18847726440034174,0.4725198716499485,0.8287289302489618
A,LRoffp0p5_1216,7,0.5,-5.0,final,500,0.1,mean_near_root_FINAL_SELECTED,20,0.2,1.3310140254680192,2.1759616133626154,1.9186471908250153,1.4874186549057873,1.6782177992636194,0.0,0.12344655150050288,0.052919952599260085,0.6655070127340096
A,LRoffp0p5_1216,7,0.5,-5.0,final,500,0.1,mean_far_root_FINAL_SELECTED,80,0.8,1.7294677259665177,2.480603456780769,2.563548072516956,1.7892460609545904,1.737537353781347,0.0,0.2014816026972533,0.5276302266117132,0.8647338629832588
A,LRoffp0p5_1216,7,0.5,-5.0,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,7,0.5,-5.0,final,500,0.2,ALL,100,1.0,1.6574578604979235,2.4227415455222805,2.4428314689512356,1.7280202010485886,1.7343641711529814,0.0,0.18847726440034174,0.4725198716499485,0.8287289302489618
A,LRoffp0p5_1216,7,0.5,-5.0,final,500,0.2,mean_near_root_FINAL_SELECTED,43,0.43,1.3254306208412787,2.1535721871155635,1.9819417870009275,1.5245189235766665,1.6528701431481152,0.0,0.12832722822987105,0.1161109755539044,0.6627153104206394
A,LRoffp0p5_1216,7,0.5,-5.0,final,500,0.2,mean_far_root_FINAL_SELECTED,57,0.57,1.8693075165620487,2.6074761391985164,2.725897376386796,1.870512571844002,1.7767335067983174,0.0,0.22338108366966344,0.6176893457654562,0.9346537582810244
A,LRoffp0p5_1216,7,0.5,-5.0,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,8,0.5,-5.0,final,500,0.05,ALL,100,1.0,1.6972408492950808,2.542341299101466,2.4464631357695095,1.8010503965110842,1.8392272596202361,0.05,0.27285327950478244,0.3361646070214936,0.8486204246475404
A,LRoffp0p5_1216,8,0.5,-5.0,final,500,0.05,mean_near_root_FINAL_SELECTED,8,0.08,1.8723841754648938,2.643199091033229,2.8218508043072745,1.9988418098990868,2.0383948190471215,0.0,0.24396196656172783,0.021363320201446077,0.9361920877324469
A,LRoffp0p5_1216,8,0.5,-5.0,final,500,0.05,mean_far_root_FINAL_SELECTED,92,0.92,1.681148902075401,2.5333813042981106,2.4143375222459453,1.785226066785458,1.8392272596202361,0.05434782608695652,0.2752222754789412,0.3504192081076248,0.8405744510377005
A,LRoffp0p5_1216,8,0.5,-5.0,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,8,0.5,-5.0,final,500,0.1,ALL,100,1.0,1.6972408492950808,2.542341299101466,2.4464631357695095,1.8010503965110842,1.8392272596202361,0.05,0.27285327950478244,0.3361646070214936,0.8486204246475404
A,LRoffp0p5_1216,8,0.5,-5.0,final,500,0.1,mean_near_root_FINAL_SELECTED,19,0.19,1.6934489968919593,2.4836600351301126,2.5673246459540158,1.8296348677329695,1.8194730968345183,0.10526315789473684,0.23145552191354316,0.06271174973360422,0.8467244984459796
A,LRoffp0p5_1216,8,0.5,-5.0,final,500,0.1,mean_far_root_FINAL_SELECTED,81,0.81,1.6981290701689267,2.555910970163919,2.420643236152982,1.7948983787686736,1.841663768231852,0.037037037037037035,0.2816843014376629,0.3722792956883142,0.8490645350844633
A,LRoffp0p5_1216,8,0.5,-5.0,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,8,0.5,-5.0,final,500,0.2,ALL,100,1.0,1.6972408492950808,2.542341299101466,2.4464631357695095,1.8010503965110842,1.8392272596202361,0.05,0.27285327950478244,0.3361646070214936,0.8486204246475404
A,LRoffp0p5_1216,8,0.5,-5.0,final,500,0.2,mean_near_root_FINAL_SELECTED,40,0.4,1.4543894339690249,2.320196861163711,2.2441748913397466,1.6944467160066659,1.8281319239215694,0.075,0.21259412386231183,0.11341758729687135,0.7271947169845124
A,LRoffp0p5_1216,8,0.5,-5.0,final,500,0.2,mean_far_root_FINAL_SELECTED,60,0.6,1.8414337938409076,2.6802281903149456,2.548331995822155,1.86244221192931,1.8435442310718877,0.03333333333333333,0.3065137504697012,0.42399139804681935,0.9207168969204538
A,LRoffp0p5_1216,8,0.5,-5.0,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,9,0.5,-5.0,final,500,0.05,ALL,100,1.0,1.5802424584240138,2.449534868839195,2.193997275102881,1.7104476364479415,1.8123071182984978,0.1,0.17707587712610634,0.4260179841568602,0.7901212292120069
A,LRoffp0p5_1216,9,0.5,-5.0,final,500,0.05,mean_near_root_FINAL_SELECTED,6,0.06,1.3848709898567493,2.247705869178186,1.8196487662529863,1.5409828291725782,1.7563016147674277,0.16666666666666666,0.1223390101512273,0.02992570933083039,0.6924354949283746
A,LRoffp0p5_1216,9,0.5,-5.0,final,500,0.05,mean_far_root_FINAL_SELECTED,94,0.94,1.5918990959860604,2.461855850127542,2.218446765744295,1.721105242655457,1.8123071182984978,0.09574468085106383,0.1800054853055843,0.43933894967608644,0.7959495479930302
A,LRoffp0p5_1216,9,0.5,-5.0,final,500,0.05,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,9,0.5,-5.0,final,500,0.1,ALL,100,1.0,1.5802424584240138,2.449534868839195,2.193997275102881,1.7104476364479415,1.8123071182984978,0.1,0.17707587712610634,0.4260179841568602,0.7901212292120069
A,LRoffp0p5_1216,9,0.5,-5.0,final,500,0.1,mean_near_root_FINAL_SELECTED,22,0.22,1.5295526550788376,2.402384656232515,1.9365329245263798,1.6520738572124458,1.6283258675496828,0.18181818181818182,0.1859781657627076,0.06441753223024181,0.7647763275394188
A,LRoffp0p5_1216,9,0.5,-5.0,final,500,0.1,mean_far_root_FINAL_SELECTED,78,0.78,1.5942482096028403,2.4626704354994406,2.2795146534900286,1.727198917700754,1.8494995516857824,0.07692307692307693,0.17448287355922704,0.4811556690955525,0.7971241048014202
A,LRoffp0p5_1216,9,0.5,-5.0,final,500,0.1,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
A,LRoffp0p5_1216,9,0.5,-5.0,final,500,0.2,ALL,100,1.0,1.5802424584240138,2.449534868839195,2.193997275102881,1.7104476364479415,1.8123071182984978,0.1,0.17707587712610634,0.4260179841568602,0.7901212292120069
A,LRoffp0p5_1216,9,0.5,-5.0,final,500,0.2,mean_near_root_FINAL_SELECTED,39,0.39,1.4858566194251084,2.383912995586061,1.9663699921585063,1.647258086442884,1.654705395186142,0.20512820512820512,0.17422304829280819,0.10463739361572189,0.7429283097125542
A,LRoffp0p5_1216,9,0.5,-5.0,final,500,0.2,mean_far_root_FINAL_SELECTED,61,0.61,1.6377393299987504,2.4905839124277054,2.3507149904829547,1.7510170431357628,1.8637106341293805,0.03278688524590164,0.17887597472197353,0.5390051841495044,0.8188696649993752
A,LRoffp0p5_1216,9,0.5,-5.0,final,500,0.2,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
B,LRoff0_lr0p00125_1216,0,0.0,-0.0,final,4000,0.05,ALL,100,1.0,3.769957511864149,4.472961423793179,5.218918411188468,3.106457648347833,5.224531262075991,0.0,1.292092475675426,5.048487366679884,1.8849787559320745
B,LRoff0_lr0p00125_1216,0,0.0,-0.0,final,4000,0.05,mean_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
B,LRoff0_lr0p00125_1216,0,0.0,-0.0,final,4000,0.05,mean_far_root_FINAL_SELECTED,100,1.0,3.769957511864149,4.472961423793179,5.218918411188468,3.106457648347833,5.224531262075991,0.0,1.292092475675426,5.048487366679884,1.8849787559320745
B,LRoff0_lr0p00125_1216,0,0.0,-0.0,final,4000,0.05,all_inputs_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
B,LRoff0_lr0p00125_1216,0,0.0,-0.0,final,4000,0.1,ALL,100,1.0,3.769957511864149,4.472961423793179,5.218918411188468,3.106457648347833,5.224531262075991,0.0,1.292092475675426,5.048487366679884,1.8849787559320745
B,LRoff0_lr0p00125_1216,0,0.0,-0.0,final,4000,0.1,mean_near_root_FINAL_SELECTED,0,0.0,,,,,,,,,
B,LRoff0_lr0p00125_1216,0,0.0,-0.0,final,4000,0.1,mean_far_root_FINAL_SELECTED,100,1.0,3.769957511864149,4.472961423793179,5.218918411188468,3.106457648347833,5.224531262075991,0.0,1.292092475675426,5.048487366679884,1.8849787559320745
