environment,reference_arm,comparison_arm,window,reference_window,comparison_window,design,metric,field,contrast,n_seed,seed_median,ci95_low,ci95_high
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_task_accuracy_gain,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_grad_w1_start_norm,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_grad_w1_start_norm,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_grad_w1_end_norm,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_grad_w1_end_norm,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_grad_w2_start_norm,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_grad_w2_start_norm,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_grad_w2_end_norm,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_grad_w2_end_norm,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_adaptive_alpha_median,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_adaptive_alpha_median,ratio,5,1.0,1.0,1.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_adaptive_alpha_clip_frac,difference,5,-0.011499999999999955,-0.023249999999999993,0.016874999999999973
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_adaptive_alpha_clip_frac,ratio,5,0.9861882600210179,0.9727512452387929,1.0196220930232558
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_adaptive_alpha_median_l1,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_adaptive_alpha_median_l1,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_adaptive_alpha_clip_frac_l1,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_adaptive_alpha_clip_frac_l1,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_adaptive_alpha_median_l2,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_adaptive_alpha_median_l2,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_adaptive_alpha_clip_frac_l2,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,raw,late_adaptive_alpha_clip_frac_l2,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_nearbalance,difference,5,44.17458274853237,16.307656914212398,258.8829132021383
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_nearbalance,ratio,5,0.0517521764572953,0.015696352297387632,0.2105834652187171
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_activity,difference,5,0.021008570961313405,0.00782597022796154,0.02866593360268984
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_activity,ratio,5,9.097077563859996,3.0310228267963155,54.96686464739177
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_loglog_slope,difference,5,-0.09877542296241681,-0.29163910586097547,0.025849556355261982
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_loglog_slope,ratio,5,0.7931092339146676,0.6174844505868289,1.0564317959588054
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_halves_ratio,difference,5,-0.009676233029421999,-0.03572494071300958,0.0039721994598700405
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_halves_ratio,ratio,5,0.9908212245406791,0.9672104312531068,1.0037753412158532
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_mean_sqrtQ,difference,5,0.22550641754319367,0.14438575579772855,0.27566412410395075
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_mean_sqrtQ,ratio,5,3.4723286433610627,1.9850317473258146,8.669094090257094
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_mean_sigma,difference,5,0.07550624907189984,-1.631267487044596,2.9234375358949087
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_mean_sigma,ratio,5,1.0045559805393545,0.9127136350882512,1.1762771491432085
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_A_balance,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_A_balance,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_A_activity,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_A_activity,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_update_only_balance,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_update_only_balance,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_G_pre_over_Q,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_G_pre_over_Q,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_abs_G_pre_over_Q,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_abs_G_pre_over_Q,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_sum_A_energy,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_sum_A_energy,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_sum_E_energy,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_sum_E_energy,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_sum_AE_cross,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_sum_AE_cross,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_sum_total_energy,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_sum_total_energy,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_sum_mean_A_sq,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_sum_mean_A_sq,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_sum_mean_E_sq,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_sum_mean_E_sq,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_target_change_fraction,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_target_change_fraction,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_target_change_energy,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_target_change_energy,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_learner_input_mean_shift_sq,difference,5,7.0,7.0,7.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_learner_input_mean_shift_sq,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_original_context_mean_shift_sq,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_original_context_mean_shift_sq,ratio,5,1.0,1.0,1.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_task_start_mse,difference,5,0.05651043770034789,0.006116418461579087,0.16398447909218702
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_task_start_mse,ratio,5,19.740108823662055,3.8412560169325167,122.90988242207138
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_mse,difference,5,1.4258712053560711e-05,-0.0010095098846932163,0.0006791648348098533
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_mse,ratio,5,1.006966174961947,0.5312340270871918,1.5023370179728206
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_task_mse_gain,difference,5,0.056165986518499265,0.0071259283462723035,0.16330531425737718
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_task_mse_gain,ratio,5,-8571.123704259453,-23729.560751187717,666.375014956424
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_task_start_acc,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_task_start_acc,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_train_acc,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_train_acc,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_task_accuracy_gain,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_task_accuracy_gain,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_grad_w1_start_norm,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_grad_w1_start_norm,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_grad_w1_end_norm,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_grad_w1_end_norm,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_grad_w2_start_norm,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_grad_w2_start_norm,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_grad_w2_end_norm,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_grad_w2_end_norm,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_adaptive_alpha_median,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_adaptive_alpha_median,ratio,5,1.0,1.0,1.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_adaptive_alpha_clip_frac,difference,5,-0.011499999999999955,-0.023249999999999993,0.016874999999999973
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_adaptive_alpha_clip_frac,ratio,5,0.9861882600210179,0.9727512452387929,1.0196220930232558
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_adaptive_alpha_median_l1,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_adaptive_alpha_median_l1,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_adaptive_alpha_clip_frac_l1,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_adaptive_alpha_clip_frac_l1,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_adaptive_alpha_median_l2,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_adaptive_alpha_median_l2,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_adaptive_alpha_clip_frac_l2,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,primary400,primary400,primary400,input_X1_minus_X0_given_Y,reference,late_adaptive_alpha_clip_frac_l2,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_nearbalance,difference,5,1.2537082413599943,-4.220963915318398,86.68519855599608
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_nearbalance,ratio,5,0.7851357596804016,0.038047577669861506,2.9632736645869477
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_activity,difference,5,0.0017045133328477506,0.00014328635286293273,0.020682030307363812
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_activity,ratio,5,1.1563328607901813,1.008624547246863,14.44163848424413
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_loglog_slope,difference,5,-0.0698363062286606,-0.15740334863166489,0.503608333998552
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_loglog_slope,ratio,5,0.8604825873799151,0.7488667096778954,3.731056093973672
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_halves_ratio,difference,5,-0.010421113089496448,-0.019913159329156604,0.06312086752852175
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_halves_ratio,ratio,5,0.9901761761587791,0.9814368778203302,1.0621437769888091
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_mean_sqrtQ,difference,5,0.1214769796055912,-0.011529849187023211,0.34028700626560227
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_mean_sqrtQ,ratio,5,1.5087650285687444,0.9670540261967976,4.1492752387986425
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_mean_sigma,difference,5,1.1200942746623657,-0.9220878422060377,1.9636120481117167
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_mean_sigma,ratio,5,1.0977245761626364,0.9235135092221439,1.1405282521983908
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_A_balance,difference,5,1.2537082413599943,-4.220963915318398,86.68519855599608
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_A_balance,ratio,5,0.7851357596804016,0.038047577669861506,2.9632736645869477
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_A_activity,difference,5,0.0017045133328477506,0.00014328635286293273,0.020682030307363812
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_A_activity,ratio,5,1.1563328607901813,1.008624547246863,14.44163848424413
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_update_only_balance,difference,5,1.2537082413599943,-4.220963915318398,86.68519855599608
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_update_only_balance,ratio,5,0.7851357596804016,0.038047577669861506,2.9632736645869477
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_G_pre_over_Q,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_G_pre_over_Q,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_abs_G_pre_over_Q,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_abs_G_pre_over_Q,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_sum_A_energy,difference,5,150.02393838140145,97.10596100653248,194.23876737320109
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_sum_A_energy,ratio,5,12.81251359355538,4.83318274977033,58.523262580391716
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_sum_E_energy,difference,5,250.90296673042423,151.90044668876763,370.3392912293102
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_sum_E_energy,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_sum_AE_cross,difference,5,-262.04910695268825,-349.5941531237029,-213.43109315230777
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_sum_AE_cross,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_sum_total_energy,difference,5,126.31197994167536,35.57531454299239,214.98390547880842
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_sum_total_energy,ratio,5,10.298691021610889,2.515540914784841,64.66687666244844
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_sum_mean_A_sq,difference,5,149.20224414501968,97.13016331196889,190.15303044661184
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_sum_mean_A_sq,ratio,5,15.102238542687688,5.207974787896213,61.707648112934784
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_sum_mean_E_sq,difference,5,250.90296673042423,151.90044668876763,370.3392912293102
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_sum_mean_E_sq,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_target_change_fraction,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_target_change_fraction,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_target_change_energy,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_target_change_energy,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_learner_input_mean_shift_sq,difference,5,7.0,7.0,7.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_learner_input_mean_shift_sq,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_original_context_mean_shift_sq,difference,5,0.0,0.0,0.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_original_context_mean_shift_sq,ratio,5,1.0,1.0,1.0
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_task_start_mse,difference,5,0.40991195426395277,0.07495751545393432,1.1281813658453756
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_task_start_mse,ratio,5,74.1286133629607,43.016765637493464,507.7632551749917
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_mse,difference,5,-0.0012162442127191754,-0.0028227942708326736,0.005479399557953003
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_mse,ratio,5,0.5190297697301205,0.31275294445114754,2.9444018748088854
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_task_mse_gain,difference,5,0.40443255470599976,0.0761737596666535,1.1285150584193615
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_task_mse_gain,ratio,5,-101.28233374820536,-10160.14182184282,2105.798515720044
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_task_start_acc,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_task_start_acc,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_train_acc,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_train_acc,ratio,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_task_accuracy_gain,difference,0,,,
conda,SNA06_k7_X0Y0,SNA06_k7_X1Y0,secondary100,secondary100,secondary100,input_X1_minus_X0_given_Y,actual,late_task_accuracy_gain,ratio,0,,,
