arm,seed,window,Q,R,G,c_effective,undefined_count
LR_a0p7_qp05,2,late,1.487839453981723,-1.5984107666799292,-0.11057131269820611,0.07966753150820781,0
LR_a0p7_qp05,3,early,0.6823978056598943,0.1859137147428966,0.8683115204027908,-0.032674103889897936,0
LR_a0p7_qp05,3,middle,3.250448898920346,-2.8893490271834414,0.36109987173690483,0.0816027663945726,0
LR_a0p7_qp05,3,late,1.8877106085011406,-1.9088752915597245,-0.021164683058583933,0.08908610350177554,0
LR_a0p7_qp05,4,early,1.1950227079595255,-0.3802124180477925,0.8148102899117327,0.044634314003110284,0
LR_a0p7_qp05,4,middle,4.527280632530983,-4.187930528162467,0.33935010436851565,0.09697261806829706,0
LR_a0p7_qp05,4,late,2.416579734523498,-2.373237041652329,0.0433426928711691,0.09411116040630085,0
LR_a0p7_qp05,5,early,0.6397665507453071,0.2555186552058359,0.8952852059511431,-0.04660201059958885,0
LR_a0p7_qp05,5,middle,3.102931003244202,-2.3559830574439937,0.7469479458002088,0.06526459199585166,0
LR_a0p7_qp05,5,late,1.9650600980142554,-1.761379341167893,0.20368075684636205,0.07513631311134707,0
LR_a0p7_qp05,6,early,1.051736761343185,-0.00010847319633208122,1.051628288146853,1.3797191425598536e-05,0
LR_a0p7_qp05,6,middle,3.2606746227793435,-2.895423073179247,0.36525154960009626,0.07696884063870423,0
LR_a0p7_qp05,6,late,2.124053792938701,-1.8050763691681113,0.3189774237705889,0.0766447031717799,0
LR_a0p7_qp05,7,early,0.6741122123148175,0.14124253744363213,0.8153547497584499,-0.02462179042855409,0
LR_a0p7_qp05,7,middle,3.2844042957629798,-2.986773009640194,0.297631286122785,0.08615497504597305,0
LR_a0p7_qp05,7,late,2.4245555225618083,-2.5687335286711517,-0.14417800610934273,0.11230498938294546,0
LR_a0p7_qp05,8,early,0.6687887232102849,0.11168467283005934,0.7804733960403443,-0.020759986832333887,0
LR_a0p7_qp05,8,middle,3.7563163168099836,-3.418369688779977,0.3379466280300067,0.09365642079649604,0
LR_a0p7_qp05,8,late,2.1566331073770875,-2.348549586507134,-0.19191647913004686,0.10117084517582844,0
LR_a0p7_qp05,9,early,0.8641983277381293,-0.164502107337638,0.6996962204004914,0.02767004779024321,0
LR_a0p7_qp05,9,middle,4.072140209980953,-3.6491000246301644,0.4230401853507888,0.09195078966673977,0
LR_a0p7_qp05,9,late,2.020593203540822,-1.7951629971103165,0.22543020643050507,0.0809010473810561,0
LIN_q0,0,early,0.11733598108791399,-0.329768576291211,-0.21243259520329694,0.2524853074457945,0
LIN_q0,0,middle,0.860393612410443,-0.8792919802627178,-0.018898367852274778,0.14710307097386,0
LIN_q0,0,late,0.3475086353529979,-0.3648412754995087,-0.01733264014651066,0.1253718045200578,0
LIN_q0,1,early,0.1452904361598409,-0.42909018309824903,-0.2837997469384082,0.30104488531254936,0
LIN_q0,1,middle,1.2408765839755436,-1.1694985953042853,0.07137798867125843,0.16555869737260032,0
LIN_q0,1,late,0.5577619177551493,-0.5091636171317961,0.04859830062335323,0.12905238662090657,0
LIN_q0,2,early,0.08142571949237135,-0.3566428498844741,-0.2752171303921027,0.30460889747493947,0
LIN_q0,2,middle,0.6711847076154855,-0.6706770379601681,0.0005076696553174553,0.1345730598009364,0
LIN_q0,2,late,0.2578070179372813,-0.2947266361855217,-0.036919618248240305,0.12038534372204672,0
LIN_q0,3,early,0.13270112608436724,-0.3948636647411244,-0.2621625386567571,0.2902291878767432,0
LIN_q0,3,middle,0.7949375328382939,-0.7223820061492454,0.07255552668904842,0.12367902656414788,0
LIN_q0,3,late,0.33076074580069204,-0.300695505023565,0.030065240777127047,0.1073646350280184,0
LIN_q0,4,early,0.17795591884583228,-0.3481277379537303,-0.170171819107898,0.2126223102650672,0
LIN_q0,4,middle,1.2153424298617481,-1.273139156665156,-0.057796726803407875,0.1745511354736388,0
LIN_q0,4,late,0.5411906365952088,-0.5536023111064019,-0.012411674511193052,0.14697411490871595,0
LIN_q0,5,early,0.09249568462737986,-0.37119634505992344,-0.27870066043254355,0.3276104718001841,0
LIN_q0,5,middle,0.6672986319171448,-0.6471488526653597,0.02014977925178512,0.11860122876793242,0
LIN_q0,5,late,0.3949844773825965,-0.443839536841039,-0.048855059458442485,0.13920418048624184,0
LIN_q0,6,early,0.20028457268988847,-0.4199221548330047,-0.21963758214311627,0.25612256491440183,0
LIN_q0,6,middle,0.6288707519004478,-0.6362709995215474,-0.007400247621099724,0.12137453644620382,0
LIN_q0,6,late,0.433046965796556,-0.4705276661995218,-0.037480700402965715,0.13223106144816602,0
LIN_q0,7,early,0.11008188498758358,-0.3544840310259927,-0.24440214603840915,0.2699343943283564,0
LIN_q0,7,middle,0.8002397911136684,-0.7312989617453407,0.06894082936832771,0.12902208188861447,0
LIN_q0,7,late,0.6369427049285603,-0.6539559303528092,-0.017013225424248726,0.16148276200548967,0
LIN_q0,8,early,0.0962423543886446,-0.30645107658497084,-0.21020872219632622,0.27317489072794704,0
LIN_q0,8,middle,0.774376237910003,-0.7585110797175649,0.01586515819243796,0.14074905589555994,0
LIN_q0,8,late,0.44901942026629016,-0.36539187539418794,0.08362754487210228,0.10756845290424061,0
LIN_q0,9,early,0.22215729570933182,-0.46634489772525844,-0.24418760201592662,0.27018991393857794,0
LIN_q0,9,middle,1.058795057530522,-0.939037478472569,0.11975757905795312,0.12352016237100888,0
LIN_q0,9,late,0.3738259648490036,-0.36814727315427387,0.005678691694729747,0.1128046827662686,0
