arm,seed,eps,group,n,shrink_count,free_growth,median_unit_growth,v_rms,effective_v2_gate2,output_variance
LR_a0p3_qp05,6,0.1,ALL,100,30,3.877489627467547,3.776442202159616,0.5278792809834557,0.04635352331328692,0.12578140947537805
LR_a0p3_qp05,6,0.1,near_FINAL_SELECTED,13,9,2.079996921608763,0.6915613903925443,0.1535359529226658,0.0059044009245808335,0.014049561669978505
LR_a0p3_qp05,6,0.1,far_FINAL_SELECTED,87,21,4.053717906920917,4.075361619620941,0.5628253927217968,0.052397645049530366,0.14247697294055273
LR_a0p3_qp05,6,0.2,ALL,100,30,3.877489627467547,3.776442202159616,0.5278792809834557,0.04635352331328692,0.12578140947537805
LR_a0p3_qp05,6,0.2,near_FINAL_SELECTED,21,15,1.9844727014318677,0.6371957451659748,0.143493285170573,0.005003479667258594,0.011245253808185175
LR_a0p3_qp05,6,0.2,far_FINAL_SELECTED,79,15,4.198074770316494,4.171341584200793,0.5892846634164699,0.05734530706729445,0.15622772933627746
LR_a0p3_qp05,7,0.05,ALL,100,38,4.112796479784746,3.725868175552182,0.5202517503933369,0.0504283422718267,0.17936532086878054
LR_a0p3_qp05,7,0.05,near_FINAL_SELECTED,7,4,2.357130912296716,0.8308895461043536,0.2666960899991274,0.017269881213994337,0.03196056514241483
LR_a0p3_qp05,7,0.05,far_FINAL_SELECTED,93,34,4.217317360346486,3.7759181752238224,0.5344910225644715,0.05292414041596461,0.19046030248259302
LR_a0p3_qp05,7,0.1,ALL,100,38,4.112796479784746,3.725868175552182,0.5202517503933369,0.0504283422718267,0.17936532086878054
LR_a0p3_qp05,7,0.1,near_FINAL_SELECTED,12,8,2.874686204735251,0.7283053896036467,0.40516585131770183,0.042039886078777115,0.21120583373042254
LR_a0p3_qp05,7,0.1,far_FINAL_SELECTED,88,30,4.244877445264859,3.848948348087748,0.5340271100311669,0.05157222266178801,0.17502343275128388
LR_a0p3_qp05,7,0.2,ALL,100,38,4.112796479784746,3.725868175552182,0.5202517503933369,0.0504283422718267,0.17936532086878054
LR_a0p3_qp05,7,0.2,near_FINAL_SELECTED,25,19,2.5266410311381673,0.6784706979325397,0.30873111121233526,0.02441839133429169,0.11067492415117737
LR_a0p3_qp05,7,0.2,far_FINAL_SELECTED,75,19,4.520725433698035,4.0769276041870635,0.5736818619289848,0.0590983259176717,0.20226211977464822
LR_a0p3_qp05,8,0.05,ALL,100,28,4.031330291946897,3.7787179629981273,0.5489732478427641,0.05539107129189632,0.16053871058923683
LR_a0p3_qp05,8,0.05,near_FINAL_SELECTED,5,3,0.8375223092123395,0.6707319569268415,0.014683424341350908,1.9404265534935873e-05,1.782131196313008e-06
LR_a0p3_qp05,8,0.05,far_FINAL_SELECTED,95,25,4.11954232143204,3.9579296376878412,0.563224594539536,0.058305369556441645,0.16898802261334422
LR_a0p3_qp05,8,0.1,ALL,100,28,4.031330291946897,3.7787179629981273,0.5489732478427641,0.05539107129189632,0.16053871058923683
LR_a0p3_qp05,8,0.1,near_FINAL_SELECTED,12,5,2.732194630878805,1.2326245331238606,0.3234524276952934,0.029007054312504225,0.05139120784292839
LR_a0p3_qp05,8,0.1,far_FINAL_SELECTED,88,23,4.139088350705621,3.9963247209893615,0.5728884649590849,0.058988891789086166,0.17542246096373348
LR_a0p3_qp05,8,0.2,ALL,100,28,4.031330291946897,3.7787179629981273,0.5489732478427641,0.05539107129189632,0.16053871058923683
LR_a0p3_qp05,8,0.2,near_FINAL_SELECTED,22,10,2.9444777831939204,1.087064578538012,0.3911810776511031,0.040493189754606695,0.11962398929998036
LR_a0p3_qp05,8,0.2,far_FINAL_SELECTED,78,18,4.220865101975503,4.081571919194246,0.5858443906397115,0.05959303787933699,0.17207876018364252
LR_a0p3_qp05,9,0.05,ALL,100,32,3.7940347557466696,3.407150969914826,0.5479950302566969,0.05890377953676301,0.18402021101023944
LR_a0p3_qp05,9,0.05,near_FINAL_SELECTED,5,3,0.8511049691506232,0.9712326346127496,0.03698054349905674,0.00012308045377370648,1.6811518250776026e-05
LR_a0p3_qp05,9,0.05,far_FINAL_SELECTED,95,29,3.8822101957957615,3.569648577362286,0.5621670243995799,0.06199750054113086,0.19370460045718624
LR_a0p3_qp05,9,0.1,ALL,100,32,3.7940347557466696,3.407150969914826,0.5479950302566969,0.05890377953676301,0.18402021101023944
LR_a0p3_qp05,9,0.1,near_FINAL_SELECTED,6,4,0.8475906803274081,0.8793303266447633,0.03401450557459665,0.00010412879305358395,1.4045555366974724e-05
LR_a0p3_qp05,9,0.1,far_FINAL_SELECTED,94,28,3.887815753653604,3.5838754687930483,0.5651483838203507,0.06265694873316999,0.19576528540097599
LR_a0p3_qp05,9,0.2,ALL,100,32,3.7940347557466696,3.407150969914826,0.5479950302566969,0.05890377953676301,0.18402021101023944
LR_a0p3_qp05,9,0.2,near_FINAL_SELECTED,19,10,3.0558008029622483,0.9712326346127496,0.5429879799341314,0.0917807879192428,0.3359665009888924
LR_a0p3_qp05,9,0.2,far_FINAL_SELECTED,81,22,3.9253666814275276,3.780110587119944,0.5491629133564516,0.05119188868161344,0.14837848866956768
LR_a0p7_qm05,0,0.05,ALL,100,85,1.5554859437644082,0.022750759826103018,0.2127746522516533,0.03297698887038696,0.09833737888254905
LR_a0p7_qm05,0,0.05,near_FINAL_SELECTED,86,85,0.4797191779966372,0.018768380642830276,0.0667018899438067,0.0033858181148875024,0.008697639997659044
LR_a0p7_qm05,0,0.05,far_FINAL_SELECTED,14,0,3.5263042023739026,3.1297865527416775,0.5441033936396573,0.21475132351131226,0.6489814891754448
LR_a0p7_qm05,0,0.1,ALL,100,85,1.5554859437644082,0.022750759826103018,0.2127746522516533,0.03297698887038696,0.09833737888254905
LR_a0p7_qm05,0,0.1,near_FINAL_SELECTED,86,85,0.4797191779966372,0.018768380642830276,0.0667018899438067,0.0033858181148875024,0.008697639997659044
LR_a0p7_qm05,0,0.1,far_FINAL_SELECTED,14,0,3.5263042023739026,3.1297865527416775,0.5441033936396573,0.21475132351131226,0.6489814891754448
LR_a0p7_qm05,0,0.2,ALL,100,85,1.5554859437644082,0.022750759826103018,0.2127746522516533,0.03297698887038696,0.09833737888254905
LR_a0p7_qm05,0,0.2,near_FINAL_SELECTED,89,85,0.6590859789913575,0.019938305772172576,0.07687917611472066,0.00463635488618593,0.009449804915459532
LR_a0p7_qm05,0,0.2,far_FINAL_SELECTED,11,0,3.866740601734417,3.5344983146453175,0.6031190879687055,0.26227848201528625,0.817518659161728
LR_a0p7_qm05,1,0.05,ALL,100,83,1.6463422809726065,0.01705129040026712,0.25535294589092206,0.047016272260169044,0.1270774391499756
LR_a0p7_qm05,1,0.05,near_FINAL_SELECTED,84,83,0.44254846591968644,0.011782126358511814,0.04104862430955254,0.0013103934466803257,0.0026666630492090428
LR_a0p7_qm05,1,0.05,far_FINAL_SELECTED,16,0,3.4527936500261833,3.2429554701460193,0.6314157492626118,0.2869721360309848,0.780234013679
LR_a0p7_qm05,1,0.1,ALL,100,83,1.6463422809726065,0.01705129040026712,0.25535294589092206,0.047016272260169044,0.1270774391499756
LR_a0p7_qm05,1,0.1,near_FINAL_SELECTED,85,83,0.516450759550277,0.01235055995018601,0.07007902935580222,0.003971833676678455,0.004783860197647544
LR_a0p7_qm05,1,0.1,far_FINAL_SELECTED,15,0,3.556769274934998,3.434874267971918,0.6378647566845629,0.29093475756661574,0.8200743865465013
LR_a0p7_qm05,1,0.2,ALL,100,83,1.6463422809726065,0.01705129040026712,0.25535294589092206,0.047016272260169044,0.1270774391499756
LR_a0p7_qm05,1,0.2,near_FINAL_SELECTED,86,83,0.7604887503531853,0.012550243295543866,0.14051434397456575,0.015730878199199057,0.04254601902174173
LR_a0p7_qm05,1,0.2,far_FINAL_SELECTED,14,0,3.489539979272512,3.2429554701460193,0.5869110752389153,0.239197978634699,0.646341877080555
LR_a0p7_qm05,2,0.05,ALL,100,77,1.6632281817656973,0.017534781584297287,0.2663044818126064,0.050797621346622863,0.10490589130731726
LR_a0p7_qm05,2,0.05,near_FINAL_SELECTED,80,77,0.5767162146187103,0.0135246627878105,0.10010823676025787,0.007899342480194698,0.010401078270844707
LR_a0p7_qm05,2,0.05,far_FINAL_SELECTED,20,0,3.3183342945485474,3.2951420736343153,0.5608063381403716,0.22239073681233554,0.48292514345320753
LR_a0p7_qm05,2,0.1,ALL,100,77,1.6632281817656973,0.017534781584297287,0.2663044818126064,0.050797621346622863,0.10490589130731726
LR_a0p7_qm05,2,0.1,near_FINAL_SELECTED,81,77,0.732482212041153,0.013701143247495672,0.11965317264505537,0.011516496923250163,0.01726936223386759
LR_a0p7_qm05,2,0.1,far_FINAL_SELECTED,19,0,3.2495914745790655,3.1760211513126455,0.5587646281472362,0.21825925704626445,0.4785142520941291
LR_a0p7_qm05,2,0.2,ALL,100,77,1.6632281817656973,0.017534781584297287,0.2663044818126064,0.050797621346622863,0.10490589130731726
LR_a0p7_qm05,2,0.2,near_FINAL_SELECTED,86,77,0.9822223291021991,0.016188953737035675,0.16458680452440486,0.021830238030337748,0.03361041984668342
LR_a0p7_qm05,2,0.2,far_FINAL_SELECTED,14,0,3.3907996215274294,3.4169605381950148,0.5832280556230852,0.22874011886094586,0.5428637874226394
LR_a0p7_qm05,3,0.05,ALL,100,82,1.5121301399375078,0.015585844487692662,0.11416625665368399,0.010291907918549763,0.017409657517597744
LR_a0p7_qm05,3,0.05,near_FINAL_SELECTED,86,82,0.7563168883347883,0.013203603922304637,0.05408880065641523,0.002447741044171286,0.003154933183842879
LR_a0p7_qm05,3,0.05,far_FINAL_SELECTED,14,0,3.17225285532973,3.1299943213689305,0.2740948685057829,0.05847750443258898,0.10497439271066336
LR_a0p7_qm05,3,0.1,ALL,100,82,1.5121301399375078,0.015585844487692662,0.11416625665368399,0.010291907918549763,0.017409657517597744
LR_a0p7_qm05,3,0.1,near_FINAL_SELECTED,86,82,0.7563168883347883,0.013203603922304637,0.05408880065641523,0.002447741044171286,0.003154933183842879
LR_a0p7_qm05,3,0.1,far_FINAL_SELECTED,14,0,3.17225285532973,3.1299943213689305,0.2740948685057829,0.05847750443258898,0.10497439271066336
LR_a0p7_qm05,3,0.2,ALL,100,82,1.5121301399375078,0.015585844487692662,0.11416625665368399,0.010291907918549763,0.017409657517597744
LR_a0p7_qm05,3,0.2,near_FINAL_SELECTED,88,82,0.8884642990108753,0.013859939135220548,0.056861455464493046,0.002690587997410289,0.0034323520841957667
LR_a0p7_qm05,3,0.2,far_FINAL_SELECTED,12,0,3.1819539727240587,3.1299943213689305,0.2913859990756702,0.06603492067357257,0.11990989736254563
LR_a0p7_qm05,4,0.05,ALL,100,86,1.6307445281176898,0.015984696610608928,0.19348145106949316,0.026028828716632306,0.11855886897731707
LR_a0p7_qm05,4,0.05,near_FINAL_SELECTED,89,86,0.6462339286182909,0.015184036352793775,0.06142052692290597,0.0030513622591718075,0.005649897558072511
LR_a0p7_qm05,4,0.05,far_FINAL_SELECTED,11,0,3.8145064279563687,3.197271015028462,0.5565932389790662,0.21193742096335813,1.0320950922784775
LR_a0p7_qm05,4,0.1,ALL,100,86,1.6307445281176898,0.015984696610608928,0.19348145106949316,0.026028828716632306,0.11855886897731707
LR_a0p7_qm05,4,0.1,near_FINAL_SELECTED,89,86,0.6462339286182909,0.015184036352793775,0.06142052692290597,0.0030513622591718075,0.005649897558072511
LR_a0p7_qm05,4,0.1,far_FINAL_SELECTED,11,0,3.8145064279563687,3.197271015028462,0.5565932389790662,0.21193742096335813,1.0320950922784775
LR_a0p7_qm05,4,0.2,ALL,100,86,1.6307445281176898,0.015984696610608928,0.19348145106949316,0.026028828716632306,0.11855886897731707
LR_a0p7_qm05,4,0.2,near_FINAL_SELECTED,93,86,1.0041068032572333,0.01529996731793222,0.07544968992114891,0.004658833994824792,0.008980141142345462
LR_a0p7_qm05,4,0.2,far_FINAL_SELECTED,7,0,4.080300902614596,3.645166609567297,0.6776103188875592,0.30994447287778926,1.5743905387847972
LR_a0p7_qm05,5,0.05,ALL,100,83,1.724361493588092,0.01796340493502798,0.21130818575711105,0.033276961057303905,0.10270837090916732
LR_a0p7_qm05,5,0.05,near_FINAL_SELECTED,81,79,0.8856470921509892,0.015740796928629022,0.1150535275575848,0.010758900628399312,0.0383251110956123
LR_a0p7_qm05,5,0.05,far_FINAL_SELECTED,19,4,3.201841041951558,2.441556992363471,0.42257932835568013,0.12927500814894982,0.3771843732722177
LR_a0p7_qm05,5,0.1,ALL,100,83,1.724361493588092,0.01796340493502798,0.21130818575711105,0.033276961057303905,0.10270837090916732
LR_a0p7_qm05,5,0.1,near_FINAL_SELECTED,86,82,0.9472603807384687,0.016118708661880254,0.11840934951123326,0.011415089157386532,0.03706731054062141
LR_a0p7_qm05,5,0.1,far_FINAL_SELECTED,14,1,3.6055804177591018,3.1298411967617326,0.48250302503509623,0.16757131701393918,0.5059320274588066
LR_a0p7_qm05,5,0.2,ALL,100,83,1.724361493588092,0.01796340493502798,0.21130818575711105,0.033276961057303905,0.10270837090916732
LR_a0p7_qm05,5,0.2,near_FINAL_SELECTED,88,82,1.129253744975517,0.016487266018859983,0.1474555783601725,0.01767867521571317,0.05398389296976391
LR_a0p7_qm05,5,0.2,far_FINAL_SELECTED,12,1,3.5367526077087104,3.1298411967617326,0.4611324781554349,0.14766439056230266,0.4600212091314591
LR_a0p7_qm05,6,0.05,ALL,100,79,1.896147895683303,0.028269088647324792,0.2158860902479528,0.03569547776340896,0.1011421924591047
LR_a0p7_qm05,6,0.05,near_FINAL_SELECTED,83,79,0.9364267593959632,0.022439670341879693,0.10439548319893961,0.008819673939389787,0.02340923244249322
LR_a0p7_qm05,6,0.05,far_FINAL_SELECTED,17,0,3.7394123112986164,3.4173684964184434,0.4700507977887005,0.16691263761009076,0.48066193842256066
LR_a0p7_qm05,6,0.1,ALL,100,79,1.896147895683303,0.028269088647324792,0.2158860902479528,0.03569547776340896,0.1011421924591047
LR_a0p7_qm05,6,0.1,near_FINAL_SELECTED,87,79,1.1107066395432341,0.023432126063027747,0.13740973329121872,0.015447969900380772,0.03078715651938471
LR_a0p7_qm05,6,0.1,far_FINAL_SELECTED,13,0,3.969309364138035,3.625203092566187,0.4818231057763408,0.17119803038521295,0.5719797406710768
LR_a0p7_qm05,6,0.2,ALL,100,79,1.896147895683303,0.028269088647324792,0.2158860902479528,0.03569547776340896,0.1011421924591047
LR_a0p7_qm05,6,0.2,near_FINAL_SELECTED,87,79,1.1107066395432341,0.023432126063027747,0.13740973329121872,0.015447969900380772,0.03078715651938471
LR_a0p7_qm05,6,0.2,far_FINAL_SELECTED,13,0,3.969309364138035,3.625203092566187,0.4818231057763408,0.17119803038521295,0.5719797406710768
LR_a0p7_qm05,7,0.05,ALL,100,84,1.6600721971020203,0.019388295358456424,0.20086954284816919,0.028730729212573882,0.08011757021559568
LR_a0p7_qm05,7,0.05,near_FINAL_SELECTED,85,84,0.43265437778267546,0.015842265945917606,0.03463782348501578,0.0009514093345915375,0.0016537470461806647
LR_a0p7_qm05,7,0.05,far_FINAL_SELECTED,15,0,3.549380075827256,3.513461136015311,0.5120466206028523,0.1861468751878071,0.5247459015089474
LR_a0p7_qm05,7,0.1,ALL,100,84,1.6600721971020203,0.019388295358456424,0.20086954284816919,0.028730729212573882,0.08011757021559568
LR_a0p7_qm05,7,0.1,near_FINAL_SELECTED,85,84,0.43265437778267546,0.015842265945917606,0.03463782348501578,0.0009514093345915375,0.0016537470461806647
LR_a0p7_qm05,7,0.1,far_FINAL_SELECTED,15,0,3.549380075827256,3.513461136015311,0.5120466206028523,0.1861468751878071,0.5247459015089474
LR_a0p7_qm05,7,0.2,ALL,100,84,1.6600721971020203,0.019388295358456424,0.20086954284816919,0.028730729212573882,0.08011757021559568
LR_a0p7_qm05,7,0.2,near_FINAL_SELECTED,88,84,0.9727865653837938,0.016979387372247638,0.1251929276135002,0.012066027510588502,0.03465609164304507
LR_a0p7_qm05,7,0.2,far_FINAL_SELECTED,12,0,3.479126808864186,3.5731531387387117,0.4704261934186741,0.15093854169379994,0.4135017464143001
LR_a0p7_qm05,8,0.05,ALL,100,83,1.778575402370502,0.014529092938373522,0.22690927778750936,0.03692472673526254,0.11075822003588705
LR_a0p7_qm05,8,0.05,near_FINAL_SELECTED,83,83,0.01620709756854302,0.011532479600737796,0.0009954122637239754,9.90845574772089e-07,2.5571777754660916e-11
LR_a0p7_qm05,8,0.05,far_FINAL_SELECTED,17,0,3.8044904289229717,3.6915729890843525,0.5503314399428233,0.21719943725550284,0.6515189412627205
LR_a0p7_qm05,8,0.1,ALL,100,83,1.778575402370502,0.014529092938373522,0.22690927778750936,0.03692472673526254,0.11075822003588705
LR_a0p7_qm05,8,0.1,near_FINAL_SELECTED,84,83,0.39884629382201253,0.011660530955656442,0.012856373244557276,0.0001338625650895995,0.00020070275857451
LR_a0p7_qm05,8,0.1,far_FINAL_SELECTED,16,0,3.869519084271342,3.726553368179843,0.5665078321740478,0.2300767636286705,0.6911851857417779
LR_a0p7_qm05,8,0.2,ALL,100,83,1.778575402370502,0.014529092938373522,0.22690927778750936,0.03692472673526254,0.11075822003588705
LR_a0p7_qm05,8,0.2,near_FINAL_SELECTED,86,83,0.7451606880918789,0.011962729029945336,0.08743738527039954,0.005730235523700885,0.01516075515838784
LR_a0p7_qm05,8,0.2,far_FINAL_SELECTED,14,0,3.9984127939595067,3.866879613978606,0.5663975477343894,0.2285480298919984,0.6979997899976679
LR_a0p7_qm05,9,0.05,ALL,100,84,1.6635905019734678,0.014604041456714683,0.25674668556643926,0.04714057861409257,0.13689961869869063
LR_a0p7_qm05,9,0.05,near_FINAL_SELECTED,85,84,0.45133421963419,0.012694052401675612,0.05017397162474731,0.0020364121599044877,0.004346515374625789
LR_a0p7_qm05,9,0.05,far_FINAL_SELECTED,15,0,3.7273296349349283,3.4180401159624236,0.6520687450212656,0.30273085518782517,0.8880338708683918
LR_a0p7_qm05,9,0.1,ALL,100,84,1.6635905019734678,0.014604041456714683,0.25674668556643926,0.04714057861409257,0.13689961869869063
LR_a0p7_qm05,9,0.1,near_FINAL_SELECTED,87,84,0.7770315300182311,0.013253014256169466,0.12005118842149191,0.011610313514407552,0.02604209497967615
LR_a0p7_qm05,9,0.1,far_FINAL_SELECTED,13,0,3.714800576070291,3.309791662396336,0.640793799351321,0.28492004505044627,0.8787922774336341
LR_a0p7_qm05,9,0.2,ALL,100,84,1.6635905019734678,0.014604041456714683,0.25674668556643926,0.04714057861409257,0.13689961869869063
LR_a0p7_qm05,9,0.2,near_FINAL_SELECTED,89,84,0.8870097219146486,0.01363830871421397,0.12920264109508509,0.013541125868319615,0.029214735894528054
LR_a0p7_qm05,9,0.2,far_FINAL_SELECTED,11,0,3.9111274607371573,3.4180401159624236,0.6813209332856864,0.31899069628443755,1.0081682159323702
LR_a0p7_q0,0,0.05,ALL,100,51,1.796924138589246,0.992861395582125,0.2368100255697095,0.03838200944701543,0.06415186096580618
LR_a0p7_q0,0,0.05,near_FINAL_SELECTED,44,39,0.8733823896931877,0.04014324559331576,0.07182421435603152,0.0038206872869579935,0.0023429118282990206
LR_a0p7_q0,0,0.05,far_FINAL_SELECTED,56,12,2.1746659687499097,1.83594506932653,0.30998027700066066,0.06553733400134627,0.11271603528813325
LR_a0p7_q0,0,0.1,ALL,100,51,1.796924138589246,0.992861395582125,0.2368100255697095,0.03838200944701543,0.06415186096580618
LR_a0p7_q0,0,0.1,near_FINAL_SELECTED,53,43,0.9678318309566272,0.052472202206864875,0.09087603640203917,0.006084741643918564,0.0028983241358156546
LR_a0p7_q0,0,0.1,far_FINAL_SELECTED,47,8,2.3084738243645075,2.0672103533009896,0.3316689184678567,0.07480233271433744,0.13322499824217848
LR_a0p7_q0,0,0.2,ALL,100,51,1.796924138589246,0.992861395582125,0.2368100255697095,0.03838200944701543,0.06415186096580618
LR_a0p7_q0,0,0.2,near_FINAL_SELECTED,69,49,1.3809140823231045,0.32159435139087444,0.1711448878175371,0.02179281526454859,0.029807277579859827
LR_a0p7_q0,0,0.2,far_FINAL_SELECTED,31,2,2.385413271945497,2.126713014037187,0.34015410690778924,0.07530634488540938,0.14059625624420297
LR_a0p7_q0,1,0.05,ALL,100,50,1.8493696356440512,1.0237684073942865,0.2776281492352649,0.054672786850985,0.10662122910644337
LR_a0p7_q0,1,0.05,near_FINAL_SELECTED,43,41,0.4406076782705669,0.05521464670815196,0.05570558815646786,0.0022023353977392223,0.0008771865681107781
LR_a0p7_q0,1,0.05,far_FINAL_SELECTED,57,9,2.318800815272795,1.8277603818079395,0.3645305821899633,0.09425575899992478,0.18639305067044865
LR_a0p7_q0,1,0.1,ALL,100,50,1.8493696356440512,1.0237684073942865,0.2776281492352649,0.054672786850985,0.10662122910644337
LR_a0p7_q0,1,0.1,near_FINAL_SELECTED,51,46,1.008482888487309,0.06191570552833028,0.21333664542977138,0.033733648958113066,0.09659796268613427
LR_a0p7_q0,1,0.1,far_FINAL_SELECTED,49,4,2.3510836128130155,2.066930984577256,0.33155786229202533,0.07646658343336189,0.11705360844186714
LR_a0p7_q0,1,0.2,ALL,100,50,1.8493696356440512,1.0237684073942865,0.2776281492352649,0.054672786850985,0.10662122910644337
LR_a0p7_q0,1,0.2,near_FINAL_SELECTED,57,48,1.0492896665761073,0.07274403154997822,0.21810834709747354,0.035010528236481146,0.08841230156116678
LR_a0p7_q0,1,0.2,far_FINAL_SELECTED,43,2,2.4728158512930025,2.285471596822729,0.3408668025198681,0.0807367110609087,0.13075864468971707
LR_a0p7_q0,2,0.05,ALL,100,40,1.9077358727238758,1.5590020381510517,0.2805600608315901,0.052788942792525086,0.05185784128124451
LR_a0p7_q0,2,0.05,near_FINAL_SELECTED,31,27,0.9095346776683362,0.03387860119828663,0.06337924856050631,0.0029977228628134665,0.0016924759117620985
LR_a0p7_q0,2,0.05,far_FINAL_SELECTED,69,13,2.1548345486421963,1.9703254670600583,0.3350723471476974,0.07515891116674335,0.07439590398347572
LR_a0p7_q0,2,0.1,ALL,100,40,1.9077358727238758,1.5590020381510517,0.2805600608315901,0.052788942792525086,0.05185784128124451
LR_a0p7_q0,2,0.1,near_FINAL_SELECTED,36,32,0.8749215671664634,0.03388068611870061,0.06481355312467765,0.003072104372912066,0.0014994592645030651
LR_a0p7_q0,2,0.1,far_FINAL_SELECTED,64,8,2.2043876909230566,2.007639834097046,0.34731483585932427,0.08075466440355741,0.08018443116566158
LR_a0p7_q0,2,0.2,ALL,100,40,1.9077358727238758,1.5590020381510517,0.2805600608315901,0.052788942792525086,0.05185784128124451
LR_a0p7_q0,2,0.2,near_FINAL_SELECTED,46,36,1.0036717620565392,0.055250244828776565,0.12098202176568576,0.010862642694953012,0.004350194875339884
LR_a0p7_q0,2,0.2,far_FINAL_SELECTED,54,4,2.315474859032601,2.2746815972379757,0.36510041470651555,0.08850393917193833,0.09232731784923731
LR_a0p7_q0,3,0.05,ALL,100,41,1.7868748304478268,1.3387943504252613,0.19877185447454984,0.02681640646629998,0.027777619107220163
LR_a0p7_q0,3,0.05,near_FINAL_SELECTED,41,37,0.6931545109328948,0.023203627915285654,0.07784070443591165,0.004669209995158999,0.0027065809365803793
LR_a0p7_q0,3,0.05,far_FINAL_SELECTED,59,4,2.237236768863854,1.9322130773675839,0.2505113017909546,0.042206831132686085,0.045199865971563065
LR_a0p7_q0,3,0.1,ALL,100,41,1.7868748304478268,1.3387943504252613,0.19877185447454984,0.02681640646629998,0.027777619107220163
LR_a0p7_q0,3,0.1,near_FINAL_SELECTED,43,39,0.6760801170519153,0.026851073331836672,0.07603162579589483,0.004455094714701829,0.002580721603446409
LR_a0p7_q0,3,0.1,far_FINAL_SELECTED,57,2,2.2892915300880716,1.9714842176029606,0.2548632334958932,0.043685466208733675,0.04678580494340037
LR_a0p7_q0,3,0.2,ALL,100,41,1.7868748304478268,1.3387943504252613,0.19877185447454984,0.02681640646629998,0.027777619107220163
LR_a0p7_q0,3,0.2,near_FINAL_SELECTED,52,41,0.932719907479323,0.031501155129209785,0.09191806719687236,0.006200878116021029,0.0030967934910969405
LR_a0p7_q0,3,0.2,far_FINAL_SELECTED,48,0,2.397774418627107,2.033657410627745,0.27048107593655807,0.04914989551243552,0.05451518019135367
LR_a0p7_q0,4,0.05,ALL,100,48,1.9038349874421103,1.08304449059988,0.24373886567791084,0.038522175937730004,0.1020710306266533
LR_a0p7_q0,4,0.05,near_FINAL_SELECTED,44,41,0.42084230444748766,0.01960017609385384,0.012495815127294273,0.00011691028986959483,2.2243849860355528e-05
LR_a0p7_q0,4,0.05,far_FINAL_SELECTED,56,7,2.4100901415437495,2.154594334768956,0.32552136935518156,0.06869774180390605,0.1822522202369906
LR_a0p7_q0,4,0.1,ALL,100,48,1.9038349874421103,1.08304449059988,0.24373886567791084,0.038522175937730004,0.1020710306266533
LR_a0p7_q0,4,0.1,near_FINAL_SELECTED,52,45,0.6104562304935182,0.02460314513712361,0.03115564835524255,0.0006593515381229664,0.00010706841051428555
LR_a0p7_q0,4,0.1,far_FINAL_SELECTED,48,3,2.554496897655856,2.3025536429698112,0.35030904195809787,0.07954023570397095,0.21253198969413725
LR_a0p7_q0,4,0.2,ALL,100,48,1.9038349874421103,1.08304449059988,0.24373886567791084,0.038522175937730004,0.1020710306266533
LR_a0p7_q0,4,0.2,near_FINAL_SELECTED,63,46,0.9022771073681547,0.03453640904766683,0.07134994512594958,0.0037672519601311015,0.0013034458931352356
LR_a0p7_q0,4,0.2,far_FINAL_SELECTED,37,2,2.8111700288805856,2.5113296179636104,0.38973803190606493,0.0976994789266146,0.27364826949723814
LR_a0p7_q0,5,0.05,ALL,100,45,1.9162859255354872,1.2332668267285678,0.2646837566316584,0.04955017245801135,0.08283353423835285
LR_a0p7_q0,5,0.05,near_FINAL_SELECTED,22,21,0.3873626024666812,0.031054043357662667,0.029803159751375936,0.0006751199974330239,9.420523798525835e-05
LR_a0p7_q0,5,0.05,far_FINAL_SELECTED,78,24,2.1224923478932403,1.5856476278583358,0.2992770793861187,0.06333544366484113,0.10617026805896941
LR_a0p7_q0,5,0.1,ALL,100,45,1.9162859255354872,1.2332668267285678,0.2646837566316584,0.04955017245801135,0.08283353423835285
LR_a0p7_q0,5,0.1,near_FINAL_SELECTED,42,40,0.731970996523068,0.041080270611422984,0.09913147331537883,0.007190509424522757,0.009652683675213247
LR_a0p7_q0,5,0.1,far_FINAL_SELECTED,58,5,2.3744026522612907,1.8550775005689113,0.33715373154757217,0.08022441120639964,0.13582656395648846
LR_a0p7_q0,5,0.2,ALL,100,45,1.9162859255354872,1.2332668267285678,0.2646837566316584,0.04955017245801135,0.08283353423835285
LR_a0p7_q0,5,0.2,near_FINAL_SELECTED,55,40,1.3471424640964476,0.08423798596727172,0.18910361133462056,0.026414100079746556,0.028290500996480655
LR_a0p7_q0,5,0.2,far_FINAL_SELECTED,45,5,2.3917564278348626,1.8842117653053072,0.3346287970730805,0.07782759425366831,0.14949724153397448
LR_a0p7_q0,6,0.05,ALL,100,43,2.0561543389811296,1.4923046119711634,0.24427516322817228,0.042116897321078664,0.05455226309771752
LR_a0p7_q0,6,0.05,near_FINAL_SELECTED,24,22,0.7670296082320941,0.027997574853768324,0.052717753765125636,0.00210862519946894,0.0006249352667303457
LR_a0p7_q0,6,0.05,far_FINAL_SELECTED,76,21,2.275416103233566,1.7443079244939774,0.2786323662464209,0.054751088517376464,0.07158194557066082
LR_a0p7_q0,6,0.1,ALL,100,43,2.0561543389811296,1.4923046119711634,0.24427516322817228,0.042116897321078664,0.05455226309771752
LR_a0p7_q0,6,0.1,near_FINAL_SELECTED,37,30,1.226717387489145,0.06756418245566141,0.11448962748631794,0.009803858896131518,0.01916986856460573
