geometry,optimizer,seed,task,series_status,R0_actual,R_posttask,R_posttask_over_R0
gray32,sgd,302,43,COMPLETE,1.3334282783826596,27.834062362283323,20.874060355194942
gray32,sgd,302,44,COMPLETE,1.3334282783826596,27.561342270293142,20.669534850215427
gray32,sgd,302,45,COMPLETE,1.3334282783826596,27.672237704986145,20.752700504109846
gray32,sgd,302,46,COMPLETE,1.3334282783826596,27.844939358910555,20.88221752180343
gray32,sgd,302,47,COMPLETE,1.3334282783826596,27.46780323801533,20.59938557125213
gray32,sgd,302,48,COMPLETE,1.3334282783826596,27.88635049385493,20.91327366154167
gray32,sgd,302,49,COMPLETE,1.3334282783826596,28.293993712558837,21.218984306285417
gray32,sgd,302,50,COMPLETE,1.3334282783826596,27.348565220325177,20.50996342562704
gray32,sgd,303,1,COMPLETE,1.3949079927208587,10.246939708831752,7.345960996928858
gray32,sgd,303,2,COMPLETE,1.3949079927208587,16.19864802519596,11.612699984318997
gray32,sgd,303,3,COMPLETE,1.3949079927208587,19.665561505309995,14.098106547479908
gray32,sgd,303,4,COMPLETE,1.3949079927208587,20.913576218974853,14.992799760349472
gray32,sgd,303,5,COMPLETE,1.3949079927208587,23.596918454287948,16.91646945707195
gray32,sgd,303,6,COMPLETE,1.3949079927208587,25.12031977593308,18.008585445792924
gray32,sgd,303,7,COMPLETE,1.3949079927208587,25.656058142524216,18.392652616808373
gray32,sgd,303,8,COMPLETE,1.3949079927208587,26.15810692888813,18.752567958166935
gray32,sgd,303,9,COMPLETE,1.3949079927208587,27.6613411349688,19.830226279665627
gray32,sgd,303,10,COMPLETE,1.3949079927208587,27.98911979981111,20.065208562764425
gray32,sgd,303,11,COMPLETE,1.3949079927208587,27.87315607047522,19.98207495829658
gray32,sgd,303,12,COMPLETE,1.3949079927208587,27.954497904748965,20.04038836297862
gray32,sgd,303,13,COMPLETE,1.3949079927208587,27.722318181644948,19.873940307396737
gray32,sgd,303,14,COMPLETE,1.3949079927208587,28.107175838956817,20.14984212982531
gray32,sgd,303,15,COMPLETE,1.3949079927208587,28.780835502227287,20.632784135166073
gray32,sgd,303,16,COMPLETE,1.3949079927208587,28.913802337629207,20.728107150085904
gray32,sgd,303,17,COMPLETE,1.3949079927208587,27.95603168032109,20.04148791619656
gray32,sgd,303,18,COMPLETE,1.3949079927208587,28.08214522894641,20.131897856696884
gray32,sgd,303,19,COMPLETE,1.3949079927208587,27.729220950467933,19.87888885515688
gray32,sgd,303,20,COMPLETE,1.3949079927208587,27.700988080978547,19.858648904108698
gray32,sgd,303,21,COMPLETE,1.3949079927208587,27.979761090198707,20.05849936784889
gray32,sgd,303,22,COMPLETE,1.3949079927208587,27.67432212611241,19.839532263437565
gray32,sgd,303,23,COMPLETE,1.3949079927208587,27.6048645673128,19.789738614564616
gray32,sgd,303,24,COMPLETE,1.3949079927208587,28.259204560946493,20.25883048087285
gray32,sgd,303,25,COMPLETE,1.3949079927208587,28.192533845185423,20.2110347007146
gray32,sgd,303,26,COMPLETE,1.3949079927208587,28.04746579228981,20.107036405735553
gray32,sgd,303,27,COMPLETE,1.3949079927208587,27.850858320694325,19.966089853976257
gray32,sgd,303,28,COMPLETE,1.3949079927208587,27.9024147832216,20.00305032935981
gray32,sgd,303,29,COMPLETE,1.3949079927208587,27.708337336850263,19.863917535380487
gray32,sgd,303,30,COMPLETE,1.3949079927208587,27.900567949631693,20.00172634698997
gray32,sgd,303,31,COMPLETE,1.3949079927208587,27.888859291929965,19.99333249036084
gray32,sgd,303,32,COMPLETE,1.3949079927208587,27.83481361348318,19.95458751310871
gray32,sgd,303,33,COMPLETE,1.3949079927208587,27.62419583656188,19.80359706927988
gray32,sgd,303,34,COMPLETE,1.3949079927208587,27.401909280709905,19.644241357640155
gray32,sgd,303,35,COMPLETE,1.3949079927208587,27.565992498279048,19.761871494126137
gray32,sgd,303,36,COMPLETE,1.3949079927208587,27.36958117352997,19.621065558699552
gray32,sgd,303,37,COMPLETE,1.3949079927208587,28.201062486163902,20.217148825103436
gray32,sgd,303,38,COMPLETE,1.3949079927208587,28.328793944564453,20.3087186340565
gray32,sgd,303,39,COMPLETE,1.3949079927208587,28.398570607385,20.35874104641966
gray32,sgd,303,40,COMPLETE,1.3949079927208587,27.97813036387507,20.05733031130025
gray32,sgd,303,41,COMPLETE,1.3949079927208587,27.853876147418404,19.968253313315387
gray32,sgd,303,42,COMPLETE,1.3949079927208587,28.20529723729968,20.220184689230585
gray32,sgd,303,43,COMPLETE,1.3949079927208587,28.114588057066165,20.155155898294648
gray32,sgd,303,44,COMPLETE,1.3949079927208587,28.531053678983707,20.453717254377494
gray32,sgd,303,45,COMPLETE,1.3949079927208587,28.2128783205479,20.22561951596309
gray32,sgd,303,46,COMPLETE,1.3949079927208587,28.87915983942924,20.703272180051503
gray32,sgd,303,47,COMPLETE,1.3949079927208587,28.57428204425398,20.484707373794585
gray32,sgd,303,48,COMPLETE,1.3949079927208587,29.36217284694344,21.049540901741207
gray32,sgd,303,49,COMPLETE,1.3949079927208587,28.35806483348393,20.329702734134944
gray32,sgd,303,50,COMPLETE,1.3949079927208587,28.69422565526246,20.570694128214512
gray32,sgd,304,1,COMPLETE,1.3959742269356723,10.452638964452202,7.487701966673822
gray32,sgd,304,2,COMPLETE,1.3959742269356723,16.06281764895929,11.50652880190995
gray32,sgd,304,3,COMPLETE,1.3959742269356723,19.591820921616225,14.034514780851348
gray32,sgd,304,4,COMPLETE,1.3959742269356723,21.327903236004307,15.278149713996916
gray32,sgd,304,5,COMPLETE,1.3959742269356723,22.111345530628487,15.8393651573106
gray32,sgd,304,6,COMPLETE,1.3959742269356723,23.7324599248978,17.000643326340874
gray32,sgd,304,7,COMPLETE,1.3959742269356723,25.593930331219347,18.334099467868427
gray32,sgd,304,8,COMPLETE,1.3959742269356723,26.45914943924965,18.953895371930038
gray32,sgd,304,9,COMPLETE,1.3959742269356723,27.04279606325676,19.371988065008104
gray32,sgd,304,10,COMPLETE,1.3959742269356723,26.896816046584945,19.26741592187316
gray32,sgd,304,11,COMPLETE,1.3959742269356723,27.136760232500578,19.43929888452809
gray32,sgd,304,12,COMPLETE,1.3959742269356723,27.248277496721304,19.519183786461788
gray32,sgd,304,13,COMPLETE,1.3959742269356723,27.29772327491608,19.55460405228096
gray32,sgd,304,14,COMPLETE,1.3959742269356723,27.115476090489626,19.424052082975262
gray32,sgd,304,15,COMPLETE,1.3959742269356723,26.14926970786266,18.731914388751566
gray32,sgd,304,16,COMPLETE,1.3959742269356723,26.34297325100041,18.870673070251687
gray32,sgd,304,17,COMPLETE,1.3959742269356723,26.85245188551754,19.235635850141612
gray32,sgd,304,18,COMPLETE,1.3959742269356723,26.622135518249845,19.07064973304598
gray32,sgd,304,19,COMPLETE,1.3959742269356723,26.80515541157617,19.20175522897485
gray32,sgd,304,20,COMPLETE,1.3959742269356723,26.855333448650462,19.237700045222955
gray32,sgd,304,21,COMPLETE,1.3959742269356723,26.42425260421297,18.928897177577063
gray32,sgd,304,22,COMPLETE,1.3959742269356723,26.926779294250075,19.288879962603268
gray32,sgd,304,23,COMPLETE,1.3959742269356723,27.257627017551656,19.52588127460301
gray32,sgd,304,24,COMPLETE,1.3959742269356723,27.32103360190318,19.57130230253324
gray32,sgd,304,25,COMPLETE,1.3959742269356723,27.393530899698472,19.623235423071165
gray32,sgd,304,26,COMPLETE,1.3959742269356723,27.899978001433517,19.98602657778092
gray32,sgd,304,27,COMPLETE,1.3959742269356723,28.43288256199445,20.36777041679915
gray32,sgd,304,28,COMPLETE,1.3959742269356723,28.25500232007798,20.240346687561015
gray32,sgd,304,29,COMPLETE,1.3959742269356723,27.732325225982315,19.865929249179644
gray32,sgd,304,30,COMPLETE,1.3959742269356723,27.87201134027289,19.965992783015224
gray32,sgd,304,31,COMPLETE,1.3959742269356723,27.489285728816988,19.691828973919673
gray32,sgd,304,32,COMPLETE,1.3959742269356723,27.018286063174813,19.354430434208755
gray32,sgd,304,33,COMPLETE,1.3959742269356723,26.601962290221937,19.05619872984072
gray32,sgd,304,34,COMPLETE,1.3959742269356723,26.89402246127353,19.26541474931745
gray32,sgd,304,35,COMPLETE,1.3959742269356723,27.04793167563927,19.37566693835936
gray32,sgd,304,36,COMPLETE,1.3959742269356723,27.31427525864576,19.566460993054154
gray32,sgd,304,37,COMPLETE,1.3959742269356723,27.301091722764195,19.557017025087422
gray32,sgd,304,38,COMPLETE,1.3959742269356723,27.43255559361929,19.651190590987472
gray32,sgd,304,39,COMPLETE,1.3959742269356723,27.53131405633736,19.721935781559402
gray32,sgd,304,40,COMPLETE,1.3959742269356723,27.369843712362428,19.60626721056481
gray32,sgd,304,41,COMPLETE,1.3959742269356723,27.330733619117996,19.578250867218497
gray32,sgd,304,42,COMPLETE,1.3959742269356723,26.95136549005532,19.306492175874006
gray32,sgd,304,43,COMPLETE,1.3959742269356723,27.53314675394728,19.723248626434728
gray32,sgd,304,44,COMPLETE,1.3959742269356723,27.5087940973962,19.705803707981946
gray32,sgd,304,45,COMPLETE,1.3959742269356723,27.45440770275797,19.666844253295153
gray32,sgd,304,46,COMPLETE,1.3959742269356723,27.28257202824121,19.543750523338574
gray32,sgd,304,47,COMPLETE,1.3959742269356723,27.586810372821866,19.761690323880952
gray32,sgd,304,48,COMPLETE,1.3959742269356723,27.568448348834355,19.748536768726986
gray32,sgd,304,49,COMPLETE,1.3959742269356723,27.453297378468196,19.666048877371765
gray32,sgd,304,50,COMPLETE,1.3959742269356723,28.024687547431125,20.075361712765005
avg16,adam,300,1,COMPLETE,1.378352190571416,33.90714059955416,24.599765452904645
avg16,adam,300,2,COMPLETE,1.378352190571416,49.2093695484369,35.70159345706588
avg16,adam,300,3,COMPLETE,1.378352190571416,54.42614308226906,39.48638341823646
avg16,adam,300,4,COMPLETE,1.378352190571416,51.96995137345104,37.70440655802646
avg16,adam,300,5,COMPLETE,1.378352190571416,50.33470938311655,36.518031985895824
avg16,adam,300,6,COMPLETE,1.378352190571416,49.08658394408128,35.612512012428205
avg16,adam,300,7,COMPLETE,1.378352190571416,49.92935899757426,36.22394866792015
avg16,adam,300,8,COMPLETE,1.378352190571416,49.092401244106846,35.61673248674918
avg16,adam,300,9,COMPLETE,1.378352190571416,47.762251900416885,34.65170384400546
avg16,adam,300,10,COMPLETE,1.378352190571416,49.55630999668815,35.95330013306966
avg16,adam,300,11,COMPLETE,1.378352190571416,49.42546577711649,35.85837213102005
avg16,adam,300,12,COMPLETE,1.378352190571416,48.99844538806696,35.548567139254835
avg16,adam,300,13,COMPLETE,1.378352190571416,49.36911369360491,35.81748847015524
avg16,adam,300,14,COMPLETE,1.378352190571416,50.50969911269716,36.644987731152824
avg16,adam,300,15,COMPLETE,1.378352190571416,49.13073554100303,35.64454417171504
avg16,adam,300,16,COMPLETE,1.378352190571416,51.23593492094372,37.171874700400856
avg16,adam,300,17,COMPLETE,1.378352190571416,51.41022904119186,37.29832577831868
avg16,adam,300,18,COMPLETE,1.378352190571416,52.04403953487238,37.758157814003084
avg16,adam,300,19,COMPLETE,1.378352190571416,51.71095834558967,37.51650608553982
avg16,adam,300,20,COMPLETE,1.378352190571416,53.41814024813992,38.75507335029855
avg16,adam,300,21,COMPLETE,1.378352190571416,53.60235505899188,38.88872192873306
avg16,adam,300,22,COMPLETE,1.378352190571416,54.10885558941752,39.256190079391764
avg16,adam,300,23,COMPLETE,1.378352190571416,54.16584892743402,39.297538972952026
avg16,adam,300,24,COMPLETE,1.378352190571416,53.46455932059076,38.78875057210614
avg16,adam,300,25,COMPLETE,1.378352190571416,53.88141701747768,39.0911824902606
avg16,adam,300,26,COMPLETE,1.378352190571416,54.10917716309128,39.25642338237191
avg16,adam,300,27,COMPLETE,1.378352190571416,54.513578743295085,39.549818338298344
avg16,adam,300,28,COMPLETE,1.378352190571416,55.0089626982692,39.90922136922381
avg16,adam,300,29,COMPLETE,1.378352190571416,55.58760711387951,40.32903019571134
avg16,adam,300,30,COMPLETE,1.378352190571416,57.35751890982896,41.613108247791565
avg16,adam,300,31,COMPLETE,1.378352190571416,57.29570681732346,41.568263328671236
avg16,adam,300,32,COMPLETE,1.378352190571416,57.21043069251466,41.506395160729745
avg16,adam,300,33,COMPLETE,1.378352190571416,57.47370766038842,41.697403648745144
avg16,adam,300,34,COMPLETE,1.378352190571416,57.807096676503775,41.93927870680062
avg16,adam,300,35,COMPLETE,1.378352190571416,57.38089448710109,41.630067322135574
avg16,adam,300,36,COMPLETE,1.378352190571416,59.35983641598791,43.06579756758642
avg16,adam,300,37,COMPLETE,1.378352190571416,59.055306479753696,42.84485988684173
avg16,adam,300,38,COMPLETE,1.378352190571416,59.70575373646,43.316761960314444
avg16,adam,300,39,COMPLETE,1.378352190571416,58.32981774564693,42.31851492285542
avg16,adam,300,40,COMPLETE,1.378352190571416,59.5307976848313,43.189830648545595
avg16,adam,300,41,COMPLETE,1.378352190571416,60.176669809692726,43.65841344565616
avg16,adam,300,42,COMPLETE,1.378352190571416,60.2831498555066,43.73566514267688
avg16,adam,300,43,COMPLETE,1.378352190571416,59.597125880075,43.23795201817624
avg16,adam,300,44,COMPLETE,1.378352190571416,60.69747418533766,44.036259092949706
avg16,adam,300,45,COMPLETE,1.378352190571416,61.23378199566644,44.42535254380891
avg16,adam,300,46,COMPLETE,1.378352190571416,62.07302261617742,45.034224954105625
avg16,adam,300,47,COMPLETE,1.378352190571416,62.86170832779044,45.60641957679206
avg16,adam,300,48,COMPLETE,1.378352190571416,62.46636894004544,45.319599277561345
avg16,adam,300,49,COMPLETE,1.378352190571416,61.6847908040488,44.75256122927223
avg16,adam,300,50,COMPLETE,1.378352190571416,62.344375919374414,45.231092855541256
avg16,adam,301,1,COMPLETE,1.3741934585067237,31.94328615929325,23.245115861637583
avg16,adam,301,2,COMPLETE,1.3741934585067237,45.23635163336538,32.91847399893881
avg16,adam,301,3,COMPLETE,1.3741934585067237,52.86623582572724,38.4707375067661
avg16,adam,301,4,COMPLETE,1.3741934585067237,53.34565431629143,38.81961014008889
avg16,adam,301,5,COMPLETE,1.3741934585067237,52.08276735348558,37.90060783005157
avg16,adam,301,6,COMPLETE,1.3741934585067237,50.16614156621907,36.50588005325861
avg16,adam,301,7,COMPLETE,1.3741934585067237,49.780791569977694,36.225461023568194
avg16,adam,301,8,COMPLETE,1.3741934585067237,50.29043693041655,36.59632973734643
avg16,adam,301,9,COMPLETE,1.3741934585067237,50.24167877806852,36.560848450453236
avg16,adam,301,10,COMPLETE,1.3741934585067237,49.565527616939,36.068813535759155
avg16,adam,301,11,COMPLETE,1.3741934585067237,49.4460507922329,35.98187030082633
avg16,adam,301,12,COMPLETE,1.3741934585067237,50.32693277611477,36.622887748863874
avg16,adam,301,13,COMPLETE,1.3741934585067237,50.93999610462798,37.06901367437905
avg16,adam,301,14,COMPLETE,1.3741934585067237,49.78991677674646,36.23210143268401
avg16,adam,301,15,COMPLETE,1.3741934585067237,49.65595774537759,36.13461950207255
avg16,adam,301,16,COMPLETE,1.3741934585067237,50.859906728645285,37.01073266926517
avg16,adam,301,17,COMPLETE,1.3741934585067237,50.16490888861938,36.50498303428937
avg16,adam,301,18,COMPLETE,1.3741934585067237,50.05964231406018,36.42838059239331
avg16,adam,301,19,COMPLETE,1.3741934585067237,51.0270439010065,37.1323583190793
avg16,adam,301,20,COMPLETE,1.3741934585067237,52.50024998640779,38.20440976589826
avg16,adam,301,21,COMPLETE,1.3741934585067237,51.82954033850268,37.71633463808188
avg16,adam,301,22,COMPLETE,1.3741934585067237,52.14081339998218,37.94284791359823
avg16,adam,301,23,COMPLETE,1.3741934585067237,53.78483681975783,39.13920306257568
avg16,adam,301,24,COMPLETE,1.3741934585067237,54.690950275087,39.79858144174058
avg16,adam,301,25,COMPLETE,1.3741934585067237,55.71534849084701,40.54403559116812
avg16,adam,301,26,COMPLETE,1.3741934585067237,55.86270995175828,40.651270464103256
avg16,adam,301,27,COMPLETE,1.3741934585067237,55.0928928973757,40.09107491840541
avg16,adam,301,28,COMPLETE,1.3741934585067237,55.66512729382288,40.50748964728136
avg16,adam,301,29,COMPLETE,1.3741934585067237,54.60659791250144,39.7371982630743
avg16,adam,301,30,COMPLETE,1.3741934585067237,56.19746078021416,40.894868500743335
avg16,adam,301,31,COMPLETE,1.3741934585067237,56.83654595040251,41.35993050946721
avg16,adam,301,32,COMPLETE,1.3741934585067237,56.29747726817554,40.967650456837106
avg16,adam,301,33,COMPLETE,1.3741934585067237,56.1900229875909,40.88945602218931
avg16,adam,301,34,COMPLETE,1.3741934585067237,58.12811562799429,42.29980521895337
avg16,adam,301,35,COMPLETE,1.3741934585067237,58.541247781343685,42.60044131265034
avg16,adam,301,36,COMPLETE,1.3741934585067237,60.69460665465073,44.167439656280216
avg16,adam,301,37,COMPLETE,1.3741934585067237,59.78335618693622,43.50432307536975
avg16,adam,301,38,COMPLETE,1.3741934585067237,59.25509210599843,43.11990552653945
avg16,adam,301,39,COMPLETE,1.3741934585067237,58.86936076417607,42.83920899183063
avg16,adam,301,40,COMPLETE,1.3741934585067237,58.38668360460788,42.48796502644843
avg16,adam,301,41,COMPLETE,1.3741934585067237,60.10608691791488,43.73917409214679
avg16,adam,301,42,COMPLETE,1.3741934585067237,60.20428049776753,43.810629518778896
avg16,adam,301,43,COMPLETE,1.3741934585067237,61.121518488085634,44.478103217361934
avg16,adam,301,44,COMPLETE,1.3741934585067237,60.89535538722232,44.31352442427914
avg16,adam,301,45,COMPLETE,1.3741934585067237,61.418985084218406,44.69456953387025
avg16,adam,301,46,COMPLETE,1.3741934585067237,60.887924372985815,44.308116878354284
avg16,adam,301,47,COMPLETE,1.3741934585067237,61.30924452930484,44.61471137835784
avg16,adam,301,48,COMPLETE,1.3741934585067237,62.50678836477381,45.486163522199575
avg16,adam,301,49,COMPLETE,1.3741934585067237,61.07746060766903,44.44604231637025
avg16,adam,301,50,COMPLETE,1.3741934585067237,63.2886989621623,46.0551595340407
avg16,adam,302,1,COMPLETE,1.373745813755687,34.0554556673615,24.79021615669729
avg16,adam,302,2,COMPLETE,1.373745813755687,47.29029492236198,34.424341423887526
avg16,adam,302,3,COMPLETE,1.373745813755687,53.12263696853117,38.66991727042942
avg16,adam,302,4,COMPLETE,1.373745813755687,51.72902115356246,37.65545316723504
avg16,adam,302,5,COMPLETE,1.373745813755687,50.95043011223035,37.08868817072996
avg16,adam,302,6,COMPLETE,1.373745813755687,47.64392637271553,34.681762736340346
avg16,adam,302,7,COMPLETE,1.373745813755687,49.235191753496416,35.84010321304798
avg16,adam,302,8,COMPLETE,1.373745813755687,49.55397233009951,36.072155295326276
avg16,adam,302,9,COMPLETE,1.373745813755687,47.68879828702376,34.71442664975061
avg16,adam,302,10,COMPLETE,1.373745813755687,48.42604729317623,35.25109726142433
avg16,adam,302,11,COMPLETE,1.373745813755687,48.41390581668352,35.24225903504275
avg16,adam,302,12,COMPLETE,1.373745813755687,51.17931648387176,37.25530296172659
avg16,adam,302,13,COMPLETE,1.373745813755687,51.53283833971289,37.512644496311246
avg16,adam,302,14,COMPLETE,1.373745813755687,50.17300450472953,36.52277153628693
avg16,adam,302,15,COMPLETE,1.373745813755687,51.12555208816904,37.21616588471834
avg16,adam,302,16,COMPLETE,1.373745813755687,51.0006429456878,37.125239935222815
avg16,adam,302,17,COMPLETE,1.373745813755687,51.04804530580402,37.15974585301457
avg16,adam,302,18,COMPLETE,1.373745813755687,50.93742238959625,37.07921937198724
avg16,adam,302,19,COMPLETE,1.373745813755687,51.881718213159616,37.76660696153101
avg16,adam,302,20,COMPLETE,1.373745813755687,53.29839103912711,38.79785510931932
avg16,adam,302,21,COMPLETE,1.373745813755687,54.13995460710546,39.41046011932303
avg16,adam,302,22,COMPLETE,1.373745813755687,54.07228906452409,39.361203887272076
avg16,adam,302,23,COMPLETE,1.373745813755687,55.44945873214903,40.36369623617314
avg16,adam,302,24,COMPLETE,1.373745813755687,55.56459156611668,40.447505651870564
avg16,adam,302,25,COMPLETE,1.373745813755687,55.50461568739976,40.4038470083891
avg16,adam,302,26,COMPLETE,1.373745813755687,55.51215896310086,40.40933803564142
avg16,adam,302,27,COMPLETE,1.373745813755687,54.82672851358659,39.91038805330053
avg16,adam,302,28,COMPLETE,1.373745813755687,55.30146025107025,40.255962709638005
avg16,adam,302,29,COMPLETE,1.373745813755687,55.98885533681907,40.756342822804314
avg16,adam,302,30,COMPLETE,1.373745813755687,57.02067988422222,41.50744578309814
avg16,adam,302,31,COMPLETE,1.373745813755687,56.41943793747383,41.069779701987656
avg16,adam,302,32,COMPLETE,1.373745813755687,58.04565728717352,42.25356445562688
avg16,adam,302,33,COMPLETE,1.373745813755687,58.369780108620695,42.489505354009715
avg16,adam,302,34,COMPLETE,1.373745813755687,58.07402335168127,42.27421315513425
avg16,adam,302,35,COMPLETE,1.373745813755687,58.34145397651502,42.468885722763495
avg16,adam,302,36,COMPLETE,1.373745813755687,59.69151790645429,43.4516468103102
avg16,adam,302,37,COMPLETE,1.373745813755687,59.23156555012562,43.11683060798002
avg16,adam,302,38,COMPLETE,1.373745813755687,59.86710569604116,43.57946360715039
avg16,adam,302,39,COMPLETE,1.373745813755687,60.32247501422397,43.9109436477977
avg16,adam,302,40,COMPLETE,1.373745813755687,61.13223408407495,44.50039699625754
avg16,adam,302,41,COMPLETE,1.373745813755687,61.2055236335492,44.55374714935019
avg16,adam,302,42,COMPLETE,1.373745813755687,60.79731671509395,44.256598350520186
avg16,adam,302,43,COMPLETE,1.373745813755687,61.61673871667363,44.85308570165501
avg16,adam,302,44,COMPLETE,1.373745813755687,63.29792892136908,46.076885758303945
avg16,adam,302,45,COMPLETE,1.373745813755687,62.78719211496202,45.705101690761815
avg16,adam,302,46,COMPLETE,1.373745813755687,62.78206490829771,45.701369408841124
avg16,adam,302,47,COMPLETE,1.373745813755687,61.84002030843922,45.01562056766138
avg16,adam,302,48,COMPLETE,1.373745813755687,61.99097733489369,45.12550772796636
avg16,adam,302,49,COMPLETE,1.373745813755687,61.87583659597993,45.04169255796852
avg16,adam,302,50,COMPLETE,1.373745813755687,61.967003537771184,45.108056321103135
avg16,adam,303,1,COMPLETE,1.337461133189891,32.860852375226244,24.569575563554494
avg16,adam,303,2,COMPLETE,1.337461133189891,45.60929163391431,34.101395922537634
avg16,adam,303,3,COMPLETE,1.337461133189891,52.33346783331373,39.1289634776127
avg16,adam,303,4,COMPLETE,1.337461133189891,52.990093980625865,39.61991318150881
avg16,adam,303,5,COMPLETE,1.337461133189891,52.44166311201671,39.209859494714095
avg16,adam,303,6,COMPLETE,1.337461133189891,50.87216159133468,38.03636631294311
avg16,adam,303,7,COMPLETE,1.337461133189891,50.60547020006889,37.836965085761484
avg16,adam,303,8,COMPLETE,1.337461133189891,49.44665947518242,36.97053936606773
avg16,adam,303,9,COMPLETE,1.337461133189891,48.54033115677678,36.292891024807886
avg16,adam,303,10,COMPLETE,1.337461133189891,49.40324367050164,36.938078008048876
avg16,adam,303,11,COMPLETE,1.337461133189891,49.65606418229648,37.127108182848694
avg16,adam,303,12,COMPLETE,1.337461133189891,50.14476826453812,37.492505030737696
avg16,adam,303,13,COMPLETE,1.337461133189891,51.12682194214207,38.22677210828762
avg16,adam,303,14,COMPLETE,1.337461133189891,50.75260992477878,37.94697929182589
avg16,adam,303,15,COMPLETE,1.337461133189891,52.65822459360108,39.371779326408834
avg16,adam,303,16,COMPLETE,1.337461133189891,51.819568130846754,38.74472823539575
avg16,adam,303,17,COMPLETE,1.337461133189891,53.00015630307241,39.62743663187072
avg16,adam,303,18,COMPLETE,1.337461133189891,52.5859098169876,39.31771063250892
avg16,adam,303,19,COMPLETE,1.337461133189891,52.50374064528915,39.25627395247435
avg16,adam,303,20,COMPLETE,1.337461133189891,52.79168561847942,39.47156616997866
avg16,adam,303,21,COMPLETE,1.337461133189891,52.78887492444721,39.4694646554281
avg16,adam,303,22,COMPLETE,1.337461133189891,54.03504327375599,40.40120638487681
avg16,adam,303,23,COMPLETE,1.337461133189891,53.57176585770991,40.054820680986374
avg16,adam,303,24,COMPLETE,1.337461133189891,53.71055139374117,40.158588583161034
avg16,adam,303,25,COMPLETE,1.337461133189891,55.34254664379349,41.37880740638766
avg16,adam,303,26,COMPLETE,1.337461133189891,55.4117502730665,41.43054994122152
avg16,adam,303,27,COMPLETE,1.337461133189891,54.867916894336254,41.023933729927826
avg16,adam,303,28,COMPLETE,1.337461133189891,57.13641896732568,42.720059334399764
avg16,adam,303,29,COMPLETE,1.337461133189891,56.74996160429847,42.43111085325362
avg16,adam,303,30,COMPLETE,1.337461133189891,56.2491104846139,42.05663184428981
avg16,adam,303,31,COMPLETE,1.337461133189891,56.48680430501079,42.23435201461729
avg16,adam,303,32,COMPLETE,1.337461133189891,56.28420183434807,42.08286912989262
avg16,adam,303,33,COMPLETE,1.337461133189891,56.77471063943894,42.449615342487974
avg16,adam,303,34,COMPLETE,1.337461133189891,57.69206661931317,43.13550890388538
avg16,adam,303,35,COMPLETE,1.337461133189891,57.7421149607105,43.172929311967046
avg16,adam,303,36,COMPLETE,1.337461133189891,58.02314902660872,43.38305434582724
avg16,adam,303,37,COMPLETE,1.337461133189891,59.21994159230491,44.27787852874895
avg16,adam,303,38,COMPLETE,1.337461133189891,59.4457934269555,44.4467446206644
avg16,adam,303,39,COMPLETE,1.337461133189891,58.78591306143375,43.95336178571958
avg16,adam,303,40,COMPLETE,1.337461133189891,59.77238387105922,44.69093148785567
avg16,adam,303,41,COMPLETE,1.337461133189891,60.37225232643131,45.13944430104029
avg16,adam,303,42,COMPLETE,1.337461133189891,60.23934268783917,45.04006972087949
avg16,adam,303,43,COMPLETE,1.337461133189891,60.587440770536766,45.30033753282507
avg16,adam,303,44,COMPLETE,1.337461133189891,60.383345614215216,45.14773858900771
avg16,adam,303,45,COMPLETE,1.337461133189891,61.01971642908764,45.62354367902528
avg16,adam,303,46,COMPLETE,1.337461133189891,61.73627651568803,46.15930510701637
avg16,adam,303,47,COMPLETE,1.337461133189891,61.09912903507766,45.682919315460126
avg16,adam,303,48,COMPLETE,1.337461133189891,61.81270358642956,46.21644850269715
avg16,adam,303,49,COMPLETE,1.337461133189891,62.363535041536,46.62829707267591
avg16,adam,303,50,COMPLETE,1.337461133189891,64.38239568020961,48.13776945177867
avg16,adam,304,1,COMPLETE,1.4127981735665631,31.256230990085903,22.12363490758242
avg16,adam,304,2,COMPLETE,1.4127981735665631,45.794308739618586,32.41390709333403
avg16,adam,304,3,COMPLETE,1.4127981735665631,52.50429292567189,37.163335788527036
avg16,adam,304,4,COMPLETE,1.4127981735665631,54.3781626504719,38.489689233668805
avg16,adam,304,5,COMPLETE,1.4127981735665631,52.410983515624864,37.097289971231376
avg16,adam,304,6,COMPLETE,1.4127981735665631,50.78423695469388,35.94585405393803
avg16,adam,304,7,COMPLETE,1.4127981735665631,50.55825729617237,35.785902220229865
avg16,adam,304,8,COMPLETE,1.4127981735665631,48.6870748881222,34.461450898689414
avg16,adam,304,9,COMPLETE,1.4127981735665631,48.56549958901216,34.375398055909244
avg16,adam,304,10,COMPLETE,1.4127981735665631,49.18619018016828,34.81473228125667
avg16,adam,304,11,COMPLETE,1.4127981735665631,48.24524060171962,34.14871388170476
avg16,adam,304,12,COMPLETE,1.4127981735665631,48.43427823253854,34.282517587255775
avg16,adam,304,13,COMPLETE,1.4127981735665631,49.8445763699766,35.28074802372202
avg16,adam,304,14,COMPLETE,1.4127981735665631,49.98798218880115,35.38225283984344
avg16,adam,304,15,COMPLETE,1.4127981735665631,49.581927514302585,35.09484117546289
avg16,adam,304,16,COMPLETE,1.4127981735665631,51.64451044679004,36.554768694536996
avg16,adam,304,17,COMPLETE,1.4127981735665631,50.56297422438225,35.7892409336414
