geometry,reference_geometry,optimizer,seed,window,metric,geometry_series_status,reference_series_status,window_pair_available,geometry_value,reference_value,paired_ratio
gray32,rgb32,adam,300,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,9.07701073935404,13.18221547293782,0.6885800613704516
gray32,rgb32,adam,300,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.7825620523794565,0.764962173266385,1.023007515571548
gray32,rgb32,adam,300,late,A_width,COMPLETE,COMPLETE,True,1.1547771108694396,1.717623647289669,0.6723109062288614
gray32,rgb32,adam,300,late,D_eff,COMPLETE,COMPLETE,True,36.868367656932094,102.92408057638602,0.35820934664138104
gray32,rgb32,adam,300,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.152136489279128,1.8569764258397252,0.6204367881289239
gray32,rgb32,adam,300,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,4.815230991980625,7.395099246515945,0.6511381161313321
gray32,rgb32,adam,300,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.2388471935619027,0.2155017696014351,1.1083305441233469
gray32,rgb32,adam,300,late,A_displacement,COMPLETE,COMPLETE,True,2.0222074869790108,3.4098808654781028,0.5930434425002925
gray32,rgb32,adam,301,early,R,COMPLETE,COMPLETE,True,56.09960536112108,144.72484724749725,0.38762939763331633
gray32,rgb32,adam,301,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,1.7531126675350337,2.611154047399063,0.671393811208223
gray32,rgb32,adam,301,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,7.393095528323015,10.500615318546444,0.704063076690863
gray32,rgb32,adam,301,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.424798520867839,0.3992116154547023,1.06409358952142
gray32,rgb32,adam,301,early,A_width,COMPLETE,COMPLETE,True,1.7286698751091407,2.6415155127164764,0.6544235181611388
gray32,rgb32,adam,301,early,D_eff,COMPLETE,COMPLETE,True,32.618471767783824,89.02318759704329,0.3664042217341044
gray32,rgb32,adam,301,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.0193272427432445,1.6061737913522345,0.6346307281512015
gray32,rgb32,adam,301,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,4.298630555684074,6.459141364915224,0.6655111434831545
gray32,rgb32,adam,301,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.2255211625801234,0.2077904551298344,1.0853297493343006
gray32,rgb32,adam,301,early,A_displacement,COMPLETE,COMPLETE,True,1.8947126484124674,3.1041752963169174,0.610375532161644
gray32,rgb32,adam,301,late,R,COMPLETE,COMPLETE,True,67.77835724448357,180.65075383258826,0.37519000505967876
gray32,rgb32,adam,301,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,2.1180736638901116,3.2593362923298015,0.6498481512553878
gray32,rgb32,adam,301,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,8.932181726336081,13.107245293943425,0.6814690292294636
gray32,rgb32,adam,301,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.774681508556059,0.7672605560022732,1.0096720110211999
gray32,rgb32,adam,301,late,A_width,COMPLETE,COMPLETE,True,1.1606188181268433,1.707497578464816,0.6797191590575122
gray32,rgb32,adam,301,late,D_eff,COMPLETE,COMPLETE,True,36.99112370761023,100.9957281351258,0.36626424097976185
gray32,rgb32,adam,301,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.1559726158628196,1.8221847133067857,0.6343882743725984
gray32,rgb32,adam,301,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,4.874881195865004,7.327817649375987,0.6652568921771863
gray32,rgb32,adam,301,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.24256082296271642,0.2160785305205886,1.1225586474432476
gray32,rgb32,adam,301,late,A_displacement,COMPLETE,COMPLETE,True,2.020071483380357,3.3887328273646196,0.596114118843457
gray32,rgb32,adam,302,early,R,COMPLETE,COMPLETE,True,56.36071575399428,145.81924942356164,0.38651080688450895
gray32,rgb32,adam,302,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,1.7612723673123212,2.630899465866328,0.6694563551984121
gray32,rgb32,adam,302,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,7.407629398754207,10.544289478170306,0.7025252307507411
gray32,rgb32,adam,302,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.4293795844549916,0.40051770978427015,1.0720614194220457
gray32,rgb32,adam,302,early,A_width,COMPLETE,COMPLETE,True,1.7195171982195796,2.604990686708761,0.6600857373475219
gray32,rgb32,adam,302,early,D_eff,COMPLETE,COMPLETE,True,32.949055719734815,89.65324243978779,0.3675166098076576
gray32,rgb32,adam,302,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.029657991241713,1.617541364260446,0.6365574408123291
gray32,rgb32,adam,302,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,4.3305765468991675,6.482887168043251,0.6680012214690878
gray32,rgb32,adam,302,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.22467947577867237,0.20549689391663767,1.0933473080610958
gray32,rgb32,adam,302,early,A_displacement,COMPLETE,COMPLETE,True,1.9259629075861526,3.134718156497847,0.6143974709796132
gray32,rgb32,adam,302,late,R,COMPLETE,COMPLETE,True,69.01172166045058,183.22158126926286,0.3766571665978081
gray32,rgb32,adam,302,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,2.1566163018890805,3.3057196645986817,0.6523893495823386
gray32,rgb32,adam,302,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,9.070382648473846,13.248877628902736,0.6846151728872938
gray32,rgb32,adam,302,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.7819198651824057,0.7684146113861634,1.0175754776082144
gray32,rgb32,adam,302,late,A_width,COMPLETE,COMPLETE,True,1.1653632260913636,1.7197409306989315,0.6776388264584366
gray32,rgb32,adam,302,late,D_eff,COMPLETE,COMPLETE,True,36.77430141834293,101.09748315072632,0.3637509092438641
gray32,rgb32,adam,302,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.1491969193232165,1.8240205972332968,0.6300350561097482
gray32,rgb32,adam,302,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,4.833338126758263,7.310428026956074,0.6611566530627311
gray32,rgb32,adam,302,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.24083935986329516,0.21587010015943914,1.1156679859110363
gray32,rgb32,adam,302,late,A_displacement,COMPLETE,COMPLETE,True,2.0110258957869003,3.3727094095386465,0.5962642053001503
gray32,rgb32,adam,303,early,R,COMPLETE,COMPLETE,True,57.89929934387809,147.72187512224735,0.39194803948950335
gray32,rgb32,adam,303,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,1.8093531044961904,2.6652270114695567,0.6788739183228324
gray32,rgb32,adam,303,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,7.5453684370326926,10.651713244629033,0.7083713449418414
gray32,rgb32,adam,303,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.4285435475522589,0.39422578033049427,1.0870510477346123
gray32,rgb32,adam,303,early,A_width,COMPLETE,COMPLETE,True,1.7421404970471235,2.70323226555203,0.6444657084216029
gray32,rgb32,adam,303,early,D_eff,COMPLETE,COMPLETE,True,32.80207260809004,90.01764359861684,0.3643960372296844
gray32,rgb32,adam,303,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.0250647690028138,1.6241159613586633,0.6311524505585735
gray32,rgb32,adam,303,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,4.274727434201788,6.490860786706046,0.6585763544577742
gray32,rgb32,adam,303,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.2273944289040145,0.20210165924172224,1.1251487481952884
gray32,rgb32,adam,303,early,A_displacement,COMPLETE,COMPLETE,True,1.8836499483141846,3.2086894039615723,0.5870465199868075
gray32,rgb32,adam,303,late,R,COMPLETE,COMPLETE,True,68.11603636453587,182.08289633552886,0.37409354604628375
gray32,rgb32,adam,303,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,2.128626136391746,3.2851752879420095,0.6479490285357707
gray32,rgb32,adam,303,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,8.876801561763338,13.12936758291578,0.6761027525281589
gray32,rgb32,adam,303,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.7817792846892859,0.7666726250541307,1.0197041855173694
gray32,rgb32,adam,303,late,A_width,COMPLETE,COMPLETE,True,1.1386541543906992,1.7029870870426205,0.6686217194800151
gray32,rgb32,adam,303,late,D_eff,COMPLETE,COMPLETE,True,36.001123335499436,98.01916744405872,0.36728656521231845
gray32,rgb32,adam,303,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.1250351042343574,1.7684810221740723,0.6361589918851952
gray32,rgb32,adam,303,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,4.6916239538591284,7.067822983071183,0.6638004326221079
gray32,rgb32,adam,303,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.2399584265344945,0.21791249613734248,1.1011687295952832
gray32,rgb32,adam,303,late,A_displacement,COMPLETE,COMPLETE,True,1.9649580863631457,3.261183065983633,0.6025292191839828
gray32,rgb32,adam,304,early,R,COMPLETE,COMPLETE,True,56.69192204835076,143.64420746431898,0.39466904408542164
gray32,rgb32,adam,304,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,1.7716225640109613,2.5916569327204693,0.6835868365305914
gray32,rgb32,adam,304,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,7.444483090996165,10.414002337369979,0.7148532187554938
gray32,rgb32,adam,304,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.42455946615649853,0.3951368822177019,1.0744617505044396
gray32,rgb32,adam,304,early,A_width,COMPLETE,COMPLETE,True,1.7343861589840612,2.6413618229332942,0.6566257390129099
gray32,rgb32,adam,304,early,D_eff,COMPLETE,COMPLETE,True,32.63673841320488,89.73948183042798,0.3636831609399681
gray32,rgb32,adam,304,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.0198980754126525,1.6190973122417227,0.6299177126052736
gray32,rgb32,adam,304,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,4.285683717958136,6.505985796667701,0.6587293381662805
gray32,rgb32,adam,304,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.22455523289437102,0.20376845490256512,1.1020117564406395
gray32,rgb32,adam,304,early,A_displacement,COMPLETE,COMPLETE,True,1.9020742089362646,3.1698022232658203,0.6000608476375455
gray32,rgb32,adam,304,late,R,COMPLETE,COMPLETE,True,68.23161748211218,183.5863674766714,0.371659499667275
gray32,rgb32,adam,304,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,2.1322380463160058,3.3123012088188064,0.6437331365393485
gray32,rgb32,adam,304,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,8.959814807190494,13.309752573811412,0.673176661812635
gray32,rgb32,adam,304,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.7802667417872209,0.7638831093016425,1.0214478266191231
gray32,rgb32,adam,304,late,A_width,COMPLETE,COMPLETE,True,1.1453671309118136,1.7462649550051177,0.6558953883996699
gray32,rgb32,adam,304,late,D_eff,COMPLETE,COMPLETE,True,36.51059562677502,101.35250334269948,0.3602337823203349
gray32,rgb32,adam,304,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.1409561133367194,1.8286217214984373,0.6239432135815273
gray32,rgb32,adam,304,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,4.794378140044596,7.347913468570266,0.6524815732455096
gray32,rgb32,adam,304,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.24166567427588076,0.21702330114982726,1.11354713063295
gray32,rgb32,adam,304,late,A_displacement,COMPLETE,COMPLETE,True,1.9864528068205352,3.3738458040789876,0.5887799627413052
gray32,rgb32,sgd,300,early,R,COMPLETE,COMPLETE,True,25.19124493553919,39.11684610347156,0.6439998988901997
gray32,rgb32,sgd,300,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.7872264042355996,0.7057538008652646,1.115440544947046
gray32,rgb32,sgd,300,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,3.290128395944207,2.8105469344579297,1.1706363468286196
gray32,rgb32,sgd,300,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.10982410553207514,0.06430511731894557,1.7078595003156734
gray32,rgb32,sgd,300,early,A_width,COMPLETE,COMPLETE,True,3.0203961343443066,4.3398518000629736,0.6959675752753767
gray32,rgb32,sgd,300,early,D_eff,COMPLETE,COMPLETE,True,9.267677861719191,16.63674183969393,0.5570608687097167
gray32,rgb32,sgd,300,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.2896149331787247,0.30016335561205,0.9648577275136853
gray32,rgb32,sgd,300,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.2104145775776507,1.1953505569757583,1.0126021780924288
gray32,rgb32,sgd,300,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.042850159340878255,0.03221214294409802,1.3302486399381062
gray32,rgb32,sgd,300,early,A_displacement,COMPLETE,COMPLETE,True,2.7871052263142904,3.722473640138153,0.7487239657688622
gray32,rgb32,sgd,300,late,R,COMPLETE,COMPLETE,True,28.40413881754239,41.09861633562548,0.6911215352260133
gray32,rgb32,sgd,300,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.8876293380481997,0.7415092876467038,1.1970576132164585
gray32,rgb32,sgd,300,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,3.709751698459958,2.9529372037564015,1.2562921059549863
gray32,rgb32,sgd,300,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.1439757244821722,0.09511167315310248,1.5137545130807721
gray32,rgb32,sgd,300,late,A_width,COMPLETE,COMPLETE,True,2.5677914955539385,3.104753833611496,0.8270515580834455
gray32,rgb32,sgd,300,late,D_eff,COMPLETE,COMPLETE,True,9.26487697559199,16.41270603862311,0.5644941762674278
gray32,rgb32,sgd,300,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.2895274054872497,0.2961212577977891,0.9777325938719262
gray32,rgb32,sgd,300,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.2100487649707514,1.1792535758376872,1.026114136742124
gray32,rgb32,sgd,300,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.04547634929632605,0.03240637514191664,1.4033149063161898
gray32,rgb32,sgd,300,late,A_displacement,COMPLETE,COMPLETE,True,2.666922571794731,3.6231988209866874,0.7360685139184445
gray32,rgb32,sgd,301,early,R,COMPLETE,COMPLETE,True,27.595681068167835,40.20285237185673,0.6864110240965312
gray32,rgb32,sgd,301,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.8623650333802448,0.725347738721321,1.1888987686105768
gray32,rgb32,sgd,301,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,3.636701274328228,2.916946851173688,1.2467492415451222
gray32,rgb32,sgd,301,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.10915056887976018,0.06503537008404875,1.678326251372122
gray32,rgb32,sgd,301,early,A_width,COMPLETE,COMPLETE,True,3.317942317685943,4.47893278813529,0.7407885928708697
gray32,rgb32,sgd,301,early,D_eff,COMPLETE,COMPLETE,True,9.15469580404667,16.001424418441726,0.5721175543282155
gray32,rgb32,sgd,301,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.2860842438764584,0.2887008342313995,0.9909366719985166
gray32,rgb32,sgd,301,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.2064530610577253,1.1609948503141916,1.039154532624526
gray32,rgb32,sgd,301,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.04296640548642512,0.03211876286956619,1.3377353810578272
gray32,rgb32,sgd,301,early,A_displacement,COMPLETE,COMPLETE,True,2.8048667620060987,3.666761975701133,0.764943778896303
gray32,rgb32,sgd,301,late,R,COMPLETE,COMPLETE,True,28.36333702431635,41.07355281329742,0.6905498814101569
gray32,rgb32,sgd,301,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.886354282009886,0.7410570866666117,1.1960674797630548
gray32,rgb32,sgd,301,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,3.7378669381534735,2.9801211475515705,1.2542667740955622
gray32,rgb32,sgd,301,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.14141718246949803,0.09467758722467132,1.4936711698610672
gray32,rgb32,sgd,301,late,A_width,COMPLETE,COMPLETE,True,2.6314650092399483,3.1607602557660393,0.8325417925764789
gray32,rgb32,sgd,301,late,D_eff,COMPLETE,COMPLETE,True,9.533146466597433,15.726561983780595,0.6061812159853712
gray32,rgb32,sgd,301,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.2979108270811698,0.2837417123363457,1.0499366646805461
gray32,rgb32,sgd,301,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.2563272425779752,1.1410520087994942,1.101025398395085
gray32,rgb32,sgd,301,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.04569438382822229,0.03204020680121483,1.4261575810581144
gray32,rgb32,sgd,301,late,A_displacement,COMPLETE,COMPLETE,True,2.7548410797808804,3.5503578039464925,0.7759333655663283
gray32,rgb32,sgd,302,early,R,COMPLETE,COMPLETE,True,26.13017232021399,38.07547584494324,0.6862730337665447
gray32,rgb32,sgd,302,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.8165678850066872,0.6869651946437836,1.188659762348087
gray32,rgb32,sgd,302,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,3.4343536998110746,2.7532636528801886,1.2473755269381477
gray32,rgb32,sgd,302,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.11281387311465313,0.06448883019679089,1.749355241371195
gray32,rgb32,sgd,302,early,A_width,COMPLETE,COMPLETE,True,2.982720826919765,4.395288902515106,0.6786176956907132
gray32,rgb32,sgd,302,early,D_eff,COMPLETE,COMPLETE,True,9.181611511948187,16.162232179089408,0.5680905589159458
gray32,rgb32,sgd,302,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.28692535974838085,0.29160215935320316,0.9839617113426189
gray32,rgb32,sgd,302,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.20676209402162,1.1687020429977706,1.032566085814502
gray32,rgb32,sgd,302,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.04354974988960615,0.0325377208012501,1.3384388585672837
gray32,rgb32,sgd,302,early,A_displacement,COMPLETE,COMPLETE,True,2.706733620237526,3.5221681209724776,0.7684850714877833
gray32,rgb32,sgd,302,late,R,COMPLETE,COMPLETE,True,27.753150033634732,41.168243855052374,0.6741397600380937
gray32,rgb32,sgd,302,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.8672859385510854,0.7427655209930827,1.1676443157882692
gray32,rgb32,sgd,302,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,3.647665707343668,2.9769038191567962,1.2253219885272828
gray32,rgb32,sgd,302,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.14636223651164082,0.09617133128220305,1.521890511031387
gray32,rgb32,sgd,302,late,A_width,COMPLETE,COMPLETE,True,2.495745221798707,3.1247852557590123,0.7986933557110915
gray32,rgb32,sgd,302,late,D_eff,COMPLETE,COMPLETE,True,9.341901293508498,16.249658139179694,0.574898327921383
gray32,rgb32,sgd,302,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.29193441542214055,0.2931795156529622,0.9957531131462286
gray32,rgb32,sgd,302,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.2278293796712332,1.1750238738585321,1.0449399429130737
gray32,rgb32,sgd,302,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.04613873673937159,0.033147119804182855,1.3919380329855784
gray32,rgb32,sgd,302,late,A_displacement,COMPLETE,COMPLETE,True,2.6357337646022145,3.4948425049288385,0.7541781241600994
gray32,rgb32,sgd,303,early,R,COMPLETE,COMPLETE,True,27.691829658306872,40.07030200108075,0.691081131795812
gray32,rgb32,sgd,303,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.8653696768220898,0.7229562389635491,1.1969876324225497
gray32,rgb32,sgd,303,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,3.6087665970964298,2.8893308197447665,1.2489973707528637
gray32,rgb32,sgd,303,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.11461245710816834,0.0643536308238975,1.78097887626268
gray32,rgb32,sgd,303,early,A_width,COMPLETE,COMPLETE,True,3.098187813154865,4.503674041732787,0.6879245221669813
gray32,rgb32,sgd,303,early,D_eff,COMPLETE,COMPLETE,True,9.41542429231008,16.320793212840435,0.5768974687395994
gray32,rgb32,sgd,303,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.29423200913469,0.29446294858817634,0.9992157266148641
gray32,rgb32,sgd,303,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.2270069945842785,1.1768359228056031,1.0426321722564913
gray32,rgb32,sgd,303,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.04467035008834062,0.03275348996253068,1.3638348200281125
gray32,rgb32,sgd,303,early,A_displacement,COMPLETE,COMPLETE,True,2.7672368154499285,3.578941774195724,0.7731997305465509
gray32,rgb32,sgd,303,late,R,COMPLETE,COMPLETE,True,28.285471577015915,41.04033039165513,0.6892115952060487
gray32,rgb32,sgd,303,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.8839209867817474,0.7404576812266648,1.1937495000624707
gray32,rgb32,sgd,303,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,3.686129312139377,2.959276210344478,1.2456185398490696
gray32,rgb32,sgd,303,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.14528781337356145,0.09504344786029882,1.5286462838250052
gray32,rgb32,sgd,303,late,A_width,COMPLETE,COMPLETE,True,2.550784521716583,3.08676018887446,0.826363036205507
gray32,rgb32,sgd,303,late,D_eff,COMPLETE,COMPLETE,True,9.167571206483187,15.977796342877436,0.5737694366451164
gray32,rgb32,sgd,303,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.2864866002025996,0.2882745318630408,0.9937978160995136
gray32,rgb32,sgd,303,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.1947070726161013,1.1521036054042182,1.0369788506971434
gray32,rgb32,sgd,303,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.04569434808820855,0.032292334476518636,1.4150215160639805
gray32,rgb32,sgd,303,late,A_displacement,COMPLETE,COMPLETE,True,2.629137135477065,3.567659757854838,0.736936062831819
gray32,rgb32,sgd,304,early,R,COMPLETE,COMPLETE,True,26.969806054920852,39.81125653848266,0.677441718747337
gray32,rgb32,sgd,304,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.8428064392162766,0.7182824899771941,1.1733634760371734
gray32,rgb32,sgd,304,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,3.5415321599445595,2.8862599193105574,1.2270316114809672
gray32,rgb32,sgd,304,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.11109162210894136,0.06521364324279516,1.703502773113582
gray32,rgb32,sgd,304,early,A_width,COMPLETE,COMPLETE,True,3.1078016641098705,4.446598777578524,0.6989165921109438
gray32,rgb32,sgd,304,early,D_eff,COMPLETE,COMPLETE,True,9.097497942649607,16.262649757165065,0.5594105559975793
gray32,rgb32,sgd,304,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.2842968107078002,0.2934139129698704,0.9689275052781618
gray32,rgb32,sgd,304,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.1946352700242882,1.179019158325719,1.0132450024991493
gray32,rgb32,sgd,304,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.042843688765014695,0.03320692271191025,1.2902035258343298
gray32,rgb32,sgd,304,early,A_displacement,COMPLETE,COMPLETE,True,2.733379202116631,3.560095892004198,0.7677824657070804
gray32,rgb32,sgd,304,late,R,COMPLETE,COMPLETE,True,27.453852540613084,41.138950849048506,0.6673444989238966
gray32,rgb32,sgd,304,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,0.8579328918941589,0.7422370108399043,1.1558745782877828
gray32,rgb32,sgd,304,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,3.6050945820285847,2.9825158832482614,1.208742794054217
gray32,rgb32,sgd,304,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.14295463572420125,0.09533854761531904,1.4994421385671626
gray32,rgb32,sgd,304,late,A_width,COMPLETE,COMPLETE,True,2.5099073607496036,3.1349389131029053,0.8006240090545634
gray32,rgb32,sgd,304,late,D_eff,COMPLETE,COMPLETE,True,9.401540729013533,15.985254278166716,0.5881383283251568
gray32,rgb32,sgd,304,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,0.2937981477816729,0.2884090893926303,1.0186854665377973
gray32,rgb32,sgd,304,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,1.234560559205614,1.1589083775454898,1.0652788288754558
gray32,rgb32,sgd,304,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.04586698081430629,0.03259469319233356,1.4071916720815902
gray32,rgb32,sgd,304,late,A_displacement,COMPLETE,COMPLETE,True,2.651819677544664,3.5707389128004694,0.7426529192706748
avg16,rgb32,adam,300,early,R,COMPLETE,COMPLETE,True,49.3972897353607,145.30791632376133,0.3399490611736414
avg16,rgb32,adam,300,early,R_div_sqrt_d,COMPLETE,COMPLETE,True,1.7824711578717776,2.621673893903351,0.6798981223472828
avg16,rgb32,adam,300,early,R_div_sqrt_trace,COMPLETE,COMPLETE,True,7.345791014302412,10.440379515667868,0.703594251844829
avg16,rgb32,adam,300,early,raw_W_RMS,COMPLETE,COMPLETE,True,0.4281343697667279,0.3998686605263079,1.0706874832431645
avg16,rgb32,adam,300,early,A_width,COMPLETE,COMPLETE,True,1.6900975387708854,2.622918030402325,0.6443577417139659
avg16,rgb32,adam,300,early,D_eff,COMPLETE,COMPLETE,True,28.17701025803823,90.4268498817996,0.3116000424085267
avg16,rgb32,adam,300,early,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.0167502785898264,1.6314989412883398,0.6232000848170535
avg16,rgb32,adam,300,early,D_div_sqrt_trace,COMPLETE,COMPLETE,True,4.190157595128892,6.497172728489067,0.6449201476137026
avg16,rgb32,adam,300,early,delta_W_RMS,COMPLETE,COMPLETE,True,0.22596894255658057,0.20475020695664056,1.103632303553341
avg16,rgb32,adam,300,early,A_displacement,COMPLETE,COMPLETE,True,1.8670468537654688,3.1837441055409474,0.5864311929203369
avg16,rgb32,adam,300,late,R,COMPLETE,COMPLETE,True,60.96562809050205,183.4684515087676,0.3322948855192612
avg16,rgb32,adam,300,late,R_div_sqrt_d,COMPLETE,COMPLETE,True,2.199907611835373,3.310173745824712,0.6645897710385223
avg16,rgb32,adam,300,late,R_div_sqrt_trace,COMPLETE,COMPLETE,True,9.066099889442498,13.18221547293782,0.6877523666681504
avg16,rgb32,adam,300,late,raw_W_RMS,COMPLETE,COMPLETE,True,0.771924642979237,0.764962173266385,1.009101717648498
avg16,rgb32,adam,300,late,A_width,COMPLETE,COMPLETE,True,1.1755204147558056,1.717623647289669,0.6843876518646693
avg16,rgb32,adam,300,late,D_eff,COMPLETE,COMPLETE,True,31.40200583459969,102.92408057638602,0.3050987257670416
avg16,rgb32,adam,300,late,D_div_sqrt_d,COMPLETE,COMPLETE,True,1.1331222826062706,1.8569764258397252,0.6101974515340831
avg16,rgb32,adam,300,late,D_div_sqrt_trace,COMPLETE,COMPLETE,True,4.669741468138666,7.395099246515945,0.6314643404331216
avg16,rgb32,adam,300,late,delta_W_RMS,COMPLETE,COMPLETE,True,0.24143581192559616,0.2155017696014351,1.1203425956646453
avg16,rgb32,adam,300,late,A_displacement,COMPLETE,COMPLETE,True,1.926715428355184,3.4098808654781028,0.5650389278585654
avg16,rgb32,adam,301,early,R,COMPLETE,COMPLETE,True,50.20391017214379,144.72484724749725,0.3468921275576746
