period,arm,iv,seed,task,step,mean,star,star_W,bias,within,between,W_norm,b_norm
late,SNA,l2,2,111,20,-0.29233403633149485,-0.20133596864544048,-0.2320992356645056,0.030763267019065097,0.2860473361630698,0.7997057085308331,11.193882615822345,0.9338047638173675
late,SNA,l2,2,111,625,-0.2126694158115989,-0.14639668557830063,-0.17813707765636408,0.03174039207806345,0.8148742546422274,0.9350113052419957,11.007293248019817,0.9297970418165382
late,SNA,l2,2,112,0,-0.16547814003219286,-0.14639668557830063,-0.17813707765636408,0.03174039207806345,0.12495343980891821,0.6608962910415395,11.007293248019817,0.9297970418165382
late,SNA,l2,2,112,20,-0.27185758445483776,-0.16931802043778846,-0.20054122568275745,0.031223205244968993,0.2555086728776428,0.8264613404386096,11.199074032002574,0.9282328985327303
late,SNA,l2,2,112,625,-0.21631635986001804,-0.13726475986387884,-0.1685578548742116,0.03129309501033276,0.8064302269511436,0.8382292952053451,10.982783215515132,0.925551017001333
late,SNA,l2,2,113,0,-0.16041198782788055,-0.13726475986387884,-0.1685578548742116,0.03129309501033276,0.13589615259179677,0.6312995186978786,10.982783215515132,0.925551017001333
late,SNA,l2,2,113,20,-0.4110993466325911,-0.23844625062193237,-0.268205300951381,0.029759050329448655,0.27430317551903743,0.7929199377000538,11.179439469795746,0.9199523996162638
late,SNA,l2,2,113,625,-0.2101990005935187,-0.14475401180940956,-0.17582423400453098,0.03107022219512146,0.8085157606434531,1.1460753344756125,10.973386904238362,0.9388462645581213
late,SNA,l2,2,114,0,-0.10822267069977855,-0.14475401180940956,-0.17582423400453098,0.03107022219512146,0.12964403021207974,0.6647071639356633,10.973386904238362,0.9388462645581213
late,SNA,l2,2,114,20,-0.35223890590954426,-0.24178969152346602,-0.27117760747454944,0.029387915951083414,0.3056507686124229,0.9772435276383332,11.218392154686939,0.9375759319917941
late,SNA,l2,2,114,625,-0.2466542966587036,-0.17231603271538945,-0.2028218235082025,0.03050579079281306,0.8514336587778879,0.9771082114589376,10.992753641922956,0.9397357722218475
late,SNA,l2,2,115,0,-0.182971905823922,-0.17231603271538945,-0.2028218235082025,0.03050579079281306,0.14054639758431373,0.7295331020777027,10.992753641922956,0.9397357722218475
late,SNA,l2,2,115,20,-0.3412706016730291,-0.22385958408028428,-0.25343588212091317,0.0295762980406289,0.29744080247473903,0.9519684318737137,11.205020676263295,0.9387943759850846
late,SNA,l2,2,115,625,-0.1924202333264126,-0.1586007127432768,-0.18857393295358094,0.029973220210304134,0.8266642946137509,1.1477936002067162,10.986374166173938,0.9488970260614868
late,SNA,l2,2,116,0,-0.11376044320059081,-0.1586007127432768,-0.18857393295358094,0.029973220210304134,0.15676280500414216,0.7913325291998428,10.986374166173938,0.9488970260614868
late,SNA,l2,2,116,20,-0.4266402201275546,-0.28108575114842155,-0.3086549502021086,0.027569199053687043,0.3012372421794343,0.9342933672272671,11.205926272010407,0.9396192392667403
late,SNA,l2,2,116,625,-0.2954421123793717,-0.21240045217798428,-0.2400313006235719,0.02763084844558762,0.8343075663447981,0.9897869314601044,10.965854575663437,0.9362870684173087
late,SNA,l2,2,117,0,-0.2121583434939105,-0.21240045217798428,-0.2400313006235719,0.02763084844558762,0.11979486642380806,0.6078694376552144,10.965854575663437,0.9362870684173087
late,SNA,l2,2,117,20,-0.2845186364157022,-0.2337642835597476,-0.2616350442597727,0.02787076070002513,0.27561025600935174,0.8862945567272432,11.206999359039697,0.9346875279735817
late,SNA,l2,2,117,625,-0.27898457655046377,-0.21373963940441887,-0.24245478664427342,0.02871514723985456,0.817891583393764,1.114458854055411,11.02143975033661,0.9480643554853647
late,SNA,l2,2,118,0,-0.21453121720417329,-0.21373963940441887,-0.24245478664427342,0.02871514723985456,0.14218713169702998,0.7267077199962264,11.02143975033661,0.9480643554853647
late,SNA,l2,2,118,20,-0.29602389080129776,-0.22349257902513975,-0.2517933409260402,0.028300761900900397,0.2709116096235961,0.719547583325441,11.188191055442502,0.9376884360180778
late,SNA,l2,2,118,625,-0.284256618426962,-0.1970321753111767,-0.2269079382254841,0.029875762914307415,0.8129772411266312,1.0304944072016107,10.956420645175902,0.9522219554066491
late,SNA,l2,2,119,0,-0.19830700414864005,-0.1970321753111767,-0.2269079382254841,0.029875762914307415,0.13040002260116892,0.7461223061289044,10.956420645175902,0.9522219554066491
late,SNA,l2,2,119,20,-0.2805259782430823,-0.21421401661487338,-0.2437568785333265,0.029542861918453126,0.2956094163980499,0.9252129075781853,11.183962669238062,0.9565860387215067
late,SNA,l2,2,119,625,-0.22570275596975084,-0.1639316194478198,-0.1943675092884115,0.030435889840591698,0.8010804480272011,1.098070063872298,10.94257183389332,0.9582534894266105
late,LR,none,0,101,0,-3.865174449568574,-3.8510154610836214,-3.7231340951413183,-0.1278813659423031,6.399756216685052,9.321830472581528,78.07443321077999,2.3308148348863127
late,LR,none,0,101,20,-3.8467323305490435,-3.839498273375616,-3.710861001430717,-0.1286372719448991,6.301451316226512,7.922572090770421,78.02025988703397,2.3289622607869336
late,LR,none,0,101,625,-3.997606418264799,-3.8549036813357462,-3.721096814595404,-0.13380686674034223,8.363609618970244,9.005118884772648,78.37587239471343,2.3657641262013698
late,LR,none,0,102,0,-3.716344633771165,-3.8549036813357462,-3.721096814595404,-0.13380686674034223,6.974734158435689,10.815873329872225,78.37587239471343,2.3657641262013698
late,LR,none,0,102,20,-3.9573851166923344,-3.942974899656585,-3.8073376055455106,-0.1356372941110749,7.206171164718753,9.744154952135583,78.36169181605996,2.388819318871484
late,LR,none,0,102,625,-4.000612411298456,-3.974504005518834,-3.836059207649528,-0.13844479786930605,9.257655155382547,13.100126427938877,78.73040914088023,2.4042351742797123
late,LR,none,0,103,0,-4.022876179218589,-3.974504005518834,-3.836059207649528,-0.13844479786930605,6.808360149301309,9.460990288987004,78.73040914088023,2.4042351742797123
late,LR,none,0,103,20,-3.8729016330401396,-3.93164210210772,-3.7943810881439948,-0.13726101396372542,6.665632627106606,7.812788600248727,78.6752580745093,2.381301172641226
late,LR,none,0,103,625,-3.9891242861133422,-3.980686258530217,-3.842012726264979,-0.13867353226523846,9.149150191657597,10.838114745826463,79.11180443493816,2.423024635695783
late,LR,none,0,104,0,-4.059816542338297,-3.980686258530217,-3.842012726264979,-0.13867353226523846,6.909370872983414,9.318722399342015,79.11180443493816,2.423024635695783
late,LR,none,0,104,20,-3.7602114105476296,-3.872240488757715,-3.736250828956589,-0.13598965980112554,6.753589021125668,7.62801843327474,79.04007574911749,2.384676359700207
late,LR,none,0,104,625,-3.8276427798185555,-3.870249752280722,-3.7319521133410287,-0.13829763893969357,8.97305813377529,9.894008615214407,79.41264129475519,2.4078192982726163
late,LR,none,0,105,0,-3.962428988468706,-3.870249752280722,-3.7319521133410287,-0.13829763893969357,6.426469353001442,9.126891959333127,79.41264129475519,2.4078192982726163
late,LR,none,0,105,20,-3.9277924862614046,-3.8646474383310494,-3.725988764269751,-0.13865867406129836,6.558072528310959,8.637153740782729,79.38886879768168,2.4120117765489444
late,LR,none,0,105,625,-3.7324970650726463,-3.8065903005272594,-3.667868124748438,-0.13872217577882112,8.442027697800722,10.469445399065407,79.6970348055355,2.457316255085763
late,LR,none,0,106,0,-3.868385152411039,-3.8065903005272594,-3.667868124748438,-0.13872217577882112,6.739334249064091,10.01141740460779,79.6970348055355,2.457316255085763
late,LR,none,0,106,20,-3.9454215463567324,-3.833864920138163,-3.6951033392676766,-0.1387615808704868,6.821018531382351,8.80329028249369,79.69292342669259,2.447238222857081
late,LR,none,0,106,625,-3.962975740927906,-3.8478363333771664,-3.70839509944792,-0.13944123392924668,8.946991476603909,10.635756783074246,80.0383608906478,2.4699811732885673
late,LR,none,0,107,0,-3.8625483519451724,-3.8478363333771664,-3.70839509944792,-0.13944123392924668,6.863321840936201,11.280013459079782,80.0383608906478,2.4699811732885673
late,LR,none,0,107,20,-3.9152531654642133,-3.8710242564230235,-3.731356782922429,-0.1396674735005945,7.106097842255747,10.289549584382438,80.03518526394893,2.4596744985278858
late,LR,none,0,107,625,-4.140871799208902,-3.9753516177003307,-3.8328333227699893,-0.14251829493034165,9.45472846094346,11.547255753563809,80.42756835295185,2.4892341281802683
late,LR,none,0,108,0,-4.075207990498313,-3.9753516177003307,-3.8328333227699893,-0.14251829493034165,6.546506861979259,8.776139136146206,80.42756835295185,2.4892341281802683
late,LR,none,0,108,20,-4.039865691849284,-3.960086523463355,-3.8177933519206584,-0.14229317154269666,6.521725745952151,7.306493424512631,80.39509238075136,2.4782167868025615
late,LR,none,0,108,625,-4.061992486271787,-3.9501766571725323,-3.8057587251622764,-0.14441793201025577,9.392812675745056,11.959016856375507,80.8178724713533,2.5020763974989846
late,LR,none,0,109,0,-4.280509240935267,-3.9501766571725323,-3.8057587251622764,-0.14441793201025577,7.096278029686038,12.985776390794852,80.8178724713533,2.5020763974989846
late,LR,none,0,109,20,-4.2725044589482515,-3.954503384048337,-3.8093746517666,-0.14512873228173703,7.005444425830911,9.928003338540211,80.77573220315973,2.4835015356890326
late,LR,none,0,109,625,-4.379526639357692,-4.016878656917738,-3.868812193740646,-0.14806646317709238,9.60967561397036,12.30542574240644,81.24076189459832,2.5109252999208325
late,LR,none,0,110,0,-3.9927313600024363,-4.016878656917738,-3.868812193740646,-0.14806646317709238,6.8822170145055965,8.489036215112089,81.24076189459832,2.5109252999208325
late,LR,none,0,110,20,-3.9527970409708577,-4.009768611346109,-3.861524326884857,-0.1482442844612524,6.717714857254152,6.329903332073062,81.1774179710033,2.5066455075702385
late,LR,none,0,110,625,-4.0155766016410315,-4.005369660319923,-3.856380401734425,-0.14898925858549775,9.49904569502668,10.142265053690595,81.65642210210858,2.5498736790687038
late,LR,none,0,111,0,-4.241801369702449,-4.005369660319923,-3.856380401734425,-0.14898925858549775,7.466207561611792,12.673683418450523,81.65642210210858,2.5498736790687038
late,LR,none,0,111,20,-4.179050490586666,-3.9789623176617757,-3.83124707564099,-0.14771524202078581,7.336943666596933,9.742938488577249,81.61113078716332,2.5307336686014583
late,LR,none,0,111,625,-4.20161094500516,-3.9659751648589467,-3.81491567708491,-0.15105948777403683,9.736477934021163,11.846650566880156,82.0232944530149,2.5509414655492595
late,LR,none,0,112,0,-3.816743971892615,-3.9659751648589467,-3.81491567708491,-0.15105948777403683,7.124239268626494,11.499332740061389,82.0232944530149,2.5509414655492595
late,LR,none,0,112,20,-4.063727561848933,-4.044267794437828,-3.8915560299382834,-0.1527117644995451,7.403508451436028,10.345568487008663,82.0209146187231,2.5661652688051433
late,LR,none,0,112,625,-3.968093417296026,-3.989748324881957,-3.834480589050518,-0.1552677358314395,9.78326340514365,13.04415041479857,82.35057433116835,2.587156116451241
late,LR,none,0,113,0,-3.8338630465234877,-3.989748324881957,-3.834480589050518,-0.1552677358314395,6.999508136967083,12.588238045533048,82.35057433116835,2.587156116451241
late,LR,none,0,113,20,-3.7614745616785927,-3.9832984264709506,-3.8283168132465786,-0.15498161322437226,7.016148865758904,11.579408861932336,82.33907486616091,2.597103487995634
late,LR,none,0,113,625,-4.0128224079952854,-4.0608929127672795,-3.9008151456605753,-0.1600777671067044,9.151627813166384,12.84364337825553,82.69066701216755,2.675370848516915
late,LR,none,0,114,0,-4.07210450261544,-4.0608929127672795,-3.9008151456605753,-0.1600777671067044,7.3805874259514175,10.17986703537483,82.69066701216755,2.675370848516915
late,LR,none,0,114,20,-3.9142931455280667,-4.02043192542262,-3.8616040869556514,-0.15882783846696838,7.285871738730187,8.614706623299606,82.64605774739208,2.659177274222517
late,LR,none,0,114,625,-4.11718447052386,-4.078034496522957,-3.915002204036788,-0.16303229248616843,9.683391755347014,12.720613915973566,83.03021292507181,2.6892486744080513
late,LR,none,0,115,0,-4.227587186054858,-4.078034496522957,-3.915002204036788,-0.16303229248616843,8.14697112021766,13.511992769760583,83.03021292507181,2.6892486744080513
late,LR,none,0,115,20,-4.407427840088154,-4.163192399235467,-3.9977132729608815,-0.16547912627458572,8.106248733453253,10.93478252514649,82.97598477836904,2.710303599860574
late,LR,none,0,115,625,-4.289281238479712,-4.075692522809515,-3.9068196325280233,-0.168872890281491,10.312341928622775,14.017210471354959,83.34275840016004,2.769070937659767
late,LR,none,0,116,0,-3.918049698425732,-4.075692522809515,-3.9068196325280233,-0.168872890281491,6.904002006096343,9.430158593663567,83.34275840016004,2.769070937659767
late,LR,none,0,116,20,-4.006116193227761,-4.1203640748596255,-3.9506873444224215,-0.16967673043720424,7.063738572466101,7.71840453865095,83.33012999787638,2.7722211703136934
late,LR,none,0,116,625,-4.009024856732237,-4.10452352855871,-3.929171260020738,-0.17535226853797212,9.672771743884297,12.358231745081971,83.75696543228145,2.8342585184277658
late,LR,none,0,117,0,-4.402765689361348,-4.10452352855871,-3.929171260020738,-0.17535226853797212,7.93032719741479,13.591175232274498,83.75696543228145,2.8342585184277658
late,LR,none,0,117,20,-4.392211288320785,-4.105159439737911,-3.9305546825891384,-0.17460475714877247,7.732721806663188,10.28572507703079,83.68509154750114,2.813295311290468
late,LR,none,0,117,625,-4.375006086388501,-4.105634402998151,-3.929707116710381,-0.17592728628776969,10.65479827544672,15.388923749507818,84.15814599429504,2.83864776672215
late,LR,none,0,118,0,-4.106295700958985,-4.105634402998151,-3.929707116710381,-0.17592728628776969,7.583543724660922,12.804174440647508,84.15814599429504,2.83864776672215
late,LR,none,0,118,20,-4.17232145348714,-4.138382751092248,-3.9629255174965863,-0.17545723359566182,7.76681489310522,11.237035490398814,84.14279550445443,2.82734349976944
late,LR,none,0,118,625,-4.378263548400464,-4.212334404302201,-4.032562602007203,-0.17977180229499937,10.398147616204762,14.332083766310898,84.5175147079627,2.875955425453145
late,LR,none,0,119,0,-3.998640659925765,-4.212334404302201,-4.032562602007203,-0.17977180229499937,7.768566558434693,12.152023810468883,84.5175147079627,2.875955425453145
late,LR,none,0,119,20,-3.7253748641838875,-4.128403981841612,-3.9512686767722256,-0.17713530506938696,7.504989545358556,9.747899388495476,84.44333278850415,2.852613233371761
late,LR,none,0,119,625,-4.1920926498843345,-4.271193586854534,-4.089512898179274,-0.18168068867526016,10.330196621269101,13.565037549135893,84.887881019851,2.8996732935996343
late,LR,none,1,101,0,-3.785425999173137,-3.6847501852158393,-3.547776184495765,-0.1369740007200744,5.538891583666164,8.387593979592731,77.85520587907065,2.354284706877545
late,LR,none,1,101,20,-3.9119685430898197,-3.7246033134033394,-3.585957329919755,-0.13864598348358415,5.603229175173019,6.9808481500849595,77.8501700957835,2.3474472116171694
late,LR,none,1,101,625,-3.9059462912146468,-3.6970770778289967,-3.5576964201561143,-0.13938065767288207,7.811536332550283,8.107891062427932,78.28756480503628,2.3571821512191864
late,LR,none,1,102,0,-4.017898299500837,-3.6970770778289967,-3.5576964201561143,-0.13938065767288207,5.864149979188393,9.221962359657862,78.28756480503628,2.3571821512191864
late,LR,none,1,102,20,-3.8987326501471,-3.6608231561204145,-3.5225633161507273,-0.13825983996968716,5.933123054043254,8.704252181868947,78.26408010894275,2.3444999838030625
late,LR,none,1,102,625,-4.0358872407825634,-3.7694175500338543,-3.6247522884045837,-0.1446652616292704,7.916311548691599,11.157818966671178,78.66316202996214,2.399101077120128
late,LR,none,1,103,0,-3.858570385686105,-3.7694175500338543,-3.6247522884045837,-0.1446652616292704,5.453043584500576,8.051519242231116,78.66316202996214,2.399101077120128
late,LR,none,1,103,20,-3.7210342205746216,-3.7201511854002227,-3.576463607244564,-0.14368757815565913,5.514506873926406,7.172154072620617,78.63928554440743,2.3913231267118005
late,LR,none,1,103,625,-3.765313734075612,-3.7192297987959786,-3.5729471728991222,-0.1462826258968562,7.70763211152981,9.825830199378508,79.03497938094034,2.4129073366770686
late,LR,none,1,104,0,-3.7097786165197784,-3.7192297987959786,-3.5729471728991222,-0.1462826258968562,5.790046924468329,9.017800846453321,79.03497938094034,2.4129073366770686
late,LR,none,1,104,20,-3.847872492635564,-3.7736083136916325,-3.6260736096578814,-0.14753470403375105,5.791272131288192,7.074690876066698,79.00334341312508,2.4180167739844847
late,LR,none,1,104,625,-3.76714632629681,-3.7285009912060554,-3.5813813293291235,-0.1471196618769318,7.755630399269785,9.018987052164332,79.36697565026232,2.423918471847358
late,LR,none,1,105,0,-3.9473362818484747,-3.7285009912060554,-3.5813813293291235,-0.1471196618769318,6.0953939440975695,8.824947258540238,79.36697565026232,2.423918471847358
late,LR,none,1,105,20,-3.9481365363546854,-3.7475343047240095,-3.600164423984876,-0.14736988073913382,6.100015769036802,7.894050453679126,79.33323108192415,2.411523804153166
late,LR,none,1,105,625,-4.121715738435662,-3.815395790747693,-3.662421756971721,-0.1529740337759722,8.198608596428315,10.081457671249895,79.68355427707931,2.448894709935844
late,LR,none,1,106,0,-3.775302620682271,-3.815395790747693,-3.662421756971721,-0.1529740337759722,5.662376876896138,9.008177061185853,79.68355427707931,2.448894709935844
late,LR,none,1,106,20,-3.762189184322529,-3.818815823608941,-3.6660271320370272,-0.15278869157191366,5.610834374832052,7.940709596081506,79.65517086178434,2.4400393932062165
late,LR,none,1,106,625,-3.787195847026163,-3.7817479005688726,-3.6278586240997464,-0.15388927646912634,7.541477791101342,9.985339692785683,80.0195340594552,2.4464116036361006
late,LR,none,1,107,0,-3.924093612753777,-3.7817479005688726,-3.6278586240997464,-0.15388927646912634,6.000367081757727,7.8530368044793875,80.0195340594552,2.4464116036361006
late,LR,none,1,107,20,-4.034027373031357,-3.8149411521124876,-3.6596096228779516,-0.155331529234536,6.067893094330199,7.079863999273122,80.01933572087441,2.4478300556024135
late,LR,none,1,107,625,-4.054338037518912,-3.768011641136007,-3.61343952553031,-0.15457211560569703,8.27738529727555,9.76321512218803,80.43369850730346,2.4417392678257133
late,LR,none,1,108,0,-3.8801289419959017,-3.768011641136007,-3.61343952553031,-0.15457211560569703,6.232286955719051,8.265748239183484,80.43369850730346,2.4417392678257133
late,LR,none,1,108,20,-4.103841620184853,-3.842471909019118,-3.6850613776770884,-0.15741053134202956,6.274538287835502,6.793560823507274,80.40736786312674,2.461890959697771
late,LR,none,1,108,625,-4.100425994527914,-3.847777482910228,-3.6864097335526322,-0.16136774935759604,8.590687823711065,8.887847552086942,80.81593041402132,2.48512987464924
late,LR,none,1,109,0,-3.9182693443050756,-3.847777482910228,-3.6864097335526322,-0.16136774935759604,5.8884599743381685,8.071145927814685,80.81593041402132,2.48512987464924
late,LR,none,1,109,20,-3.9675581529774484,-3.8614856277556724,-3.7010347245947095,-0.16045090316096322,6.060571876390929,7.4231477103192045,80.81292821264631,2.4787119956126427
late,LR,none,1,109,625,-3.963152149500627,-3.8505711887035634,-3.6879988902010723,-0.16257229850249133,8.36114738468866,9.933527687786976,81.18496007372617,2.4895358266061516
late,LR,none,1,110,0,-3.9890564688839913,-3.8505711887035634,-3.6879988902010723,-0.16257229850249133,5.944352045935272,9.440040795707528,81.18496007372617,2.4895358266061516
late,LR,none,1,110,20,-4.080626323422502,-3.880362508534672,-3.717026017415555,-0.16333649111911655,5.999014697046951,8.446551112721336,81.1772402511047,2.493609963439814
late,LR,none,1,110,625,-4.054939350615797,-3.8555664956671594,-3.6919721007588726,-0.16359439490828664,8.35515804638531,10.625506200112996,81.62003864635682,2.5157463148632986
late,LR,none,1,111,0,-3.7482859821015326,-3.8555664956671594,-3.6919721007588726,-0.16359439490828664,5.836518561787994,8.721445852920358,81.62003864635682,2.5157463148632986
late,LR,none,1,111,20,-3.730381243491769,-3.85703959743969,-3.6930354836304837,-0.1640041138092056,5.839771916992761,8.070996201519414,81.58796358158554,2.5285715231067747
late,LR,none,1,111,625,-3.721027302010315,-3.8645777624657605,-3.6977346720742754,-0.166843090391485,7.966820794277196,10.724522228631074,81.95932164513883,2.56085385823985
late,LR,none,1,112,0,-4.193414565880585,-3.8645777624657605,-3.6977346720742754,-0.166843090391485,6.017595093938362,7.571017594607326,81.95932164513883,2.56085385823985
late,LR,none,1,112,20,-4.078836251145933,-3.825635579839397,-3.6588669824866127,-0.16676859735278413,5.852568899904948,6.780600953417597,81.88285939996176,2.566382485405785
late,LR,none,1,112,625,-4.2801937959558,-3.9235076701088563,-3.7533603393781685,-0.17014733073068783,8.286880654935226,8.234750228967167,82.2685514346405,2.5836533719358203
late,LR,none,1,113,0,-3.993394231036951,-3.9235076701088563,-3.7533603393781685,-0.17014733073068783,6.207635349896292,8.235113577935167,82.2685514346405,2.5836533719358203
late,LR,none,1,113,20,-3.9711184606636136,-3.920836538649151,-3.750609851987088,-0.170226686662063,6.1159175108592025,7.288363478803442,82.22902652919404,2.5854218706069347
late,LR,none,1,113,625,-4.0735055154449995,-3.9769255665100376,-3.8049911468771485,-0.17193441963288933,8.513997260815263,8.61376970228446,82.61855873178091,2.6060844738747955
late,LR,none,1,114,0,-4.198392286436563,-3.9769255665100376,-3.8049911468771485,-0.17193441963288933,6.479654994500363,9.507855953690346,82.61855873178091,2.6060844738747955
late,LR,none,1,114,20,-3.9676356178404433,-3.903021117417133,-3.7316517731323753,-0.17136934428475797,6.385254080591627,8.158681808932931,82.541457714318,2.615024268909551
late,LR,none,1,114,625,-4.254267554280047,-4.005045949176973,-3.825485966163805,-0.17955998301316867,8.556831551111532,10.270091147754083,82.87937131191244,2.6714546925223495
late,LR,none,1,115,0,-4.259299353025114,-4.005045949176973,-3.825485966163805,-0.17955998301316867,6.536983951484976,9.664188390228736,82.87937131191244,2.6714546925223495
late,LR,none,1,115,20,-4.08730099852446,-3.949612187245839,-3.772009055647977,-0.17760313159786165,6.522642332012896,8.561558979610334,82.82501944051829,2.648050804222675
late,LR,none,1,115,625,-4.209999956856386,-4.018946811947855,-3.8376001965672475,-0.18134661538060753,8.941933470513225,10.4855830680875,83.20021601230515,2.6946641043915402
late,LR,none,1,116,0,-3.9555267028814693,-4.018946811947855,-3.8376001965672475,-0.18134661538060753,6.298296809850374,8.46838777721085,83.20021601230515,2.6946641043915402
late,LR,none,1,116,20,-3.9998613490939956,-4.0256395086815875,-3.844247396134987,-0.1813921125466004,6.387720617742714,8.253421804383652,83.19431471650978,2.690025991021936
late,LR,none,1,116,625,-4.094921217410388,-4.033540680882616,-3.84774210181935,-0.18579857906326652,8.786621560844557,10.138453992403742,83.619157582154,2.734975690878041
late,LR,none,1,117,0,-4.053759475929689,-4.033540680882616,-3.84774210181935,-0.18579857906326652,6.147125215560609,7.377053813810009,83.619157582154,2.734975690878041
late,LR,none,1,117,20,-4.092109164228632,-4.049330407632027,-3.862966408510205,-0.18636399912182242,6.214948824517685,7.298088738603208,83.60149040292272,2.7516606506599683
late,LR,none,1,117,625,-4.327778508326986,-4.059854171239647,-3.871739070178817,-0.18811510106083007,8.373203810821893,10.407720201874552,83.95258848455431,2.766153004351187
late,LR,none,1,118,0,-3.9592046318092646,-4.059854171239647,-3.871739070178817,-0.18811510106083007,6.358328257511809,9.792201400925164,83.95258848455431,2.766153004351187
late,LR,none,1,118,20,-3.8853586515846064,-4.046091165239222,-3.8583843239622637,-0.18770684127695858,6.399775778373445,9.162232411298332,83.91981910848168,2.7798801581481123
late,LR,none,1,118,625,-3.963265576644424,-4.073865910052984,-3.8806902798671143,-0.19317563018586953,8.654142262502448,11.739578808679736,84.23618588251,2.8248315853016535
late,LR,none,1,119,0,-3.9409905984732028,-4.073865910052984,-3.8806902798671143,-0.19317563018586953,6.302331531580807,9.126310193942777,84.23618588251,2.8248315853016535
late,LR,none,1,119,20,-4.179657913305763,-4.165400445790624,-3.9704859073074887,-0.1949145384831354,6.497133196805699,8.839271453677702,84.23869492024754,2.838005795721641
late,LR,none,1,119,625,-4.1238339857563275,-4.132702209319048,-3.9361574403970176,-0.19654476892203093,8.80686003091211,9.95831178778787,84.57265395305406,2.8620082273970913
late,LR,none,2,101,0,-4.037793133466815,-3.763319220924633,-3.6087631159402656,-0.15455610498436725,5.623398871737907,4.89775205427723,78.43253894089706,2.302212205276015
late,LR,none,2,101,20,-4.013021407519517,-3.766038921517802,-3.6123352914215228,-0.15370363009627908,5.641191229610954,3.9400204157804937,78.4127729491726,2.2936072168124264
late,LR,none,2,101,625,-3.9433810714043203,-3.758702560086163,-3.60223396101304,-0.1564685990731232,7.878672260683327,6.2849048018665545,78.82631168550367,2.287648293832473
late,LR,none,2,102,0,-3.8084182331100096,-3.758702560086163,-3.60223396101304,-0.1564685990731232,5.874171399066711,6.2795170734740235,78.82631168550367,2.287648293832473
late,LR,none,2,102,20,-3.8078873596536265,-3.7601623077850586,-3.6032381976183303,-0.1569241101667285,5.809816001017125,4.939107859685149,78.78282365346686,2.2888271749105513
late,LR,none,2,102,625,-3.620252642527957,-3.71432485082391,-3.557234799350559,-0.1570900514733512,7.825900110858981,6.555636035129294,79.119635498782,2.3100943481176146
late,LR,none,2,103,0,-3.8551975288217837,-3.71432485082391,-3.557234799350559,-0.1570900514733512,5.973022617259215,6.840719900234844,79.119635498782,2.3100943481176146
late,LR,none,2,103,20,-3.861386050719371,-3.724639750094152,-3.568240723129652,-0.1563990269645001,5.995208846817861,5.710315156227653,79.07766377293116,2.3018988176046467
late,LR,none,2,103,625,-3.962817071136883,-3.7857405861039606,-3.625271272049025,-0.16046931405493525,8.507247422735253,7.768340209225943,79.54913304177796,2.3347095543680125
late,LR,none,2,104,0,-4.037977424308069,-3.7857405861039606,-3.625271272049025,-0.16046931405493525,5.982024442499988,5.531531166648552,79.54913304177796,2.3347095543680125
late,LR,none,2,104,20,-3.8206077835313623,-3.724006957831717,-3.5660789588020827,-0.15792799902963453,5.918188575095849,4.553616529259627,79.49687413313096,2.3099406969110037
late,LR,none,2,104,625,-3.9218961299754973,-3.794511609973162,-3.6313968040857088,-0.16311480588745325,8.12275058702028,7.044630614641707,79.89961222270007,2.3534604087333193
late,LR,none,2,105,0,-3.8520427190596958,-3.794511609973162,-3.6313968040857088,-0.16311480588745325,5.841624397931967,6.889433422623658,79.89961222270007,2.3534604087333193
late,LR,none,2,105,20,-3.8537119012366166,-3.7939292617769897,-3.631041674108616,-0.1628875876683742,5.87855999770541,6.083750428582146,79.8857346677162,2.348540469529601
late,LR,none,2,105,625,-4.107120249186841,-3.920506016869601,-3.752614049000237,-0.16789196786936372,8.390246986569872,8.529939448289815,80.28661324778616,2.397908854431134
late,LR,none,2,106,0,-4.00760630655116,-3.920506016869601,-3.752614049000237,-0.16789196786936372,6.282951870491223,6.878265756944516,80.28661324778616,2.397908854431134
late,LR,none,2,106,20,-4.151710655302577,-4.00240964142658,-3.8335682964795854,-0.16884134494699538,6.412768841544654,5.422142581039338,80.27526621617876,2.3990132584465598
late,LR,none,2,106,625,-4.1605935862516965,-4.019282261699013,-3.847391743219964,-0.1718905184790492,8.479751615074756,7.112631189484161,80.61526680441591,2.4321947542915505
late,LR,none,2,107,0,-4.284691942912601,-4.019282261699013,-3.847391743219964,-0.1718905184790492,6.331452509029411,6.320520568623038,80.61526680441591,2.4321947542915505
late,LR,none,2,107,20,-4.320890195371661,-4.046974586786461,-3.874014763708916,-0.17295982307754457,6.284854840245584,4.799261044602784,80.58163430259111,2.441157181044403
late,LR,none,2,107,625,-4.096781427271638,-3.950925373247969,-3.7766626516162933,-0.17426272163167597,8.875126439129605,7.2341480442910315,81.05891796029307,2.473244954745034
late,LR,none,2,108,0,-4.045376289707637,-3.950925373247969,-3.7766626516162933,-0.17426272163167597,6.313530732493759,7.235838289783747,81.05891796029307,2.473244954745034
late,LR,none,2,108,20,-4.0639857309852525,-3.963159512576057,-3.78840190987812,-0.17475760269793683,6.399845997876149,6.64045907936365,81.04328586484864,2.4804401512410834
late,LR,none,2,108,625,-4.231556779798109,-4.026916171535929,-3.8462010917017397,-0.18071507983418997,8.614602850637265,8.463795072620828,81.4377217659573,2.531343963418314
