period,arm,iv,seed,task,index,bin,actual,pos,neg,l2,pre,positive_actual,positive_pos,positive_neg,positive_l2,positive_pre,negative_actual,negative_pos,negative_neg,negative_l2,negative_pre,localup_actualdown,localup_currentdown,within_ratio,between_ratio,star_delta20,star_W_delta20,bias_delta20,mean_delta20,within_delta20,star_delta625,star_W_delta625,bias_delta625,mean_delta625,within_delta625
late,LR,none,1,104,4,first5,-0.13809387611578613,-0.4107870520601824,0.2648151396465707,0.0,0.007878023885226465,-1.047530145109047,-1.1347177834019617,0.07461175205174293,0.0,0.012575788894691133,0.03520760567469806,-0.2728353640391178,0.30106015211813475,0.0,0.006982821368017704,0.4067051387743886,0.3142346798571036,1.000211605680549,0.7845250739651405,-0.05437851489565393,-0.053126436758759166,-0.0012520781368948464,-0.13809387611578572,0.001225206819863267,-0.00927119241007679,-0.008434156430001227,-0.00083703598007559,-0.05736770977703154,1.9655834748014565
late,LR,none,1,105,5,first5,-0.000800254506211513,-0.2210165419881871,0.2296776796867136,0.0,-0.00946141726111796,-0.45325006469275364,-0.5229316654340183,0.08618373580128834,0.0,-0.016502217828925417,0.07715474999644971,-0.16899796605390255,0.25440102090566785,0.0,-0.008248319968095611,0.36947208402432286,0.3369264787175235,1.0007582487664655,0.8945153123764851,-0.01903331351795412,-0.018783094655752564,-0.0002502188622020285,-0.0008002545062106847,0.004621824939232688,-0.08689479954163781,-0.08104042764259756,-0.0058543718990404225,-0.17437945658718723,2.1032146523307453
late,LR,none,1,106,6,next5,0.013113436359742213,-0.1710617688153092,0.18827509329167713,0.0,-0.00409989695143619,-0.29911221025154583,-0.34273676618042065,0.05279963953886902,0.0,-0.009175070619149467,0.06598892270489923,-0.14198856782267927,0.211217893099307,0.0,-0.0032404151027187315,0.3811461036683734,0.34081503822683595,0.9908973734555904,0.8815001683632734,-0.0034200328612477016,-0.0036053750653062266,0.00018534220405855284,0.013113436359741826,-0.05154250206408584,0.03364789017882064,0.034563132871974656,-0.000915242693154128,-0.011893226343892227,1.8791009142052042
late,LR,none,1,107,7,next5,-0.10993376027758012,-0.23666437468664306,0.12409042475139603,0.0,0.002640175334342848,-0.5256123391902835,-0.589642980829221,0.05558559337621182,0.0,0.008444974817574063,-0.04338223903325234,-0.18015132735344286,0.1350582758072045,0.0,0.001710807655262962,0.4367937853107345,0.34562146892655365,1.0112536469273297,0.9015447368379521,-0.03319325154361508,-0.0317509987782052,-0.0014422527654096573,-0.10993376027757984,0.06752601257247282,0.013736259432865605,0.01441909856943635,-0.0006828391365706898,-0.13024442476513487,2.277018215517824
late,LR,none,1,108,8,next5,-0.22371267818895166,-0.3834098366265452,0.15526797740493833,0.0,0.004429142390680736,-0.8817108611241317,-0.9645492585186405,0.08429553252375756,0.0,-0.001457249791430248,-0.107826521283523,-0.2810599882897272,0.16776759229258711,0.0,0.00546584946026576,0.4509844416907614,0.3335398595621644,1.0067794266240708,0.8218930249172897,-0.074460267883111,-0.07162185214677841,-0.0028384157363325335,-0.22371267818895113,0.042251332116451046,-0.07976584177422108,-0.07297020802232224,-0.006795633751899011,-0.22029705253201204,2.358400867992014
late,LR,none,1,109,9,next5,-0.04928880867237252,-0.16535744323985732,0.1051262085431681,0.0,0.010942424580558243,-0.47069159293159984,-0.5602248721980263,0.08921326103497049,0.0,0.00032001403431810503,0.015195639453772038,-0.10493352296577202,0.10756126041386292,0.0,0.012567900983253926,0.388752052545156,0.3325807334428024,1.0292286782627074,0.9197142235698704,-0.013708144845444359,-0.014624991042077262,0.0009168461966328201,-0.04928880867237284,0.1721119020527606,-0.002793705793335377,-0.0015891566484400599,-0.0012045491448952894,-0.044882805195551434,2.472687410350492
late,LR,none,1,110,10,next5,-0.09156985453851002,-0.30855770636921326,0.20190791796577445,0.0,0.015079941293055064,-0.5474281095870172,-0.6250034320512136,0.0749778252963178,0.0,0.0025974469958445667,-0.018069676834673934,-0.2575356686773182,0.22237345580313742,0.0,0.017092552754778983,0.3790954914589751,0.33744049285914307,1.0091957291037392,0.8947579036482617,-0.02979131983110861,-0.02902712721448264,-0.00076419261662522,-0.09156985453851041,0.054662651111678784,-0.004995306963595958,-0.003973210557800311,-0.0010220964057953141,-0.06588288173180556,2.4108060004500373
late,LR,none,1,111,11,last9,0.017904738609764114,-0.20032415399289505,0.2295855437473106,0.0,-0.011356625042435193,-0.3862926164758124,-0.4304632708859991,0.06781268698135444,0.0,-0.0236420901676349,0.08190730163421946,-0.1638828137712974,0.2552014398696817,0.0,-0.00941128510869449,0.38741508759385057,0.3355023239184841,1.0005574136654112,0.925419516170803,-0.0014731017725306828,-0.0010633828716111182,-0.0004097189009189539,0.017904738609763715,0.0032533552047668834,-0.009011266798601092,-0.005762571315402809,-0.003248695483198366,0.02725868009121779,2.1303022324892025
late,LR,none,1,112,12,last9,0.11457831473465172,-0.23862502177044148,0.35482349085712905,0.0,-0.0016201463525324527,-0.2706168397377449,-0.4142959677391125,0.1345594471526336,0.0,0.009119606649229227,0.1617881571705364,-0.21709464273152737,0.38181923749839475,0.0,-0.002936419522447993,0.33933554817275746,0.32325581395348835,0.9725760554744456,0.8955996824320253,0.0389421826263634,0.038867689587662735,7.449303870088464e-05,0.11457831473465152,-0.16502619403341434,-0.0589299076430958,-0.05562566730389307,-0.0033042403392028186,-0.08677923007521482,2.269285560996864
late,LR,none,1,113,13,last9,0.022275770373336726,-0.2654901174840999,0.29208520159331186,0.0,-0.0043193269251892135,-0.41747274210452906,-0.5191606345732349,0.11490993979426953,0.0,-0.013222073559957265,0.08516430390312214,-0.22921263986493223,0.3174230755738598,0.0,-0.0030461431295397013,0.3485655029381265,0.3127549256826823,0.9852249956920195,0.8850349676210406,0.0026711314597052116,0.002750487391080636,-7.93559313751746e-05,0.022275770373337167,-0.09171783903708963,-0.05341789640118133,-0.05163080749897997,-0.0017870889022015002,-0.08011128440804871,2.3063619109189704
late,LR,none,1,114,14,last9,0.2307566685961201,-0.1683287843151338,0.4166588416619871,0.0,-0.017573414141430526,-0.46955426158866365,-0.6110146692868677,0.14961156128786612,0.0,-0.008151249078442915,0.3379023799791634,-0.10059902026302459,0.457516365934873,0.0,-0.019014980358561948,0.3018675027262814,0.2919847328244275,0.98543118206311,0.8580990129290136,0.07390444909290439,0.07333937374477317,0.0005650753481313553,0.23075666859611932,-0.09440091390873562,-0.02812038266693584,-0.02049481928665653,-0.007625563380279338,-0.05587526784348462,2.0771765566111693
late,LR,none,1,115,15,last9,0.17199835450065404,-0.15547344580102374,0.32621696147042345,0.0,0.0012548456771497617,-0.13936778790532103,-0.26666953121952724,0.1354800741206869,0.0,-0.008178341649287447,0.21575788296825993,-0.1398459012396342,0.3530232037526067,0.0,0.002580589787160507,0.3295945945945946,0.3212837837837838,0.9978060800548818,0.8859056377943493,0.05543376193113447,0.053476910515827925,0.0019568514153070204,0.17199835450065404,-0.01434161947208068,-0.013900862770881872,-0.012114230403442505,-0.0017866323674388673,0.04929939616872847,2.404949519028249
late,LR,none,1,116,16,last9,-0.04433464621252574,-0.17596078620724676,0.12224378081700692,0.0,0.009382340221820194,-0.43004321223277114,-0.5005014778225942,0.06481572725784207,0.0,0.005642473980359983,0.016164898848537668,-0.12505560564794135,0.1312515432059021,0.0,0.009968949455138843,0.4004546707081841,0.3131716726370901,1.0141980936421546,0.9746154783551966,-0.006692696733732184,-0.0066471995677392925,-4.54971659928638e-05,-0.04433464621252625,0.08942380789233972,-0.014593868934761112,-0.010141905252102568,-0.004451963682658988,-0.13939451452891838,2.488324750994183
late,LR,none,1,117,17,last9,-0.03834968829894326,-0.2368130315476162,0.19571253845998612,0.0,0.0027507783757072498,-0.6784493894215451,-0.8096442760934219,0.15180806986848008,0.0,-0.020613281109402762,0.04808200558781477,-0.1594644955452995,0.20164089240688948,0.0,0.00590559196775773,0.3957726441298015,0.3476051758010975,1.0110333865959635,0.9892958520840696,-0.015789726749410704,-0.015224306690854839,-0.0005654200585558933,-0.03834968829894336,0.06782360895707562,-0.026313490357030567,-0.02399696835946674,-0.0023165219975635476,-0.2740190323972973,2.226078595261284
late,LR,none,1,118,18,last9,0.07384598022465752,-0.13350980434569695,0.2146131101324467,0.0,-0.007257291363088347,-0.4623732915340456,-0.5602114452401863,0.09721689320710994,0.0,0.0006212618368249457,0.16887904714997912,-0.05788632765999101,0.23541900639062044,0.0,-0.008653591557720268,0.37916666666666665,0.3145491803278688,1.0065186192318192,0.935666254825262,0.013763006000425015,0.013354746216553082,0.00040825978387148965,0.07384598022465827,0.04144752086163539,-0.014011738813336727,-0.008951209688297546,-0.005060529125039459,-0.004060944835159397,2.295814004990639
late,LR,none,1,119,19,last9,-0.2386673148325603,-0.31279039416431664,0.06998547212382179,0.0,0.004137597304582876,-0.8312277441869131,-0.9034727684952168,0.06210546900711763,0.0,0.010139474522400991,-0.14282935103609473,-0.21725617823967835,0.07125994712418184,0.0,0.0031668816391125666,0.4209546144295765,0.32976962339633054,1.0309094601337214,0.9685482156353193,-0.09153453573764025,-0.08979562744037439,-0.001738908297265862,-0.23866731483256043,0.19480166522489206,-0.05883629926606471,-0.0554671605299033,-0.0033691387361614034,-0.18284338728312477,2.504528499331304
late,LR,none,2,101,1,first5,0.024771725947298755,-0.20067319849561527,0.2212229086822223,0.0,0.004222015916148699,-0.5625679669436984,-0.5759836327491011,0.010528532457535617,0.0,0.0028871168299404435,0.08761888903820587,-0.16051382163629335,0.24376785836841228,0.0,0.004364854245647405,0.3608747673491093,0.33142781175219355,1.0031639864570996,0.8044548544142113,-0.002719700593169172,-0.0035721754812572115,0.0008524748880881783,0.02477172594729815,0.01779235787304767,0.004616660838469677,0.006529154927225722,-0.0019124940887559339,0.09441206206249486,2.2552733889454206
late,LR,none,2,102,2,first5,0.000530873456382559,-0.2655442587881979,0.25806554743280824,0.0,0.008009557719293004,-0.5842745062442873,-0.6902779938461289,0.10471516327286769,0.0,0.0012882381148858171,0.08386570531179555,-0.2050196541539329,0.2799179942852512,0.0,0.008967346512833959,0.36019283746556474,0.31694214876033056,0.9890443445249468,0.7865426277044393,-0.0014597476988953417,-0.001004236605290476,-0.0004555110936053097,0.0005308734563831408,-0.06435539804958612,0.04437770926225326,0.04499916166248097,-0.000621452400228012,0.18816559058205273,1.9517287117922706
late,LR,none,2,103,3,first5,-0.006188521897587238,-0.27703488220378597,0.26908041419812095,0.0,0.0017659250076804385,-0.4378461628562894,-0.5443200337220025,0.1069396197988586,0.0,-0.00046585184047551577,0.05386343326993819,-0.23985033034396414,0.2916373454144109,0.0,0.0020764084800260723,0.3923568611451108,0.33612131102951176,1.0037144057507064,0.8347535404909088,-0.010314899270241984,-0.011005923779093152,0.0006910245088511124,-0.006188521897587229,0.022186229558646353,-0.07141573528005063,-0.06803647269846635,-0.0033792625815840527,-0.10761954231509918,2.534224805476038
late,LR,none,2,104,4,first5,0.21736964077670645,-0.10015116919711003,0.32398475188725234,0.0,-0.006463923908998743,-0.4690806334899251,-0.5862688654695157,0.10763210553860955,0.0,0.009556142950962371,0.28772931574460414,-0.05032515209425365,0.34616043226235005,0.0,-0.008105946265876757,0.3230140186915888,0.27764797507788164,0.9893287183932902,0.8232108600806411,0.06173362827224338,0.05919231324694252,0.002541315025300722,0.21736964077670695,-0.06383586740413882,-0.008771023869201588,-0.006125532036683534,-0.002645491832517999,0.11608129433257197,2.1407261445202916
late,LR,none,2,105,5,first5,-0.0016691821769210268,-0.17257273957989297,0.17106342493801932,0.0,-0.00015982874945547385,-0.556868714829434,-0.6191244074549204,0.06733465557007036,0.0,-0.005079054872078608,0.07661280126729815,-0.10960987989488638,0.18568896643939023,0.0,0.0005337719386606894,0.3988966832391201,0.34924742899952327,1.006322830304961,0.8830552609165516,0.000582348196172422,0.00035512997709297167,0.0002272182190790617,-0.0016691821769208026,0.03693559977344307,-0.1259944068964387,-0.12121724491452834,-0.004777161981910472,-0.2550775301271453,2.5486225886379055
late,LR,none,2,106,6,next5,-0.1441043487514173,-0.34035058708427923,0.19978562991767543,0.0,-0.0035394189493358915,-0.7919768047745535,-0.8908486365149437,0.09820325973460639,0.0,0.0006685341189640945,-0.04841423616177699,-0.2590425767796762,0.2147892442086853,0.0,-0.004160929401175764,0.4120326308633583,0.339768864717879,1.0206617802792881,0.7883008264932146,-0.08190362455697953,-0.08095424747934832,-0.0009493770776316524,-0.14410434875141753,0.12981697105343137,-0.09877624482941227,-0.0947776942197267,-0.003998550609685486,-0.15298727970053694,2.196799744583533
late,LR,none,2,107,7,next5,-0.03619825245906038,-0.32696717590189,0.29790289833625727,0.0,-0.007133987572288626,-0.7951719815132575,-0.8980177279615978,0.10798283649074378,0.0,-0.005137200496043383,0.046871289794352476,-0.26446579259014796,0.31868961597654605,0.0,-0.007352535569474146,0.3682558367667255,0.3110980315218102,0.9926402877195442,0.7593142040273957,-0.027692325087447678,-0.026623020488952154,-0.0010693045984953575,-0.0361982524590605,-0.04659766878382676,0.06835688845104393,0.07072909160367047,-0.0023722031526267617,0.18791051564096328,2.5436739301001943
late,LR,none,2,108,8,next5,-0.018609441277615376,-0.23492677366564219,0.22606659472529128,0.0,-0.009749260284235436,-0.6564008505187442,-0.761647655422374,0.12313327310861515,0.0,-0.01788655554890889,0.07338326768502366,-0.1589544728821543,0.24091332197943754,0.0,-0.008575566464939802,0.3826057298772169,0.3181446111869031,1.0136714730694432,0.9177180049392879,-0.01223413932808759,-0.011739258261826535,-0.0004948810662608605,-0.01860944127761588,0.08631526538238976,-0.07599079828796018,-0.0695384400854464,-0.006452358202513997,-0.18618049009047244,2.301072118143506
late,LR,none,2,109,9,next5,0.011182341460922184,-0.28110240365089356,0.30362125853181426,0.0,-0.01133652708293386,-0.901624802537755,-0.9931693733494857,0.10067628873383679,0.0,-0.009131835994354912,0.14009519061337442,-0.18053945072627067,0.33228253101398225,0.0,-0.01164788859187725,0.37014945378996045,0.31438911601099123,0.9743956991341312,0.7167775040928526,-0.00925804195965263,-0.00936261578313502,0.0001045738234825011,0.011182341460921563,-0.1637718762718645,-0.024524632222353127,-0.022194942860703115,-0.0023296893616497893,-0.02252314179272119,2.1768466845277166
late,LR,none,2,110,10,next5,0.18882476552866728,-0.1989784550898419,0.3789223008793953,0.0,0.00888093275027288,-0.3750699502356136,-0.5367848236931946,0.15801305659933496,0.0,0.0037017394927448457,0.25871433757953277,-0.1571104576113651,0.4063019732068576,0.0,0.009522846196556483,0.33456440018466005,0.30956934643540196,0.9899163214252853,0.8016037118274488,0.07361747074817515,0.07200223513824167,0.001615235609933735,0.18882476552866656,-0.06563308493793762,-0.014921949484705266,-0.012861270599387353,-0.0020606788853183566,0.014905733935902887,2.2252590072899086
late,LR,none,2,111,11,last9,0.1743272191047157,-0.10792910371056592,0.2796769684320129,0.0,0.002579336880921833,-0.39685526657827047,-0.476833941114757,0.0833089858567,0.0,-0.0033303701663597056,0.2370765652731319,-0.06740171023175638,0.30124969312835576,0.0,0.0032285694161603385,0.3194041655681519,0.3023991563406275,0.9930797382933121,0.8352506876129011,0.05116947464234656,0.048778425148311655,0.002391049494035541,0.17432721910471516,-0.044198337879203464,-0.05010882162944785,-0.04870456263529466,-0.0014042589941527517,-0.06707374307745706,2.2628375203480644
late,LR,none,2,112,12,last9,0.08503984873642041,-0.27374964776905364,0.35981455264331513,0.0,-0.0010250798727784048,-0.4867954976416497,-0.6263398950898235,0.1435900525866563,0.0,-0.004045737171370322,0.15215456421853082,-0.23236711645023073,0.385192217548922,0.0,-0.0006705537728301862,0.34186183822082267,0.3066325526471167,0.9886956210995509,0.7836542743937586,0.014422802136953017,0.013667290932473541,0.0007555112044792534,0.0850398487364199,-0.0715658886806052,-0.035238580252048735,-0.03147326409002327,-0.0037653161620255504,-0.04865155790667508,2.684046510561152
late,LR,none,2,113,13,last9,0.0719948475614243,-0.3682712112489881,0.4418978017720003,0.0,-0.0016317433266414725,-0.8380620685654757,-0.9460785033804834,0.10286408264262849,0.0,0.005152261233740196,0.17473874232217548,-0.3030377400641212,0.48017413827502065,0.0,-0.002397646028172196,0.3848071372343217,0.3173051692469168,0.9538782147630892,0.6918228388078292,0.024250897654327197,0.024387509961141696,-0.00013661230681466519,0.07199484756142382,-0.3056201917065344,-0.020359118112033947,-0.015001085844493112,-0.005358032267540697,-0.0633794129901819,2.1684285792597695
late,LR,none,2,114,14,last9,-0.031687279303050514,-0.2927853855030972,0.2621806368090974,0.0,-0.0010825333898776745,-0.5654549689929039,-0.666275844346537,0.10112380133508501,0.0,-0.00030293366643242863,0.046546054680156115,-0.23804358608242066,0.2857864365667374,0.0,-0.001196797866194978,0.38786602350703175,0.347917657449555,1.0090497165898347,0.7750298235373525,-0.028172352782632082,-0.029041176015808468,0.0008688232331769408,-0.03168727930305071,0.06272372294427164,-0.13504812495627583,-0.13044885550004626,-0.004599269456230098,-0.3679693140857285,2.620797654190376
late,LR,none,2,115,15,last9,0.0876207188843933,-0.20059261988009594,0.29702870262511616,0.0,-0.008815366035388177,-0.6296339057300827,-0.7033200349389067,0.0891311730933269,0.0,-0.015445030520454818,0.15316482341239746,-0.1546524235942664,0.3160267779795548,0.0,-0.008209534567618467,0.3164845173041894,0.31134530314858183,0.9860870978166323,0.7747860891946411,0.017287326150780657,0.01647346512714698,0.0008138610236346489,0.08762071888439316,-0.10287520973915676,0.045874494662147214,0.044266236321872654,0.001608258340274893,0.1383060478771947,2.2247652863016727
late,LR,none,2,116,16,last9,0.17470681826066425,-0.2076414752981489,0.3850695767943611,0.0,-0.002721227930033713,-0.6669583771267642,-0.7617634016754281,0.09326873103215554,0.0,0.0015363141654621574,0.24876992147363822,-0.15888100658592988,0.41074686067844896,0.0,-0.0030958742637307393,0.32858990944372574,0.31558861578266495,0.9669382049387634,0.6678893087328672,0.06035934219251793,0.05902612812349961,0.0013332140690181515,0.17470681826066503,-0.22260922167438135,-0.07236053918585661,-0.06787391997156167,-0.004486619214294468,-0.12276700346973524,2.1415028828357663
late,LR,none,2,117,17,last9,0.022914855455008824,-0.23497270261980713,0.2629887691467428,0.0,-0.005101206187154824,-0.6005609384574291,-0.7627250223267003,0.1650939344640186,0.0,-0.0029298440942554745,0.09451289005619766,-0.17436725615954163,0.2742307096187344,0.0,-0.005350558703767443,0.36513639387890884,0.3321357285429142,1.0080250760338525,0.8284913936319624,-0.016218235801562564,-0.01685433264508074,0.0006360968435183134,0.022914855455008265,0.054051849749708225,-0.12690716428915216,-0.12381483169738416,-0.0030923325917683597,-0.15229671274038825,2.73801924127074
late,LR,none,2,118,18,last9,-0.030174441503258095,-0.3570358791851112,0.32389096298792835,0.0,0.002970496631541417,-0.7897696149775618,-0.8974264383651216,0.10889886128049787,0.0,-0.0012420908531934835,0.05268928983753982,-0.29808503315724255,0.34734430810963823,0.0,0.003430044993319533,0.4063813025210084,0.33370535714285715,0.9813394123355135,0.6939994095897961,-0.012010166298101588,-0.011001156677926893,-0.00100900962017475,-0.03017444150325943,-0.12726837423242277,-0.014593786855626512,-0.014069151931257906,-0.0005246349243679949,-0.06037573889592274,2.4606318946613097
late,LR,none,2,119,19,last9,0.11663288017906966,-0.07943730095576097,0.2003013496223235,0.0,-0.004231146308516371,-0.2603243130367274,-0.3688569145211402,0.11293846461256325,0.0,-0.004405881830146055,0.15383435936619985,-0.050874806528877894,0.20892309396600467,0.0,-0.0042139018574536315,0.3675069270798135,0.3264175170642698,1.0046101936941756,0.9778805192926644,0.04173207479399643,0.040421817390466686,0.001310257403529247,0.11663288017907014,0.03276094743466729,-0.04003306245835603,-0.036148667657950107,-0.003884394800406893,-0.051676544957848236,2.550360099760918
late,LR,l2,0,101,1,first5,-0.2550674506007762,-0.29525546954630644,0.03268231311146163,0.0035503911717025436,0.003955296495442998,-0.4983287334579787,-0.515748806218836,0.023879504248395692,-3.61534486836984e-05,-0.006423317864549254,-0.11210392316621574,-0.16567255846289716,0.037855683043638066,0.005658186806953104,0.010054760007926666,0.5623874940786358,0.3212695405021317,2.2596920475413524,1.2524042137341345,-0.08319136644195135,-0.08147979328588882,-0.001711573156062511,-0.25506745060077607,0.14117612018039682,-0.01025595441122279,-0.01057005453865717,0.0003141001274343594,-0.10879100157334537,0.7033229100586623
late,LR,l2,0,102,2,first5,-0.19612139118535837,-0.20182931880752836,0.010204203159126351,0.0037152732664564193,-0.008211576094783622,-0.415369414461945,-0.4008667875805058,-0.015491686638192781,4.700850671957895e-05,0.0009420065995861684,-0.06801357104327262,-0.08553063629243926,0.02521845222441017,0.005858660445282138,-0.013560064568892752,0.5536315986521901,0.3008236615499813,2.359730406444343,1.5923089804419612,-0.06533540523558828,-0.06407689564925591,-0.0012585095863323695,-0.19612139118535835,0.15759626300453478,0.0007231151784649406,0.0006686445983937472,5.447058007120725e-05,-0.07270908272646062,0.7421926857052785
late,LR,l2,0,103,3,first5,-0.24023545695583548,-0.20927830122673893,-0.024243939600714887,0.0032363290627654517,-0.009949561605114477,-0.4279216060534385,-0.4033738326017564,-0.012257687624665708,7.089148761929314e-05,-0.012361012469874807,-0.11883409129636947,-0.08373114342835997,-0.03199702828641283,0.00528383467988315,-0.008389758552997067,0.6356747900880606,0.36289166496006553,2.1739922579910025,1.7239010280739213,-0.08581788208425009,-0.08390317069805191,-0.001914711386198177,-0.2402354569558354,0.13655936531643165,0.02807559312028617,0.02672509085560025,0.0013505022646859294,-0.018953951126893815,0.6930144312402962
late,LR,l2,0,104,4,first5,-0.19277841710050928,-0.18524485739171745,-0.005580777634237803,0.0037232013158364176,-0.00567600786532645,-0.3919455019438923,-0.38836359907943735,0.004667089378534897,0.0002963657976006721,-0.008545398971884213,-0.055820683433073885,-0.045569757217374704,-0.012627748483353237,0.006079673152524206,-0.003702864043551517,0.5465104636026835,0.2963853008911585,2.3271770322957677,1.4238662609721207,-0.07358632031897985,-0.0721838724463011,-0.0014024478726787498,-0.1927784171005093,0.13815899715661195,0.0007113639484050867,0.001598439833953337,-0.0008870758855482538,-0.045930828877205454,0.7317062840889089
late,LR,l2,0,105,5,first5,-0.2664808469130543,-0.2748617292941383,0.002765700303132562,0.003977794894158986,0.0016373617755916594,-0.510279791165546,-0.5000498977852278,-0.009372312044688096,0.000973092335173067,-0.0018307204481592084,-0.09808463395762157,-0.11932030604254104,0.01114963862758405,0.00605319572717779,0.0040328270820076985,0.594482891195694,0.34188773548635143,2.317971559415156,1.7072264103493986,-0.09692175052921215,-0.09501180843020252,-0.0019099420990096455,-0.2664808469130543,0.1428388901039757,-0.014343865504313321,-0.012972237049077705,-0.0013716284552356267,-0.11018802932555805,0.7191851824233231
late,LR,l2,0,106,6,next5,-0.1778952808632449,-0.1574042653462595,-0.017748993826764488,0.003298978006646838,-0.006041017097092807,-0.2568849488858069,-0.24330284786226544,-0.008894738698967774,-1.298106291327162e-05,-0.004674405999395845,-0.1158073682964473,-0.08988576812530295,-0.024708666300153514,0.005902263098020125,-0.007115208601763876,0.55451385231223,0.33119140419256293,2.305405805156109,1.260480843846085,-0.0636387003541259,-0.06246083244004154,-0.001177867914084342,-0.17789528086324494,0.1348032802069401,0.03376186646999168,0.03335913579283126,0.0004027306771604358,-0.006708573904957667,0.7202928574360453
late,LR,l2,0,107,7,next5,-0.171332218478508,-0.16950868286225285,0.002392000731083979,0.003598289821272883,-0.007813842877757694,-0.23058314889817008,-0.2233442062069293,0.0007221083338930839,-0.0002459651410666652,-0.007715106722149113,-0.13178657371785685,-0.13357742462523728,0.003506531271956459,0.006164047692639609,-0.007879742010599558,0.576416539050536,0.33608984175599793,2.2535712247774122,1.4211797792304435,-0.0632386444291019,-0.061849097685507795,-0.0013895467435941083,-0.17133221847850796,0.13871672351501113,-0.05232258159726043,-0.05177862635348575,-0.0005439552437746867,-0.12339483809996507,0.6990142759245636
late,LR,l2,0,108,8,next5,-0.22436901700606082,-0.2274136373085405,-0.020267170534536347,0.0038789701640071024,0.0194327970083058,-0.32173915467311737,-0.3368331841321704,-0.0006754682478508913,0.00011447264853101903,0.015654990871157213,-0.16379494454280136,-0.15934361381884346,-0.03245519062392156,0.006220868314238009,0.02178297446708952,0.5706464316588225,0.33138027086735183,2.0950102082146747,1.4513971529920389,-0.060121177651606406,-0.05891131823141024,-0.0012098594201961563,-0.22436901700606077,0.11336823948892227,0.012220256257268847,0.012185891488470157,3.436476879869338e-05,-0.11669350652548292,0.6818842035925334
late,LR,l2,0,109,9,next5,-0.22298770410901508,-0.21390252112564614,-0.021112986201281034,0.003958464539594538,0.008069314713805915,-0.506472327455702,-0.52044622903057,0.013014772634884814,0.0004645191022548731,0.00049455303518557,-0.062334851465788446,-0.0401819130962951,-0.04045344194319632,0.005938509505920446,0.012361988712828217,0.5799579671379442,0.31066106228505924,2.1923032495798096,1.4376477267196524,-0.07209317932428096,-0.07057982291806844,-0.0015133564062125501,-0.22298770410901503,0.1249814785385121,-0.0038131912008745744,-0.002060321336152582,-0.0017528698647220134,-0.12169283449578788,0.6883395929688839
late,LR,l2,0,110,10,next5,-0.30143733696799885,-0.2709323789319822,-0.031056788847280754,0.003969115837921785,-0.003417299788087457,-0.5368126728827002,-0.5224623557013419,-0.009292790231102651,0.0010177153841271851,-0.0060752795382867575,-0.16460879374153298,-0.12471280938621393,-0.04370865066560505,0.005684825867612377,-0.0018721612724826866,0.6109479044261653,0.38121817469643554,2.3754212500836176,1.502150846614317,-0.11061300203308347,-0.10850872398953071,-0.0021042780435527667,-0.30143733696799885,0.1405937871517266,0.01369717414274952,0.013757136733207408,-5.996259045787378e-05,-0.042357600474207086,0.6849299283786392
late,LR,l2,0,111,11,last9,-0.22763993396509977,-0.21034380390136856,-0.02668880694287812,0.003684302171904594,0.0057083524604563994,-0.39887216707410267,-0.41130595117424124,-0.0002804740281901699,0.0001138627583703979,0.012600348227176254,-0.12286504154895005,-0.0873775435312782,-0.04284774028030021,0.005869010031161949,0.0014912252182335303,0.6069210292812778,0.35531893916987084,2.151039292290448,1.3470029002464916,-0.07624546545979605,-0.0747855841260745,-0.0014598813337215674,-0.22763993396509974,0.13543392825396094,0.018238548371885054,0.01949762413744125,-0.0012590757655561863,-0.06177292138330662,0.6764715892434924
late,LR,l2,0,112,12,last9,-0.2761276238251668,-0.22677071027964657,-0.06058249612955627,0.003274142108111724,0.007951420678249804,-0.4133561554083039,-0.3684170055340775,-0.05067016858028372,-0.00033096872884456766,0.006061953783747742,-0.17755722205740898,-0.12502705631009975,-0.06770245943247537,0.005863670827223564,0.009308613011136592,0.6397946859903382,0.35144927536231885,2.486981567433767,1.6675361430777897,-0.09109831862856393,-0.08907711751881747,-0.002021201109746476,-0.2761276238251668,0.17413491585969898,0.011010876006618828,0.011756331994835972,-0.000745455988217146,-0.09791072621179019,0.6996887943387216
late,LR,l2,0,113,13,last9,-0.3875407121859172,-0.3768870199212286,-0.008093974678098345,0.003432686771308148,-0.00599244039096405,-0.7236545908724186,-0.7409421155323376,0.022617476754611746,0.00129562860743338,-0.00662565069462113,-0.13406192989020427,-0.10233649352025097,-0.03125487878036003,0.005044339652739264,-0.005514907665045877,0.6036405222529305,0.31697322024206614,2.828886906459259,2.8674319622946176,-0.1483831509346514,-0.14562850653962453,-0.002754644395026845,-0.3875407121859172,0.18299156036228648,-0.041847901263639395,-0.04089832276829246,-0.0009495784953469436,-0.19375344894105392,0.741654984460644
