arm,task,updates,seed,n_units,N,D,c,cND,I_self,I_rest,I_round,K,Q,G,R_self,R_rest,R_round,mean_boundary_jump,mean_parameter_move,variance_initial,variance_after_boundary,variance_current,undefined_c_count
LR_a0p1_qp05,21,20,0,100,1.2777824062688472,0.016703467057419506,0.044795023202990274,0.0027266927177755046,0.022074342662110835,-0.01927604827043199,-1.2337341470755333e-08,-7.15893365618695e-05,0.000941272189768362,-0.004655291918906382,-0.04414868532422167,0.03855209654086398,2.4674682941510667e-08,0.05719451253454696,-0.023425847499497797,0.49962957076078385,0.49962957076078374,0.4984657477810571,0
LR_a0p1_qp05,21,20,1,100,1.3051048912753886,0.021816057245314834,-0.0028595045064837275,0.0015892679743879905,0.03800923673992209,-0.035629732618775826,-9.746257444438552e-09,-0.0007902264005008212,0.0033191801867324742,-0.0014398085630451547,-0.07601847347984418,0.07125946523755165,1.9492514888877105e-08,0.024187137529771387,-0.041972787257785873,0.5262746417180219,0.5262746417180217,0.5259146895772605,0
LR_a0p1_qp05,21,20,2,100,1.0833991854583755,0.014714050814688628,0.09447622227837967,0.002539855644630138,0.012995384741996916,-0.010228772844318008,-1.1054309877768162e-08,-0.00022674519873889083,0.0010013369343087161,-0.004531864752429342,-0.02599076948399383,0.020457545688636017,2.2108619755536323e-08,0.07457836409131105,-0.01102086178185532,0.34816350964092135,0.34816350964092135,0.3470305434528139,0
LR_a0p1_qp05,21,20,3,100,1.402952956198838,0.017095413996738983,-0.03151018715998808,0.011177496241153703,0.03418960943447086,-0.02254095738390912,3.371039110928293e-08,-0.00047118951979914237,0.0019366034636415516,-0.021360768058264146,-0.06837921886894172,0.04508191476781824,-6.742078221856586e-08,-0.11016657415109542,-0.043721134691681686,0.6272117473020672,0.6272117473020671,0.6218715552875012,0
LR_a0p1_qp05,21,20,4,100,1.3684965336168773,0.01332510386219951,-0.03057816331226912,0.0037778913748704023,0.016615916330084187,-0.012765327156603865,-6.197117881068034e-09,-7.269160149203759e-05,0.0007206041643180461,-0.006980561788406836,-0.033231832660168374,0.02553065431320773,1.2394235762136068e-08,0.10687249867649026,-0.013866870419113369,0.5909767685868,0.5909767685868,0.5892316281396984,0
LR_a0p1_qp05,21,20,5,100,1.1747948377973783,0.013185625683059641,0.03679770207829194,0.002145710532969408,0.017301620831445153,-0.015012753239820703,-1.619975099150571e-08,-0.00014314085890405095,0.0007309826737253639,-0.003846720110021563,-0.034603241662890305,0.030025506479641407,3.239950198301142e-08,0.031761652008659415,-0.02215211458229089,0.41384426545236935,0.4138442654523693,0.4128825854248639,0
LR_a0p1_qp05,21,20,6,100,1.4888308421529037,0.010094394565126357,0.05634868306167928,0.003977547201699727,0.02360329168694159,-0.019419153275863105,3.825625455976222e-08,-0.00020662946563331695,0.0007689838461803993,-0.0075993694884856884,-0.04720658337388318,0.03883830655172621,-7.651250911952445e-08,0.007567391722424341,-0.01601051228608124,0.6445892806082021,0.6445892806082021,0.6426894382360807,0
LR_a0p1_qp05,21,20,7,100,1.1551939495415098,0.010308700391544667,-0.02731930563739254,0.0011673356920444472,0.01092754046118402,-0.009793753835885743,-3.365197778973079e-09,3.355243194394944e-05,0.00018413750330013216,-0.002083429016900864,-0.02185508092236804,0.019587507671771486,6.730395557946158e-09,0.0512689763974802,-0.010019379900205991,0.4118133632730374,0.4118133632730374,0.411292506018812,0
LR_a0p1_qp05,21,20,8,100,1.2371452242820322,0.016191344107539255,-0.06790093060793395,0.0010830725430487737,0.015704874372809517,-0.014467726468393416,-2.6721108928581206e-09,-0.00015407268925643372,0.0011091474926037356,-0.0013651429720066782,-0.03140974874561903,0.028935452936786833,5.344221785716241e-09,-0.04578322134229532,-0.01084283673727375,0.4613182921615129,0.4613182921615129,0.46097700641851114,0
LR_a0p1_qp05,21,20,9,100,1.553175927766381,0.00989396934786129,0.0785304683016121,0.0022425720703891485,0.044835474904567886,-0.04240469239617055,1.8145941790125694e-08,-0.00018822858394997922,0.0007091500367704103,-0.004152451271907844,-0.08967094980913577,0.0848093847923411,-3.629188358025139e-08,0.046770288641248915,-6.256402346531798e-05,0.7505533908647802,0.7505533908647801,0.7495152780468033,0
LR_a0p1_qp05,21,200,0,100,1.2777824062688472,0.03309207972755884,0.008566543994632803,0.00838898380832363,0.22603350692180715,-0.2157980145306878,-5.675039745407479e-08,-0.001846451832398314,0.007266975948602831,-0.013203895332841062,-0.4520670138436143,0.4315960290613756,1.1350079490814958e-07,0.05719451253454696,-0.07601327151854916,0.49962957076078385,0.49962957076078374,0.4963285969275734,0
LR_a0p1_qp05,21,200,1,100,1.3051048912753886,0.04776537105341496,0.028023585203446392,0.007077188074092851,0.262459147785859,-0.2529466317595961,-6.226511957836076e-08,-0.002435265687050382,0.01094633194416158,-0.00807857557812488,-0.524918295571718,0.5058932635191922,1.2453023915672151e-07,0.024187137529771387,-0.12707554475841962,0.5262746417180219,0.5262746417180217,0.5242549978234905,0
LR_a0p1_qp05,21,200,2,100,1.0833991854583755,0.030650624935732437,0.0769453338504811,0.0058591084152857485,0.12020229668802904,-0.11342852937441976,-7.591686951930743e-09,-0.000914651306636578,0.0041274972202545515,-0.009420022223590105,-0.24040459337605807,0.22685705874883952,1.5183373903861487e-08,0.07457836409131105,-0.03855300773165751,0.34816350964092135,0.34816350964092135,0.3458085040850238,0
LR_a0p1_qp05,21,200,3,100,1.402952956198838,0.03454223465791714,0.016422556101721247,0.020041304154111202,0.18467972852602357,-0.16406311505187016,1.653948045783883e-09,-0.0005753109739902041,0.004992034048093111,-0.036241196208109706,-0.36935945705204715,0.3281262301037403,-3.307896091567766e-09,-0.11016657415109542,-0.06115597264446834,0.6272117473020672,0.6272117473020671,0.6181514482500396,0
LR_a0p1_qp05,21,200,4,100,1.3684965336168773,0.04143333378763054,0.012169934442199075,0.01665174655162878,0.2166916461229661,-0.19898290317892683,3.745434571467762e-08,-0.001057033846756243,0.007237432861071507,-0.02818012793569853,-0.4333832922459322,0.39796580635785367,-7.490869142935523e-08,0.10687249867649026,-0.1044773834866734,0.5909767685868,0.5909767685868,0.5839317366028753,0
LR_a0p1_qp05,21,200,5,100,1.1747948377973783,0.033690363436716414,0.020218668918302814,0.003327911428063609,0.12159143399699777,-0.11785189235088525,-5.771137691816729e-08,-0.00041157250667197415,0.0036943072259070487,-0.00378466064356412,-0.24318286799399555,0.2357037847017705,1.1542275383633458e-07,0.031761652008659415,-0.0617289382430903,0.41384426545236935,0.4138442654523693,0.4128981002914782,0
LR_a0p1_qp05,21,200,6,100,1.4888308421529037,0.03793653917524278,0.06823646874533666,0.01484790624047115,0.1489499162728345,-0.13456762549166304,1.0741599390133491e-08,0.0004656047177002717,0.002409385416759389,-0.026355217628782367,-0.297899832545669,0.2691352509833261,-2.1483198780266983e-08,0.007567391722424341,-0.06678460069811465,0.6445892806082021,0.6445892806082021,0.6380004762010064,0
LR_a0p1_qp05,21,200,7,100,1.1551939495415098,0.02347166738955775,-0.03864052315161292,0.0009605497598055509,0.12448912838042368,-0.12374188667864884,5.9018970269459775e-09,0.00021330215613365265,0.001185072609956091,-0.00030942259738771043,-0.24897825676084737,0.24748377335729768,-1.1803794053891955e-08,0.0512689763974802,-0.011451806872736439,0.4118133632730374,0.4118133632730374,0.4117360076236904,0
LR_a0p1_qp05,21,200,8,100,1.2371452242820322,0.03153939162531516,-0.01639966323592075,0.008441669451398426,0.12712161242679726,-0.11772091215969124,4.4323572285050436e-09,-0.0009590352480647897,0.005165424112798468,-0.013635985286127963,-0.2542432248535945,0.2354418243193825,-8.864714457010087e-09,-0.04578322134229532,-0.04876410396508626,0.4613182921615129,0.4613182921615129,0.4579092958399808,0
LR_a0p1_qp05,21,200,9,100,1.553175927766381,0.03573271025000417,0.017561283083530034,0.0116498542220326,0.3268660702645692,-0.31435465677633034,4.618645297298318e-09,-0.0008615638848514721,0.005388579556019453,-0.019634256657748695,-0.6537321405291384,0.6287093135526607,-9.237290594596636e-09,0.046770288641248915,-0.0270223270908596,0.7505533908647802,0.7505533908647801,0.7456448267003429,0
LR_a0p1_qp05,21,1000,0,100,1.2777824062688472,0.06518851139452118,0.06667977752293316,0.008588729741502477,0.9227643621820247,-0.9143085134482554,-2.0632397745316068e-07,0.0001330873317097442,0.014369021453940995,-0.0025422633656444777,-1.8455287243640495,1.8286170268965107,4.1264795490632136e-07,0.05719451253454696,-0.1090546262922817,0.49962957076078385,0.49962957076078374,0.4989940049193726,0
LR_a0p1_qp05,21,1000,1,100,1.3051048912753886,0.08899787304075854,0.01112974475821809,0.00025902699139906146,1.3056414920559019,-1.3030416116291323,-1.2843936652468101e-07,-0.0023407249960031963,0.024505339945689045,0.019305835970884533,-2.6112829841118037,2.6060832232582647,2.5687873304936203e-07,0.024187137529771387,-0.12769965024032906,0.5262746417180219,0.5262746417180217,0.5311011007107429,0
LR_a0p1_qp05,21,1000,2,100,1.0833991854583755,0.05553016814047493,0.0882714660552761,0.009215676245689051,0.4818138646947289,-0.4722062132093482,-5.63506717217301e-08,-0.0003919188890202027,0.008314227174414929,-0.010900963095003578,-0.9636277293894578,0.9444124264186964,1.127013434434602e-07,0.07457836409131105,-0.06733904780970117,0.34816350964092135,0.34816350964092135,0.34543826886717044,0
LR_a0p1_qp05,21,1000,3,100,1.402952956198838,0.05494110153532932,0.009480110591304096,0.005384869788484386,0.8127111191578681,-0.8066301604694053,-2.3113401954741762e-07,-0.0006958577659588048,0.010710732795167814,-0.0014507223137185576,-1.6254222383157362,1.6132603209388106,4.6226803909483524e-07,-0.11016657415109542,-0.0694214248241524,0.6272117473020672,0.6272117473020671,0.6268490667236376,0
LR_a0p1_qp05,21,1000,4,100,1.3684965336168773,0.08501259895109299,0.02303352031439458,0.014281348889053474,0.9138218003456916,-0.9040312264154581,6.998636919257283e-08,0.004490704972450802,0.013894933237698638,-0.005686354595506693,-1.8276436006913832,1.8080624528309162,-1.3997273838514565e-07,0.10687249867649026,-0.10833824747498129,0.5909767685868,0.5909767685868,0.5895551799379234,0
LR_a0p1_qp05,21,1000,5,100,1.1747948377973783,0.06674998893415497,-0.002946207583026893,-0.001443796192923023,0.5533283939075203,-0.5562156254490808,-5.5428407671046435e-09,0.0014434408914782142,0.009059098350292867,0.014833572519095341,-1.1066567878150406,1.1124312508981615,1.1085681534209287e-08,0.031761652008659415,-0.08513375290895066,0.41384426545236935,0.4138442654523693,0.41755265858214313,0
LR_a0p1_qp05,21,1000,6,100,1.4888308421529037,0.06972545340883722,0.07523753392279894,0.01685536468278254,0.5909005340771596,-0.5777031990868786,-5.000381447720213e-08,0.0036580796963153524,0.004097509519349504,-0.022297060453584885,-1.1818010681543192,1.1554063981737572,1.0000762895440426e-07,0.007567391722424341,-0.07759776421526486,0.6445892806082021,0.6445892806082021,0.6390150154948059,0
LR_a0p1_qp05,21,1000,7,100,1.1551939495415098,0.04842561405165178,-0.07142452533997712,-0.001403362328231686,0.571118577340401,-0.5741794171161151,9.656878441400045e-08,0.0016573808786979798,0.003206842959227971,0.009328329373087306,-1.142237154680802,1.1483588342322302,-1.931375688280009e-07,0.0512689763974802,-0.033280491137791024,0.4118133632730374,0.4118133632730374,0.4141454456163091,0
LR_a0p1_qp05,21,1000,8,100,1.2371452242820322,0.056284998748875464,-0.009007875182534548,0.014213097358496326,0.324275104297556,-0.3121416039273767,-2.2509366415241465e-08,0.0020796194976834743,0.009710160577003617,-0.014556795144622077,-0.648550208595112,0.6242832078547534,4.501873283048293e-08,-0.04578322134229532,-0.06666796339032034,0.4613182921615129,0.4613182921615129,0.45767909337535734,0
LR_a0p1_qp05,21,1000,9,100,1.553175927766381,0.06619021553508157,0.03069593998786784,0.01328967852388866,1.3952841692814169,-1.38352959667393,-3.7280108831121984e-08,0.0015351431965096073,0.00840887059412407,-0.01510020006063403,-2.7905683385628337,2.76705919334786,7.456021766224397e-08,0.046770288641248915,-0.026519403734372133,0.7505533908647802,0.7505533908647801,0.7467783408496216,0
LR_a0p1_qp05,21,10000,0,100,1.2777824062688472,0.1369893544521669,-0.01167445453113092,-0.011340100185814557,10.976901861398671,-11.009330850323082,-5.359005369096014e-07,0.021089424639129373,0.026595835504717256,0.09145488515460513,-21.953803722797343,22.018661700646163,1.0718010738192029e-06,0.05719451253454696,-0.10857385825677845,0.49962957076078385,0.49962957076078374,0.5224932920494351,0
LR_a0p1_qp05,21,10000,1,100,1.3051048912753886,0.1521774735784198,-0.09055546477345994,-0.06123505090876194,16.668395324615396,-16.736309601216874,-1.598389330283808e-07,0.006679385531630282,0.05064089242157233,0.186469765302357,-33.33679064923079,33.47261920243375,3.196778660567616e-07,0.024187137529771387,-0.1423345365331423,0.5262746417180219,0.5262746417180217,0.5728920830436111,0
LR_a0p1_qp05,21,10000,2,100,1.0833991854583755,0.09569515438810029,0.03442884338352457,0.0037090717389021755,4.616181670080669,-4.618710539405189,-1.9333396719275163e-07,0.006238134397401613,0.011259687344185285,0.01631781266118419,-9.232363340161339,9.237421078810378,3.8666793438550325e-07,0.07457836409131105,-0.08173008131437735,0.34816350964092135,0.34816350964092135,0.35224296280621753,0
LR_a0p1_qp05,21,10000,3,100,1.402952956198838,0.19099686028289636,-0.21737502058581232,-0.12846849233127886,14.118735609205213,-14.28471011002481,-1.6267793840818969e-07,0.03750617116623517,0.04974181290833424,0.38169113990336223,-28.237471218410427,28.56942022004962,3.2535587681637937e-07,-0.11016657415109542,-0.16823390009499822,0.6272117473020672,0.6272117473020671,0.7226345322779077,0
LR_a0p1_qp05,21,10000,4,100,1.3684965336168773,0.16655825255302667,-0.07615320253612898,-0.047139150330551466,16.789161807154557,-16.868452194794365,-4.6125522487362256e-07,0.03215169856447139,0.026930487243757194,0.18551218503380315,-33.57832361430911,33.73690438958873,9.225104497472451e-07,0.10687249867649026,-0.14082337189508443,0.5909767685868,0.5909767685868,0.6373548148452509,0
LR_a0p1_qp05,21,10000,5,100,1.1747948377973783,0.12222391128943766,-0.000417179019581696,-0.02246447611297245,6.646762970029055,-6.683662060601509,-3.8716655402712934e-07,0.014435001626033625,0.014518642562092654,0.08831759804010518,-13.29352594005811,13.367324121203017,7.743331080542587e-07,0.031761652008659415,-0.07880798677434614,0.41384426545236935,0.4138442654523693,0.43592366496239554,0
LR_a0p1_qp05,21,10000,6,100,1.4888308421529037,0.10638890053761642,0.077220031606163,0.006243226402738719,5.89891214237932,-5.905916068183298,1.7259385886942397e-06,0.013245426268126033,0.006140880983962444,0.020145280714737118,-11.79782428475864,11.811832136366595,-3.4518771773884794e-06,0.007567391722424341,-0.07318668708896915,0.6445892806082021,0.6445892806082021,0.6496256007868866,0
LR_a0p1_qp05,21,10000,7,100,1.1551939495415098,0.11287276479731638,-0.10567892232237742,-0.02845967048056849,6.595103144905288,-6.637979603944619,-8.399605477739342e-08,0.014416872554806469,0.006050988183191166,0.0918040742539411,-13.190206289810575,13.275959207889239,1.6799210955478685e-07,0.0512689763974802,-0.03987221915943901,0.4118133632730374,0.4118133632730374,0.43476438183652255,0
LR_a0p1_qp05,21,10000,8,100,1.2371452242820322,0.10253136863707554,-0.01634133962815271,0.004281807716486741,3.199261531050609,-3.2091488289114043,-2.184415965500537e-08,0.014169127421432656,0.013205658165127896,0.03298029757501974,-6.398523062101218,6.418297657822809,4.368831931001074e-08,-0.04578322134229532,-0.0614758037274874,0.4613182921615129,0.4613182921615129,0.4695633665552677,0
LR_a0p1_qp05,21,10000,9,100,1.553175927766381,0.11925407938905261,0.03225364420926581,0.013664690634990066,13.731909856184458,-13.729544564741273,-7.277513059910369e-08,0.011299471966941834,0.011063805172075931,0.0063333678359795195,-27.463819712368917,27.459089129482546,1.4555026119820737e-07,0.046770288641248915,-0.03740872214856528,0.7505533908647802,0.7505533908647801,0.752136732823775,0
LR_a0p1_qp05,101,1,0,100,2.0448811020628197,0.00033639686110164776,-0.25640535518016094,-0.00019909296994167857,7.082031146257049e-05,-0.0002699057389930176,-7.542411231519136e-09,0.0,2.429294391582097e-07,0.0003984288693225313,-0.00014164062292514097,0.0005398114779860352,1.5084822463038272e-08,0.03215594072875453,-0.0006569868000389079,1.365965021540685,1.365965021540685,1.3660646287580158,0
LR_a0p1_qp05,101,1,1,100,1.9270561110342208,0.0004739541189236652,-0.11430254856733565,-0.00024170303995579723,6.965730612634423e-05,-0.00031139144655015476,3.1100468013340244e-08,0.0,7.110100840896656e-07,0.0004841170899957223,-0.00013931461225268846,0.0006227828931003095,-6.220093602668049e-08,0.11213962008997637,-0.0010740662978550564,1.2817183072416152,1.2817183072416152,1.2818393365141136,0
LR_a0p1_qp05,101,1,2,100,1.9189586820330349,0.00011466055919307503,-0.02000910060650548,-2.7747708325197392e-05,-6.840453884248764e-06,-2.0923738990276595e-05,1.648454932796995e-08,0.0,2.4361760156701264e-08,5.551977841055683e-05,1.3680907768497528e-05,4.184747798055319e-05,-3.29690986559399e-08,0.07027836300199412,-0.0007713300526092426,1.232333507077377,1.2323335070773769,1.2323473870219797,0
LR_a0p1_qp05,101,1,3,100,1.8995909501304775,0.00014564511788861274,-0.1281614291306734,-0.00012030646464397097,0.00036526699118082014,-0.00048556731019144144,-6.1456333497480456e-09,0.0,1.4380015601219475e-07,0.00024075672944394555,-0.0007305339823616403,0.0009711346203828829,1.2291266699496091e-08,0.05843983537413977,0.0001931202548882216,1.1503466613820061,1.1503466613820061,1.1504068505643672,0
LR_a0p1_qp05,101,1,4,100,1.9087589900166844,0.0002196870507184313,-0.2015926881060851,-3.8941567724547785e-05,1.4776321076778412e-05,-5.3726047318877664e-05,8.158517551466626e-09,0.0,2.1969872361546003e-07,7.810283417269859e-05,-2.9552642153556825e-05,0.00010745209463775533,-1.631703510293325e-08,0.0743612435445172,-0.0002282619572490263,1.1827785902909995,1.182778590290999,1.1827981159995427,0
LR_a0p1_qp05,101,1,5,100,1.9459033116124862,0.00021880815234758563,-0.05842163723152519,-2.6277055370070128e-05,-7.305673560947414e-05,4.676847443815866e-05,1.1205801245340255e-08,0.0,1.0432009947488469e-07,5.265843083960858e-05,0.0001461134712189483,-9.353694887631732e-05,-2.241160249068051e-08,-0.04271727165244363,0.0006835084229569343,1.2145856785655547,1.2145856785655549,1.2145988431732648,0
LR_a0p1_qp05,101,1,6,100,2.154967338736313,0.0007631544632072631,0.03689495877102399,0.00014311691336429063,3.1065212075654985e-05,0.00011205703964470149,-5.338356065793259e-09,0.0,8.353463963526654e-07,-0.0002853984803322057,-6.213042415130997e-05,-0.00022411407928940298,1.0676712131586518e-08,0.0025368939560710315,0.000573966130356387,1.459723810718245,1.4597238107182449,1.459652461098162,0
LR_a0p1_qp05,101,1,7,100,1.9169541719699092,0.0004544342968707877,0.229948827658576,2.2601934931788152e-05,2.73941913214893e-05,-4.809594977490893e-06,1.73385877897295e-08,0.0,4.897278528321176e-07,-4.4714142010731095e-05,-5.47883826429786e-05,9.619189954981787e-06,-3.4677175579459e-08,-0.09979230429650912,0.0014009092466750217,1.2705618783169088,1.2705618783169088,1.270550699781406,0
LR_a0p1_qp05,101,1,8,100,1.9617812884024375,0.0003531336884026378,0.10133423120685257,5.368422931526658e-05,5.6143089339243585e-05,-2.458940074136706e-06,8.005015969275776e-11,0.0,2.6588281020577164e-07,-0.00010710257582030674,-0.00011228617867848717,4.917880148273412e-06,-1.6010031938551552e-10,0.09613145398802775,0.00046018799573165124,1.1815163844406888,1.1815163844406888,1.181489608796734,0
LR_a0p1_qp05,101,1,9,100,1.997194615800995,0.001370957201256427,0.35305879178305105,0.0009992740360492331,6.773047981095196e-05,0.000931535627136687,7.929101594186502e-09,0.0,3.070411447385728e-06,-0.0019954776606511044,-0.00013546095962190392,-0.001863071254273374,-1.5858203188373004e-08,0.05895087410061896,0.0028304895381757733,1.22931145236369,1.2293114523636899,1.2288125829485272,0
LR_a0p1_qp05,101,20,0,100,2.0448811020628197,0.006723181774433365,-0.2601084282537474,-0.001851599241045087,0.013835722280198299,-0.015727203915852802,-1.0625343212575108e-07,3.9988648041535416e-05,4.8826598577546825e-05,0.003832002376750801,-0.027671444560396597,0.031454407831705604,2.1250686425150216e-07,0.03215594072875453,-0.01829215228864232,1.365965021540685,1.365965021540685,1.3669230221348732,0
LR_a0p1_qp05,101,20,1,100,1.9270561110342208,0.00502606373745289,0.09827482015669245,0.001102531898993252,0.002818127337821622,-0.0017419898024732768,7.710045394896335e-08,2.6317263190958538e-05,2.8682766009617923e-05,-0.0021237465055949484,-0.005636254675643244,0.0034839796049465537,-1.542009078979267e-07,0.11213962008997637,-0.012026347300727989,1.2817183072416152,1.2817183072416152,1.2811873706152161,0
LR_a0p1_qp05,101,20,2,100,1.9189586820330349,0.00621960519108945,-0.024465061942477523,-0.0013007551583967122,0.001347090306191733,-0.002674159192230145,6.54350987000801e-08,2.6248292542998984e-05,1.9409655974163203e-05,0.002673416557853582,-0.002694180612383466,0.00534831838446029,-1.308701974001602e-07,0.07027836300199412,-0.006132162438973201,1.232333507077377,1.2323335070773769,1.2330018612168403,0
LR_a0p1_qp05,101,20,3,100,1.8995909501304775,0.0027715341555930367,0.23773861256848228,0.0011758034273294605,0.001476460688990739,-0.0003033815016840385,6.297869080600855e-08,2.6612613319532783e-06,1.5161925250749101e-05,-0.0023311224067442604,-0.002952921377981478,0.000606763003368077,-1.259573816120171e-07,0.05843983537413977,-0.000708522298678631,1.1503466613820061,1.1503466613820061,1.14976388078032,0
LR_a0p1_qp05,101,20,4,100,1.9087589900166844,0.0008658847549752967,0.028562769588351064,-3.7873744082546623e-05,0.0007339030171022734,-0.0007704700991725233,-1.2348509004291483e-08,-1.294313503292278e-06,4.2906585036693045e-06,7.744951966219549e-05,-0.0014678060342045468,0.0015409401983450465,2.4697018008582967e-08,0.0743612435445172,-3.914936475372166e-05,1.1827785902909995,1.182778590290999,1.182797952670915,0
LR_a0p1_qp05,101,20,5,100,1.9459033116124862,0.005027230674538042,0.05428338653236416,0.0017643527207768903,0.00904108850657353,-0.007204240524405223,-4.7589043694804756e-08,-7.244767234772055e-05,0.0002594999229060792,-0.0034141008633431637,-0.01808217701314706,0.014408481048810446,9.517808738960951e-08,-0.04271727165244363,0.004489417077152887,1.2145856785655547,1.2145856785655549,1.2137321533497192,0
LR_a0p1_qp05,101,20,6,100,2.154967338736313,0.008217414541155307,0.03645834224453149,0.0007079070839191099,0.0029113841673472497,-0.002235528606995161,3.806549936539718e-09,3.20477170170844e-05,3.8640879908332424e-05,-0.0013130778538957206,-0.005822768334694499,0.004471057213990322,-7.613099873079436e-09,0.0025368939560710315,0.005473265177197484,1.459723810718245,1.4597238107182449,1.4593955412547712,0
LR_a0p1_qp05,101,20,7,100,1.9169541719699092,0.0013261721244381098,0.041846799400261425,0.0014025688728168783,0.0038698788260601797,-0.002461613519856616,9.433892960792432e-08,-5.790772316292875e-06,1.9437591728237153e-05,-0.002797281698538105,-0.007739757652120359,0.004923227039713232,-1.8867785921584865e-07,-0.09979230429650912,-0.0007414786906509163,1.2705618783169088,1.2705618783169088,1.2698625578922744,0
LR_a0p1_qp05,101,20,8,100,1.9617812884024375,0.0020926016325370517,0.12526570067869003,0.0006482506202590533,0.0005347142090992491,0.00011254664479618055,-5.6923379023742973e-08,1.0466897426471098e-06,7.2017645730147e-06,-0.00128720609645978,-0.0010694284181984983,-0.0002250932895923611,1.1384675804748595e-07,0.09613145398802775,0.003352151249984252,1.1815163844406888,1.1815163844406888,1.1811945829165742,0
LR_a0p1_qp05,101,20,9,100,1.997194615800995,0.0065754539857341395,0.22098369294386708,0.001567506650826077,0.003149979409178952,-0.0015919414460032364,-1.8194259249647622e-08,9.486881909611338e-06,0.00014865654151777934,-0.0029673829963151764,-0.006299958818357904,0.003183882892006473,3.6388518499295245e-08,0.05895087410061896,0.013662205391858317,1.22931145236369,1.2293114523636899,1.2285696066146112,0
LR_a0p1_qp05,101,200,0,100,2.0448811020628197,0.025400620524129374,-0.15668538398795745,-0.013364927639411082,0.12895221942220061,-0.14309148154382678,-8.348655246405817e-08,0.0007744179687675357,0.00024794934537286894,0.028526640561730123,-0.25790443884440123,0.28618296308765356,1.6697310492811634e-07,0.03215594072875453,-0.01692448632217974,1.365965021540685,1.365965021540685,1.373096681681118,0
LR_a0p1_qp05,101,200,1,100,1.9270561110342208,0.01740581828048848,0.11006538990284293,0.00876437173074266,0.02615379324162879,-0.017835124444074844,-3.0548141884381334e-07,0.00044600841460756336,0.00017120338748002477,-0.01646552324479016,-0.05230758648325758,0.03567024888814969,6.109628376876267e-07,0.11213962008997637,-0.02811258648783781,1.2817183072416152,1.2817183072416152,1.2776019264304173,0
LR_a0p1_qp05,101,200,2,100,1.9189586820330349,0.0242505063694038,0.014751153151477714,0.005932687314292332,0.0333541008225999,-0.02791255481672226,-4.7542873645482285e-08,0.0004911888512883406,0.00027556335026886084,-0.010607433575739102,-0.0667082016451998,0.05582510963344452,9.508574729096457e-08,0.07027836300199412,-0.02944244460697981,1.232333507077377,1.2323335070773769,1.2296816486834423,0
LR_a0p1_qp05,101,200,3,100,1.8995909501304775,0.022310242097327168,0.20089442474309677,0.00980503681935662,0.009486935964857533,-0.0003659571294678406,1.1634088345009516e-07,0.0006839416430834787,0.0001611273532786088,-0.018081062999267688,-0.018973871929715065,0.0007319142589356812,-2.3268176690019032e-07,0.05843983537413977,-0.00117079756056105,1.1503466613820061,1.1503466613820061,1.1458263956321892,0
LR_a0p1_qp05,101,200,4,100,1.9087589900166844,0.008013463437950898,-0.025700333138354244,0.00019067575262241322,0.016342751064246222,-0.016206073432769585,-2.1997503702221493e-07,5.4218096182804575e-05,4.6716357825710636e-05,-0.0002261989550534882,-0.032685502128492444,0.03241214686553917,4.3995007404442987e-07,0.0743612435445172,0.002195560071347377,1.1827785902909995,1.182778590290999,1.182722040552236,0
LR_a0p1_qp05,101,200,5,100,1.9459033116124862,0.03521620440967363,0.06737153458542627,0.012449018380999781,0.06328940841206075,-0.051971518219569156,2.7818996202405658e-08,0.0011311003695119617,0.0007721281582849303,-0.021863707864690714,-0.1265788168241215,0.10394303643913831,-5.5637992404811315e-08,-0.04271727165244363,0.004366575039300918,1.2145856785655547,1.2145856785655549,1.2091197515993823,0
LR_a0p1_qp05,101,200,6,100,2.154967338736313,0.027509634096344094,0.041784561636008875,0.004169336814150139,0.04355195390515809,-0.039865101774369346,2.61280251333374e-07,0.0004822234031100606,0.00023724228841096373,-0.00713698453366919,-0.08710390781031618,0.07973020354873869,-5.22560502666748e-07,0.0025368939560710315,0.009631307037019919,1.459723810718245,1.4597238107182449,1.4579395645848277,0
LR_a0p1_qp05,101,200,7,100,1.9169541719699092,0.017405007281968404,0.14884818470941055,0.013642519488115385,0.03619323484635105,-0.02280565912415641,2.350610729195637e-07,0.0002547087048478171,0.0002329947664208669,-0.02654262680011426,-0.0723864696927021,0.04561131824831282,-4.701221458391274e-07,-0.09979230429650912,0.0018057323971634109,1.2705618783169088,1.2705618783169088,1.2639262216168803,0
LR_a0p1_qp05,101,200,8,100,1.9617812884024375,0.013581646098139917,0.019886355016899455,0.0019458623341351983,0.006454478609623937,-0.004702563060562318,1.636782046334321e-08,0.00019393041725311813,7.746325471772448e-05,-0.0034264005790464224,-0.012908957219247874,0.009405126121124636,-3.273564092668642e-08,0.09613145398802775,0.014066583601927807,1.1815163844406888,1.1815163844406888,1.1806597842959272,0
LR_a0p1_qp05,101,200,9,100,1.997194615800995,0.020786285688551513,0.260416311153408,0.00757722713305143,0.03616764018673283,-0.028844693016136548,-1.2777929162502187e-07,0.00025440774174675365,0.0010180682138452334,-0.013627570568764109,-0.07233528037346566,0.057689386032273096,2.5555858325004374e-07,0.05895087410061896,0.03903040655774006,1.22931145236369,1.2293114523636899,1.225904559721499,0
